Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
CONTROL ELECTRIC LEVANTE,"Empresa con más de 20 años de experiencia ofreciendo a sus clientes automatizaciones a sus procesos industriales.

El éxito de Control Electric Levante se debe, indiscutiblemente, a los magníficos profesionales y todavía mejores personas que forman nuestro equipo. 

Cuando se mezcla la alta formación técnica con la pasión por el trabajo y además se le suma la honestidad e implicación de cada uno de nuestros colaboradores, es cuando podemos dar acertadas soluciones y el mejor servicio a nuestros clientes.",Robotics Engineering,2-10 employees,Privately Held,"Molina de Segura, Region of Murcia, Spain",Spain,celevante.com,https://www.linkedin.com/company/celevante
NEUTRONIK Industrial Robots and Systems Integration,Automatización de procesos industriales mediante robótica industrial.,Robotics Engineering,2-10 employees,Self Owned,"Amorebieta-Etxano, Basque Country, Spain",Spain,neutronik.es,https://www.linkedin.com/company/neutronik-industrial-robots-and-systems-integration
Troyan Drones,"Troyan Drones develops next-generation autonomous maritime systems, including USVs, UUVs and AI-based navigation technologies.
Our solutions combine GNSS-denied navigation, computer vision and sensor fusion to enable resilient operations for defence, offshore and security missions.",Robotics Engineering,2-10 employees,Privately Held,"Oleiros, Galicia, Spain",Spain,troyandrones.com,https://www.linkedin.com/company/troyan-servicios-nauticos-sl
MuvaDrones,"En MuvaDrones, nuestra experiencia se sustenta en la innovación tecnológica. Integramos:

Robótica aérea: Uso de drones de alta precisión para captura de datos y supervisión.

Gemelos digitales: Creación de modelos virtuales interactivos y precisos de infraestructuras y terrenos.

Termografía: Inspección avanzada mediante imágenes térmicas para identificar análisis energéticos y fallos.

Deep Learning: Implementación de IA para análisis predictivos y mejora en la gestión de proyectos complejos.

Estas herramientas nos posicionan como un aliado estratégico en la transformación digital, garantizando eficiencia, sostenibilidad y resultados medibles.",Robotics Engineering,2-10 employees,Privately Held,"Valencia, Valencian Community, Spain",Spain,,https://www.linkedin.com/company/muvadrones
Agrin'pulse,"At Agrin'pulse, we are shaping the future of farming with innovative and sustainable technologies.  Our fully electric  and autonomous  robotic platforms are designed to optimize key agricultural tasks, reducing CO2 emissions to zero while boosting productivity. We're committed to making agriculture cleaner, smarter, and more efficient. 

A Agrin'pulse, estem transformant el futur de l'agricultura amb tecnologies innovadores i sostenibles.  Les nostres plataformes robòtiques, totalment elèctriques  i autònomes , estan dissenyades per optimitzar les tasques agrícoles clau, reduint les emissions de CO2 a zero i augmentant la productivitat. Estem compromesos a fer una agricultura més neta, intel·ligent i eficient.",Robotics Engineering,2-10 employees,Self Owned,"Alcarràs, Lérida, Spain",Spain,agrinpulse.com,https://www.linkedin.com/company/agrin-pulse
cobotics spain,Distribución de robótica colaborativa de DOBOT,Robotics Engineering,2-10 employees,Privately Held,"Sant Cugat Sesgarrigues, Catalonia, Spain",Spain,dobotspain.com,https://www.linkedin.com/company/cobotics-es
Maedcore,"We turn your vision into reality.

Do you need support from start to finish on the development of robotics and mechatronics related projects? We are your company.",Robotics Engineering,2-10 employees,Self Employed,"Madrid, Community of Madrid, Spain",Spain,maedcore.com,https://www.linkedin.com/company/maedcore
LabORA - Laboratori Obert de Robòtica Assistencial,"Al Laboratori Obert de Robòtica Assistencial treballem per transformar la vida de les persones a través de la robòtica. La nostra missió és proporcionar ajuda en tasques quotidianes i permetre una major autonomia a la llar.
---
En el Laboratorio Abierto de Robótica Asistencial trabajamos para transformar la vida de las personas a través de la robótica. Nuestra misión es proporcionar ayuda en tareas cotidianas y permitir una mayor autonomía en el hogar.
---
At the Open Laboratory in Assistive Robotics, we work towards transforming people’s lives through robotics. Our mission is to provide assistance in daily tasks and enable greater autonomy at home.",Robotics Engineering,201-500 employees,Partnership,"Barcelona, Catalonia, Spain",Spain,labora.cat,https://www.linkedin.com/company/laborarobotics
IBERCOBOTS,Asesoramos a empresas en la integración e implantación de Robots Colaborativos,Robotics Engineering,11-50 employees,Privately Held,"Málaga, Andalusia, Spain",Spain,ibercobots.com,https://www.linkedin.com/company/ibercobots
DYPROMAC,"Desde Dypromac, ofrecemos soluciones específicas para diversos sectores, permitiéndote automatizar y optimizar los procesos de fabricación de tu negocio. 
Somos una empresa de Ingeniería e Integración cuyo propósito es brindar a nuestros clientes la mejor solución para optimizar sus procesos de fabricación e investigación.
Con un enfoque práctico y responsable, ponemos a tu disposición nuestra experiencia en Ingeniería de procesos, Seguridad industrial y los últimos avances tecnológicos. 

Nuestras áreas principales de actividad incluyen:

 Ingeniería e integración de aplicaciones con robots colaborativos.
 Integración de robots colaborativos e industriales (Proyectos llave en mano): especialmente en tareas de ensamblaje, pintura, Pick&Place, pulido, soldadura y dosificación.
 Certificación CE de aplicaciones con robots colaborativos: medición de impactos según normativa (fuerza y presión), consultoría experta y elaboración de la documentación necesaria para la certificación CE de tu instalación.
 Soportes, plataformas y accesorios diseñados para aplicaciones con robots colaborativos.
 Herramientas específicas para aplicaciones colaborativas: garras, vacío, coating, dosificación y más.
 Clases de formación especializada: Capacitación adaptada para sacar el máximo provecho de la robótica colaborativa y optimización de procesos. 
 Exoesqueletos para mejorar la salud de los trabajadores: soluciones ergonómicas para reducir el desgaste físico y aumentar la comodidad en el entorno laboral. 

Servicios adicionales:

 Consultoría y Formación
 Optimización de Procesos:

Mecatrónica y automatización
Equipos a medida
Capacitación y tecnología wearable",Robotics Engineering,2-10 employees,Self Owned,"Bormujos, Andalusia, Spain",Spain,dypromac.com,https://www.linkedin.com/company/dypromac
PUCRA UPC,"Somos PUCRA, la asociación universitaria de robótica de la Universitat Politècnica de Catalunya (UPC) ubicada en la Escola d’Enginyeria de Barcelona Est (EEBE). Formado por estudiantes de ingeniería mecánica, electrónica y otras especialidades técnicas, en PUCRA diseñamos, construimos y competimos con robots autónomos y controlados, llevando la innovación y el trabajo en equipo al siguiente nivel.

Contáctanos o síguenos en:
Gmail: pucra.eebe@upc.edu
Instagram: @pucra.upc
Web: https://pucra.upc.edu/",Robotics Engineering,11-50 employees,Partnership,"Barcelona, Catalonia, Spain",Spain,upc.edu,https://www.linkedin.com/company/pucra-upcc
QEMLE ROBOTICS,"QEMLE ROBOTICS designs, manufactures and supplies mechatronic systems for mobile robotics that integrate precision mechanics, power electronics and motion control into robust, easy-to-integrate modules. QEMLE ROBOTICS develops advanced robotic and motion systems designed to solve complex industrial challenges. Our mission is to transform cutting-edge engineering into practical, reliable technologies that improve efficiency, precision, and productivity in modern industry. As part of the MOVENDI MOTION group, QEMLE ROBOTICS builds on decades of experience in motion control, embedded electronics, and industrial product development. Together with ELMEQ, the group has established itself as a trusted provider of motorized and mechatronic solutions across Spain. Our multidisciplinary team combines expertise in: Robotics engineering Mechatronics and motion control Systems integration Design for manufacturing By integrating these capabilities, we guide projects from initial concept and system design to prototyping, manufacturing, and deployment.",Robotics Engineering,11-50 employees,,"Barcelona, Catalonia, Spain",Spain,qemlerobotics.com,https://www.linkedin.com/company/qemlerobotics
Randal Systems,"•	Founded: 2007
•	Headquarters: Málaga, Spain
•	Industry: Underwater engineering and robotics
•	Business lines:
1.	Hull Hero: Our patented robotic system for sustainable and cost-efficient cleaning of ship hulls and floating structures, representing 80% of our revenue.
2.	Professional diving systems: Including communication equipment, CCTV, lighting, gas panels, and advanced devices essential for professional divers.
3.	Maintenance and operation services: Customized solutions for sectors such as military, port, and rescue operations.",Robotics Engineering,11-50 employees,Privately Held,"Colmenar, Andalusia, Spain",Spain,randalsystems.com,https://www.linkedin.com/company/randalsystems
INSAION,"Insaion helps robotics companies overcome the challenge of complex data. We provide a unified software platform designed for robotics developers and operators, making it easier to understand and act on the vast information their systems generate.

Our platform provides the tools to visualize robot performance, proactively monitor operations, and analyze data to identify and predict issues quickly. Instead of only viewing data, we help our users understand the root cause of events.

The goal is to accelerate development cycles, increase operational efficiency, and ensure robots are more reliable and perform better in the real world. Our mission is to empower the robotics industry with clear, data-driven intelligence.",Robotics Engineering,2-10 employees,Privately Held,"Barcelona, Catalonia, Spain",Spain,insaion.com,https://www.linkedin.com/company/insaion
Q Robótica ATA Systems,"Q Robótica ATA Systems 
 Robots con alma.
 La tecnología cambia, nuestra pasión por solucionar sigue intacta.
 Ingeniería a medida y llave en mano.
 +20 años y 33 expertos en Villena.",Robotics Engineering,11-50 employees,Self Owned,"Villena, Valencian Community, Spain",Spain,qrobotica.com,https://www.linkedin.com/company/q-robótica-ata-systems
Singular Things,"Somos especialistas en el diseño y desarrollo de dispositivos IoT / Edge-Computing de ultra-compactos de bajo consumo, capaces de ejecutar modelos de Machine Learning (IA) en todo tipo de entornos conectados o autónomos.",Robotics Engineering,2-10 employees,Self Owned,"Madrid, Community of Madrid, Spain",Spain,singularthings.io,https://www.linkedin.com/company/singularthings
Jatta Printi,"Somos Jatta Printi, un equipo de robótica formado por 7 chicas de 3o de ESO. Participamos en la FIRST LEGO League, una competición internacional que promueve las vocaciones STEAM desde edades tempranas, combinando ciencia, tecnología y valores como el trabajo en equipo y la innovación.

 Dos años consecutivos clasificadas para la Final Nacional de la FLL
 Un robot diseñado y programado por nosotras para superar misiones en 2 minutos y medio
 Un proyecto de innovación para el reto Submerged, T-Bubble, un accesorio para hacer más visibles los tags, pequeños dispositivos de rastreo de especies... y ahora también premiado a nivel internacional! PRIMER Premio Proyecto de Innovación Open Africa FLL 2025

 Nuestro próximo reto: seguir creciendo, compartiendo lo que hacemos y demostrando que la robótica es mucho más que construir un robot. Es creatividad, perseverancia y una herramienta para cambiar el mundo.

 Si te apasiona la educación STEAM, el talento joven y el futuro, conectemos.

 Buscamos patrocinadores y colaboraciones que quieran unirse a esta aventura.

Síguenos, escríbenos... y ayúdanos a llegar todavía más lejos!",Robotics Engineering,2-10 employees,Partnership,"Bellaterra, Barcelona, Catalonia, Spain",Spain,,https://www.linkedin.com/company/jatta-printi
ROTOBOX,"PRIMER CLASIFICADOR ROTATIVO PATENTADO
REDUCE TIEMPO Y COSTES EN TAN SOLO 30M2!!

SERVICIOS DE ROTOBOX:
* Trazabilidad informática
* Sistema de visión del estado del paquete
* Sistema monitorizado para certificar la correcta 
   clasificación 
* Creación de documentos necesarios",Robotics Engineering,51-200 employees,Privately Held,"Seville, Andalusia, Spain",Spain,rotobox.es,https://www.linkedin.com/company/rotobox
TrebezIA,"TrebezIA offers robotic solutions for the automation of operations in warehouses and distribution centers. Our solutions optimize logistics safely, streamlining key processes such as order fulfillment, truck loading and unloading, and shelf handling.",Robotics Engineering,2-10 employees,Privately Held,"San Sebastián, Basque Country, Spain",Spain,trebezia.com,https://www.linkedin.com/company/trebezia
Panda Smartbot by Ecotisa,"Dedicados a optimizar los procesos de nuestros clientes mediante soluciones robóticas innovadoras, proporcionando soporte integral para asegurar el éxito y competitividad de tu negocio. Aumenta la eficiencia, reduce costes y mejora la experiencia de tus usuarios.",Robotics Engineering,51-200 employees,Self Owned,"Salamanca, Castilla and Leon, Spain",Spain,pandasmartbot.com,https://www.linkedin.com/company/panda-smartbot-by-ecotisa
StatAI Solutions,"We want to leverage cutting-edge technological tools and methodologies to drive a positive change and value creation for your bussiness.

We offer a variety of services that can help businesses leverage data to gain a competitive advantage. Machine learning, data analysis and control systems are our core expertise fields to provide added values to companies who are struggling with manual processes and they require innovative solutions.",Robotics Engineering,2-10 employees,Privately Held,"Vitoria-Gasteiz, Basque Country, Spain",Spain,stataisolutions.com,https://www.linkedin.com/company/stataisolutions
E3R AUTOMATION SYSTEMS,"En E3R Automation Systems creemos que el futuro no se construye con más de lo mismo. Se construye con nuevas ideas, visión y confianza.

Por eso unimos experiencia, cercanía y la mejor tecnología para transformar cómo se almacenan y preparan pedidos.
Porque la intralogística del mañana será más humana, inteligente y colaborativa.

 Rethinking Intralogistics. Redefining Tomorrow.

Mas información:
info@e3rautomation.com",Robotics Engineering,2-10 employees,Privately Held,"Vitoria-Gasteiz, Basque Country, Spain",Spain,e3rautomation.com,https://www.linkedin.com/company/e3r-automation
Anobi Group,"En Anobi Group trabajamos para centralizar, en una única plataforma, todo lo necesario y relevante en el ámbito de la robótica. Facilitamos que el amplio ecosistema de empresas que operan con dispositivos automatizados acceda a soluciones, recursos y accesorios de robótica de forma sencilla, rápida y en pocos clics.

Nuestras Marcas:

• Allin:
Empresa principal del Grupo Anobi, trabajamos con empresas industriales, ayudándolas a automatizar procesos en planta (paletizado, pick & place, machine tending, atornillado, pulido y acabado, etc.) mediante soluciones cobotizadas plug & play, diseñadas para estar operativas en cuestión de días.

• Redos:
Plataforma con miles de referencias, enfocada y especializada en la venta de accesorios y componentes para robótica (robótica colaborativa (cobots), robótica industrial, robótica móvil y robótica humanoide).

• Mundibots:
Plataforma enfocada a la venta de cobots nuevos, cobots de ocasión (seminuevos) y la compra de cobots (robótica colaborativa).",Robotics Engineering,11-50 employees,Privately Held,Spain,Spain,anobigroup.com,https://www.linkedin.com/company/anobigroup
SoftEnable,"""Towards Soft Fixture-Based Manipulation Primitives Enabling Safe Robotic Manipulation in Hazardous Healthcare and Food Handling Applications"" 

SoftEnable is a Horizon Europe project which proposes a new framework for robotic manipulation actions involving deformable delicate objects. It is based on the notion of soft fixture-enabled manipulation primitives. 

The project considers two primary use case applications: to aid workers in healthcare applications with procedures involving personal protective equipment and to provide assistance by means of collaborative robotics in the food processing industry",Robotics Engineering,Self-employed,Partnership,"La Unión, Region of Murcia, Spain",Spain,softenable.eu,https://www.linkedin.com/company/softenable
Umibots Robotic Solutions SL,"Umibots Robotics Solutions SL is engaged in R&D focused on mobile and autonomous robotic solutions. We provide solutions for industrial tasks in logistics, last-mile parcel delivery, beach area cleaning and maintenance, and office facility services, among others.

We have developed a real-time operating system for the control of all the robotic assets we offer, as well as a cloud platform for managing these devices. Our specialized personnel handle the maintenance and deployment of our solutions.

We are currently in the process of implementing artificial intelligence models to enhance the performance of our products and services.",Robotics Engineering,2-10 employees,Self Owned,"Valencia, Valencian Community, Spain",Spain,umibots.eu,https://www.linkedin.com/company/umibots-robotic-solutions-sl
Proysol Robótica,"Instalaciones de soldadura por arco MIG y TIG:
Disponemos de un amplio programa de células de soldadura compactas para poder dar respuesta a su necesidad de una manera rápida y estándar.

Otras instalaciones:
Fabricamos células robóticas para numerosos procesos industriales, carga y descarga de máquina herramienta, corte, rebarbado, manipulación, etc.

Confíenos el estudio y diseño de la automatización de su proceso. Realizaremos un proyecto a su medida adaptándonos a sus necesidades.

Nuestro equipo de Ingeniería tiene la experiencia que usted está buscando.

Automatice sus procesos productivos con nosotros y lo hará de la manera más eficiente posible.

En el caso de necesitar una aplicación a medida, nuestros ingenieros estudiarán su caso y le darán una solución ajustada a los requerimientos de su proceso productivo.

Integramos equipos de soldadura de los principales fabricantes del mercado. Realizamos el proyecto completo, desde el diseño a la fabricación de la célula, incluyendo los útiles de soldadura.

Nos ocupamos del proceso en su totalidad; análisis, diseño, fabricación y puesta en marcha de su instalación.",Robotics Engineering,2-10 employees,Privately Held,"Cuarte de Huerva, Aragon, Spain",Spain,proysol.com,https://www.linkedin.com/company/proysol-robotica
Intelligent Robotics Lab URJC,"At the Intelligent Robotics Lab, we push the boundaries of robotics and artificial intelligence to create smarter, more adaptable, and human-centered robotic systems. Our interdisciplinary team of researchers and engineers specializes in cutting-edge fields such as robotics, computer vision, human-robot interaction, and autonomous systems.

Through innovative research and real-world applications, we aim to develop intelligent robots that enhance daily life and contribute to scientific advancements. Our collaborations with other universities, industrial actors, and international institutions drive our mission to shape the future of robotics.",Robotics Engineering,2-10 employees,Educational,"Fuenlabrada, Community of Madrid, Spain",Spain,urjc.es,https://www.linkedin.com/company/intelligent-robotics-lab-urjc
Frontmatec-AIRA,"Frontmatec-AIRA es una empresa especializada en el diseño y construcción de células robotizadas para el sector cárnico. Especialistas en robótica para líneas de sacrificio y salas de despiece, entre otros.",Robotics Engineering,51-200 employees,Privately Held,"Cardona, Catalonia, Spain",Spain,frontmatec.com,https://www.linkedin.com/company/frontmatec-aira
Erobots,"Erobots es la empresa líder en distribución de robots especializada en soluciones robóticas con inteligencia artificial para diversos sectores. Con presencia internacional lideramos la implantación de robótica colaborativa.

Ofrecemos una amplia gama de robots diseñados para optimizar operaciones en hostelería, limpieza, publicidad y más. Nuestros robots, como están equipados con tecnología de vanguardia para mejorar la eficiencia y reducir costos en tu negocio. Además, personalizamos cada robot para reflejar la identidad de tu marca, incluyendo logotipos y diseños específicos. 

Nuestros robots han sido adoptados por marcas líderes como Pizza Hut, KFC, Pepsi, Carrefour, Panasonic, Orange, Marriott, Coca-Cola, M&M's y Media Markt. 

Contáctanos para descubrir cómo nuestras soluciones robóticas pueden transformar y potenciar tu negocio.",Robotics Engineering,11-50 employees,Privately Held,"Valencia, Valencian Community, Spain",Spain,erobots.es,https://www.linkedin.com/company/erobots-europa
RoboticsLab UC3M,"RoboticsLab is one of the pioneers in robotics and automation, both nationally and internationally. Since the early 1980s, members of the research group have been continuously undertaking research and development projects in collaboration with national and European companies and institutions. These activities have been characterised by a high scientific and technological level and demonstrate the group's significant international reach.

RoboticsLab is located at Leganes Campus of the Carlos III University of Madrid, about 10 kilometers south of central Madrid. Our offices are at the third floor of the Agustin de Betancourt building.",Robotics Engineering,51-200 employees,Partnership,"Leganés, Community of Madrid, Spain",Spain,uc3m.es,https://www.linkedin.com/company/roboticslab-uc3m
BYTEWISE Robotics & Software,"ByteWise Robotics: experiencia y precisión en automatización industrial

Comenzamos nuestra actividad con el objetivo de ofrecer soluciones avanzadas en programación de robots industriales y PLC. Con una trayectoria consolidada en proyectos internacionales, nos hemos convertido en un socio estratégico para empresas que buscan optimizar sus procesos productivos.

Nuestros principales servicios incluyen:

- Programación de robots industriales (online y offline)
- Puesta en marcha y optimización de procesos automatizados
- Desarrollo de aplicaciones a medida para automatización
- Estandarización de programación para mejorar la eficiencia
- Asesoría y soporte técnico en automatización industrial
- Simulación de procesos y pruebas previas a la producción

Nuestra experiencia abarca sectores como el automotriz, aeronáutico y manufactura avanzada, con clientes como SEAT, Volkswagen, Renault, Airbus y más.

Si buscas mejorar la eficiencia de tu producción con automatización inteligente, estamos aquí para ayudarte.

Contáctanos y llevemos tu empresa al siguiente nivel.

#ByteWiseRobotics #Automatización #RobóticaIndustrial #Industria4_0 #Eficiencia #Innovación",Robotics Engineering,2-10 employees,Self Owned,"Esplugues de Llobregat, Catalonia, Spain",Spain,bytewiserobotics.com,https://www.linkedin.com/company/bytewise-robotics-software
BRIT IN MOTION,"BRIT IN MOTION es la solución autónoma para el replanteo en el mundo del espectáculo y en el de la construcción. Directamente de tus planos CAD, al suelo en un solo click.",Robotics Engineering,2-10 employees,Privately Held,"Pamplona, Chartered Community of Navarre, Spain",Spain,britinmotion.com,https://www.linkedin.com/company/brit-in-motion
POD,"Stewart no se esperaba este cambio de guion.
 Posicionadores de alta precisión 
 1er Premio Spin Off UMA
 Málaga",Robotics Engineering,2-10 employees,Privately Held,"Málaga, Andalusia, Spain",Spain,poddevices.com,https://www.linkedin.com/company/hexapod
RoboticsLabURJC,Grupo de Investigación Robótica de la URJC,Robotics Engineering,11-50 employees,Educational,"Fuenlabrada, Community of Madrid, Spain",Spain,github.io,https://www.linkedin.com/company/roboticslaburjc
Enzo Technology & Robotics,"El futuro de la robotizacion en el sector hostelero ya esta aquí. ENZO TECNOLOGY Y ROBÓTICA  revolucióna la industria de las pizzerias robotizadas con lo último en innovación , lo último en tecnología  y automatización ,esto nos lleva a un ahorro de los costes q a su vez s transforma en un mayor incremento de los beneficios , más higiene  , más rapidez  y siempre la misma calidad  y cantidad para su óptimo escandallos y como no una nueva experiencia culinaria nunca vista antes para los amantes de las pizza , donde podrán disfrutar de una auténtica mása fresca recién estirada y su  personalización de tu pizza 
íguenos y se parte de la nueva era  para transformas el futuro !",Robotics Engineering,2-10 employees,Self Employed,"Madrid, Community of Madrid, Spain",Spain,enzotechnology.es,https://www.linkedin.com/company/enzo-technology-robotics
Tecno Robotic IA,"En Tecno Robotic IA ayudamos a que los robots funcionen en la vida real. Somos integradores de robótica: seleccionamos a los mejores fabricantes internacionales, configuramos sus soluciones, las adaptamos a las necesidades del cliente y ofrecemos soporte local en España y la UE.

Nos enfocamos en tres mercados prioritarios:

Agricultura: robots de deshierbe autónomo (láser, mecánico, eléctrico), pulverización selectiva con visión, asistencia de cosecha (UGV de acarreo), drones para datos y tratamientos.

Logística y almacenamiento: AMR para picking/cross-dock, sistemas Goods-to-Person (AutoStore, Exotec), soluciones específicas para la cadena de frío.

Seguridad e inspección: robots cuadrúpedos integrados con sistemas de videovigilancia y PA, inspección industrial en entornos críticos.

 Lo que ofrecemos:

Integración llave en mano (robot + software + soporte).

Pilotos con métricas claras de ROI (<24 meses).

Servicio técnico en España con repuestos críticos en 48–72h.

Cumplimiento de normativa europea: CE, ISO, GDPR, AESA/EASA.

 Creemos en la automatización con propósito: reducir costes, mejorar la productividad y hacer más sostenibles los procesos agrícolas, logísticos e industriales.",Robotics Engineering,2-10 employees,Privately Held,"Murcia, Region of Murcia, Spain",Spain,tecnoroboticia.com,https://www.linkedin.com/company/tecno-robotic-ia
Biomec UMA,"Nuestro proyecto nace con el objetivo de desarrollar una mano protésica innovadora, funcional y accesible, diseñada íntegramente por un equipo multidisciplinar de estudiantes universitarios, con la finalidad de representar a nuestra universidad en una competición nacional interuniversitaria.

Esta competición se enmarca dentro de una jornada dedicada a poner en valor los avances tecnológicos y de diseño en el ámbito de las prótesis de miembro superior, fomentando la innovación, la creatividad y la aplicación práctica del conocimiento académico.

Cada equipo participante debe diseñar, construir y presentar su propia prótesis de mano, demostrando su funcionamiento real en una prueba final contrarreloj: una carrera de obstáculos que evalúa la capacidad de agarre, precisión y adaptación a tareas cotidianas, simulando situaciones reales de uso.

Nuestro proyecto combina ingeniería, diseño y tecnología con un enfoque centrado en la persona, buscando soluciones eficientes que contribuyan a mejorar la autonomía y la calidad de vida de los usuarios, al mismo tiempo que reflejan el compromiso de la universidad con la innovación y el desarrollo tecnológico.",Robotics Engineering,11-50 employees,Self Owned,"Málaga, Andalusia, Spain",Spain,,https://www.linkedin.com/company/biomec-uma
"AZIMUT INTEGRAL SOLUTIONS, S.L.","Azimut Industrial Solutions
Somos una empresa dedicada a la realización de Proyectos Industriales, Mantenimiento y Equipación (PIME)",Robotics Engineering,2-10 employees,Privately Held,"Santovenia, Valldolid, Spain",Spain,azimutis.es,https://www.linkedin.com/company/azimut-integral-solutions-s-l-
MOBLANC Robotics,"Moblanc Robotics is an innovative company specialized in the development of complete solutions for research and industrial environments. Our main tasks have been to design and build customized solutions for specific research needs with a wide understanding of the client needs. We respect the work of our customers the most because we understand the importance of its impact in our society. Our machining factory provides essential support to our work by developing prototypes in a very short time. 
The Blackbird Imaging Robot is our main product which is used to accelerate research on plant pathology by means of high-throughput phenotyping.",Robotics Engineering,2-10 employees,Self Owned,"Binéfar, Aragon, Spain",Spain,moblanc-group.com,https://www.linkedin.com/company/moblanc-robotics
CompMech Research Group,"COMPMECH research group was created by some members of the Mechanical Engineering Department at University of the Basque Country (UPV/EHU). Their purpose was to work together in the field of Mechanisms and Machines Theory, Robotics and Computational Mechanics. 

Nowadays, the group is formed by 16 members and our research focuses mainly on the design and analysis of different variants of parallel manipulators – compliant parallel manipulators, reconfigurable parallel manipulators and mechatronics of parallel manipulators. Parallel manipulators are a special type of industrial robots characterized by their architecture – a fixed platform is joined to a mobile platform by several parallel kinematic chains. Due to their high stiffness, accuracy and speed, they have many applications, such as aeronautical applications, machine tool, haptic devices in tele-surgery, assembly lines automation or orientation of solar panels.",Robotics Engineering,11-50 employees,Public Company,"Bilbao, Basque Country, Spain",Spain,ehu.eus,https://www.linkedin.com/company/compmech-research-group
Manao IkaIka,"Manao Ikaika somos un equipo formado por cinco jóvenes apasionadas por la robótica, la tecnología y la sostenibilidad medioambiental.

Compañeras del colegio La Vall, en Bellaterra (Cataluña), hemos unido fuerzas para competir en la FIRST LEGO League con nuestro robot Manawi. Además, hemos desarrollado un proyecto de ingeniería centrado en la recolección de datos y la protección de la posidonia oceánica, una planta submarina protegida del mar Mediterráneo. Para ello, hemos diseñado un dispositivo basado en inteligencia artificial al que hemos llamado MARLIN (Marine Anchor Recognition and Location Intelligence Node).

El pasado 8 de marzo logramos el primer puesto en la fase regional de la FLL y, el 29 del mismo mes, obtuvimos en la final nacional en El Ferrol el pase al WPI Open Invitational Worcester, que se celebrará en Massachusetts (EE.UU.) del 13 al 15 de junio.

Actualmente, estamos en fase de búsqueda de patrocinadores. Si tu empresa apuesta por la ingeniería, la robótica, la visibilidad de las mujeres en las profesiones STEM y la protección del medioambiente, seguro que podemos colaborar!

Descubre a continuación la presentación de nuestro proyecto y las diferentes modalidades de patrocinio:

#WeAreGirls&WeLoveRobotics",Robotics Engineering,2-10 employees,Non Profit,"Catalonia, Spain",Spain,,https://www.linkedin.com/company/manao-ikaika
Gromep UPV,"Somos un grupo de ""Generación Espontánea"" de la Universitat Politècnica de València (UPV) dedicado a la pasión y la innovación en el campo de la robótica y la mecatrónica. Nuestro principal objetivo es potenciar y expandir el conocimiento de la robótica, permitiendo a nuestros miembros aplicar la teoría en proyectos prácticos y desafiantes.

Desde nuestra fundación en 2009, nos hemos consolidado como un referente nacional, y hemos logrado un palmarés excepcional, ganando múltiples veces el concurso nacional CEABOT. Además, representamos a la UPV en prestigiosas competiciones internacionales como Eurobot, donde hemos demostrado nuestra capacidad para diseñar y construir robots autónomos que resuelven retos complejos.",Robotics Engineering,11-50 employees,Educational,"Alcoy, Valencian Community, Spain",Spain,upv.es,https://www.linkedin.com/company/gromep-upv
Smart Robotics Solutions SL,,Robotics Engineering,2-10 employees,Self Owned,"Les Cabanyes, Catalonia, Spain",Spain,srsolutions.es,https://www.linkedin.com/company/smart-robotics-solutions
Vector 0 Robotics,"En Vector 0 Robotics, no solo instalamos tecnología; rediseñamos el futuro de la fabricación. Nos especializamos en transformar fábricas tradicionales en centros de alta productividad mediante soluciones avanzadas de automatización y robótica colaborativa.

NUESTRO PROPÓSITO: EFICIENCIA Y BIENESTAR Nuestra misión es clara: vender eficiencia y repetibilidad. Al automatizar las tareas más peligrosas, tediosas o agotadoras, permitimos que tus operarios se centren en labores de alto valor, mejorando su descanso y seguridad mientras optimizamos el rendimiento global de la planta.

LO QUE NOS DEFINE:

 Automatización Industrial: Especialistas en el sector automoción. Integramos sistemas diseñados para reducir el tiempo de ciclo y maximizar el ROI desde el primer día.

 Robótica Colaborativa (Cobots): Desplegamos robots de última generación que trabajan de forma segura junto a las personas, sin necesidad de pesadas jaulas, aportando una flexibilidad total a tus líneas.

 Visión Artificial: Dotamos de ""ojos"" a tus procesos. Mediante Bin picking y detección de fallos en tiempo real, conseguimos que las máquinas tomen decisiones inteligentes y autónomas.

 Inteligencia Artificial: Implementamos el ""cerebro"" (Deep Learning) necesario para optimizar y resolver flujos de trabajo complejos, garantizando que tu inversión en la industria 4.0 sea escalable y rentable.

ENFOQUE PRAGMÁTICO Hablamos de tecnología punta, pero con los pies en la tierra. Cada célula robotizada que entregamos está orientada a resultados tangibles. Somos el socio dinámico que tu empresa necesita para acelerar la producción e integrar la inteligencia artificial en el corazón de tu negocio.

¿Preparado para dar el salto definitivo a la industria 4.0?

Contacta con nosotros y hablemos de cómo transformar tu planta en un referente de eficiencia.",Robotics Engineering,2-10 employees,Self Owned,"Vitoria-Gasteiz, Basque Country, Spain",Spain,vector0robotics.com,https://www.linkedin.com/company/vector0robotics
