Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
VINATech USA,"Vina Tech Co Ltd, a leading Korean based manufacturer of Super Capacitors (EDLC) and Hybrid Capacitor (LiC) with the largest production capacity in our South Korea and Vietnam factories.

Vina Tech as a wide product offering of Radial Super Capacitors (EDLC) in 2.7v and 3.0v, ranging from 1 Farad to 500 Farads.
Our Hybrid Capacitor (LiC) have rated at 3.8v with capacitance of 10 to 800 Farads.",Consumer Electronics,2-10 employees,Privately Held,"Oceanside, California, United States",United States,vinatechusa.com,https://www.linkedin.com/company/vinatech-usa
Anser Innovation (now Ōmcare Inc.),"Anser Innovation is pioneering interactive IoT technologies that enable ‘being two places at once’. Anser is an innovation engine and holding company of two subsidiaries - PetChatz LLC and Ōmcare LLC. 

PetChatz was successfully launched in August 2016 and is now a leading (patented) 
consumer brand recognized globally as the first and only digital daycare system for the home alone pet. 

ŌmcareTM is a Home eHealth Hub and Audiovisual Medication Management system that promises visual confirmation of ‘the right pill at the right time’ for true medication adherence. Ōmcare is in development and scheduled for commercialization in 2019.",Consumer Electronics,2-10 employees,Privately Held,"Burnsville, Minnesota, United States",United States,anserinnovation.com,https://www.linkedin.com/company/anser-innovation-llc
Danat Care,"World's No.1 electronic gadget sales & service center in Dubai, UAE, offering sales & services at affordable rates. Call: 800 32628 (toll free) now! 

Welcome to Danat Care- The world's No. 1 computer service center. Being the pioneers in the area of computer service for past 19 years, we master in identifying, troubleshooting and resolving issues with all brands of laptops, PCs, cell phones, printers, CCTVs, iPads. We provide Networking solutions to many major IT giants in the global scenario. We are the largest provider of spares and service of Laptop and computer accessories in Dubai, and Kerala (India). We love what we do at Danat Care, because we know it helps you do business better. Danat Care is a complete IT services and support provider that offers solutions of laptop service, desktop service, mobile service, CCTV service, Keypad and touchpad service, LED display service, data recovery, Networking and Routers, Apple product service with focus on facilitation of our customers, We have made sure that they get the best possible IT support in the most affordable prices. Danat Care IT supports cover all the software, hardware and are not limited to only a specific brand. We prefer working under the directions of our client which providing support for their network or equipment because after all client satisfaction is primary concern for us at Danat Care.",Consumer Electronics,51-200 employees,Privately Held,"Wayne, West Virginia, United States",United States,danatcare.com,https://www.linkedin.com/company/danatcare
"Digital Interiors, Inc.","One of the nation’s top providers of luxury home technology systems and services. Digital Interiors excels at creating modern electronic experiences that are innovative, forward thinking and easy to use. Digital Interiors integrates lighting, climate and security controls with whole house entertainment to deliver award-winning systems that push the limits of modern technology, from consulting and design to installation and support. 

Specializing in whole house automation and custom home theaters, Digital Interiors has been nationally recognized by the CEA, CEDIA, HAI, Crestron and as a CEPro Top 100 dealer.

Digital Interiors was formed in 1995 through the merger of Lifestyle Automation Inc., specialized in home automation and communications products for home and office environments since 1993, and ACI Security and Fire Protection Systems, installer of residential and commercial security and fire protection systems since 1989.

Services:  	Whole House Entertainment, Automation and Control
Custom Home Theaters and Sports Bars, Lighting and Shade Control

Leadership:  		Ron Rimawi, President and CEO
			George Ide, Vice President
			Both principles and degreed engineers",Consumer Electronics,11-50 employees,Privately Held,"Alpharetta, Georgia, United States",United States,diiatl.com,https://www.linkedin.com/company/digital-interiors-inc.
doorbot,"doorbot is the Wi-Fi enabled video doorbell that allows you to see and speak with your visitors through your smartphone or tablet from anywhere in the world. Based out of sunny Santa Monica, California, doorbot is committed to changing the way homeowners view their doorbell and providing an experience between homeowners and visitors unlike ever before. 

For more information, please visit www.getdoorbot.com.",Consumer Electronics,11-50 employees,Public Company,"Santa Monica, California, United States",United States,,https://www.linkedin.com/company/doorbot
All Mobile Matters,"All Mobile Matters has been providing professional, while-you-wait repair for iPhone, iPad, iPod, and all major brands of Cell Phones to the Tempe, Scottsdale, and Phoenix and Tucson, AZ area since we started back in 2009. Our skilled technicians have thousands of successful repairs under their belts, so you can rest assured knowing your gadget is in good hands. If you would like a quote, or simply have a Cell Phone or iPhone repair question, feel free to contact us.",Consumer Electronics,11-50 employees,Privately Held,"Tucson, Arizona, United States",United States,allmobilematters.com,https://www.linkedin.com/company/all-mobile-matters
"Mattera Design Inc, DBA Mattera AV Design","Mattera Design Inc. provides turnkey Audio, Video & Automation design and installation services for a variety of home and commercial needs. 
Smart Home Automation
Whole House Audio, Video
Dedicated Media, Theater & Game Rooms
Automated Conference Rooms
Smart Lighting & Motorized Shades
HVAC automation
Voice, Data & Network systems
Security, & CCTV systems
Digital signage
Structured wiring
RTI & Crestron Control Programming
plus more..",Consumer Electronics,2-10 employees,Privately Held,"New York, New York, United States",United States,matteradesigninc.com,https://www.linkedin.com/company/mattera-audio-video
2nd Cell,"2nd Cell was founded in 2004 and is a proud R2V3 Certified Recycler located in St. Louis, MO.  We are an ITAD Asset Management company. 
We are engaged with large industrial, commercial, and Private entities. 2nd Cell has become close partners with some of the country’s greatest organizations providing sustainable services for our customers. Our capabilities can handle a large array of materials such as post-consumer electronics, commercial business machines, information technology equipment, manufacturing, medical devices, robotics, telecommunications equipment, and much more.",Consumer Electronics,2-10 employees,Privately Held,"St Louis, Missouri, United States",United States,2nd-cell.com,https://www.linkedin.com/company/2nd-cell
Water Hero,"10k gals of water leak in an average home per year. Water Hero is using its real-time mobile monitoring device Barnace, to help you reduce water usage property damage.
Water Hero's monitoring system allows you to monitor your properties water use in real time from your mobile phone. The automatic leak detection and shutoff feature eliminates water damage risk by shutting off your water when a major leak occurs. The leak alert can be used to identify small and continuous water leaks in your home. The high use alert can be used to track a tenants or your personal water use.",Consumer Electronics,2-10 employees,Privately Held,"Boston, United States",United States,waterhero.us,https://www.linkedin.com/company/water-hero
Newaya,"Newaya is the ultimate trade-in partner for regional cellular carriers and e-commerce sellers. Our software, NewayaTrade, makes it incredibly simple to deploy creative trade-in promotions and Early Upgrade programs.  Our small team of trade-in experts works directly with carrier product managers and marketing departments to integrate trade-in systems that help regional players compete with offers from the Tier-1 carriers.",Consumer Electronics,2-10 employees,Privately Held,"Fort Collins, Colorado, United States",United States,newaya.com,https://www.linkedin.com/company/newaya
TiO Home Inc,"TiO is a Simple, Scalable, and Affordable smart home solution designed with builders in mind. TiO creates simple hardware and software products that allow for wireless control of the home through various mediums: a single app, wall touch switches and through voice control. TiO doesn’t require a new subcontractor, can be pre-configure and shipped to the job site or electrician.  TiO fits right into your current process and will not increase labor costs.",Consumer Electronics,11-50 employees,Privately Held,"Melbourne, Florida, United States",United States,tiohome.com,https://www.linkedin.com/company/tio-home
PlayDate,"PlayDate allows pet owners to interact with their pets remotely. Every pet owner wants to play with their pet when they're not at home. Our remote controlled ball enables a user to play with their dog from anywhere. A camera inside the ball allows owners to see where the ball is going and their dog, creating a truly interactive way to play.",Consumer Electronics,2-10 employees,Privately Held,"New York, New York, United States",United States,startplaydate.com,https://www.linkedin.com/company/startplaydate
Ubooly,"Ubooly is a cuddly critter powered by your iPhone or iPod touch.  It uses voice recognition to engage children with fun, educational content - including games, stories, language study, and active play.

Accompanying the toy is an online world for children to feed & customize their Ubooly, track progress in various forms of curriculum, and share their progress and creations with others.",Consumer Electronics,11-50 employees,Privately Held,"Boulder, Colorado, United States",United States,ubooly.com,https://www.linkedin.com/company/ubooly
FLI Charge,"FLI Charge designs charging solutions for power hungry consumer electronics. Our patented technology powers the latest smartphones, tablets, laptops, and audio products.

The FLI Charge ecosystem intelligently charges multiple devices through an innovative combination of conductive charging surfaces and modules.

FLI Charge conductive charging technology is a hyper-efficient power solution that can be adapted to charge nearly any high-power device on the market.

We help everyone to Live Life, Fully Charged.TM",Consumer Electronics,11-50 employees,Privately Held,"Lake Forest, Illinois, United States",United States,flicharge.com,https://www.linkedin.com/company/flicharge
KudoCase,"KudoCase (Wireless NRG, LLC Parent Company) was born of two ideas in 2007, the first of which being to make the never ending technology that is being created every day even better through convenience and extended use.  The second was a still ongoing desire to employ renewable “green” technologies to do so, and that environmental consciousness is a driving part of the day to day business employed at Wireless-NRG, LLC.  Until our recent Certification from AppleTM for our flagship product the KudoCase (currently in production), we were strongly focused on R&D for this and other concepts which are now underway as well.

Pushing the boundaries of imagination, Wireless-NRG, LLC was the the founding father of the original NRG Pouch, Power Pouch, and the KudoCase (originally the LilyPad).  The KudoCase provides a renewable energy source to your iPad, cell phone, PDA, MP3 Player or other portable electronic device by converting the suns rays (or most any other light source) into a constant stream of free viable energy - all in the convenience of a portable carrying case.  It’s more than green, it’s an innovative advantage!",Consumer Electronics,2-10 employees,Privately Held,"Lake Mary, Florida, United States",United States,kudocase.com,https://www.linkedin.com/company/wireless-nrg
Aperion Audio,"We're Aperion Audio - an Internet Direct Speaker Company with award-winning products, and the BEST customer support available! We offer fast and free* shipping, comprehensive lifetime customer support, in-home auditions, an industry-best warranty, and more.",Consumer Electronics,51-200 employees,Privately Held,"Wilsonville, Oregon, United States",United States,aperionaudio.com,https://www.linkedin.com/company/aperion-audio
Professional Audio Associates,"Professional Audio Associates has become the preeminent audio/video distributor in New England. From our warehouse and training facility in Woburn, Mass. we provide the fastest possible delivery, either by direct pickup or by UPS service that reaches most of New England within twenty-four hours. Our custom wire and cable business has grown large enough to enable us to buy directly from the primary wire manufacturers, insuring the most competitive prices in the region for our dealers. Pro Audio stocks the most popular wire items in depth, and provides competitive quotes for special items and large volumes.

Professional Audio Associates continues to represent some of the most respected and innovative manufacturers, and distributes the products of many of them. Dealers faced with an unfamiliar application or product have learned that Pro Audio is likely to have what they need for both residential and commercial jobs. Most of our dealers find it hard to imagine what their businesses would be like without the large selection and quick service we provide.",Consumer Electronics,11-50 employees,Privately Held,"Woburn, Massachusetts, United States",United States,proaudioinc.com,https://www.linkedin.com/company/professional-audio-associates
"Charlotte Sound & Visual Systems, Inc.","Charlotte Sound & Visual Systems, Inc. is a commercial sound and security systems integrator. We're a family owned and operated company providing audio and visual services all over the Carolinas. We provide factory trained technicians with years of experience to service all your audio and video needs while keeping up with the vastly changing technology market.

We have stood firm in the Carolinas’ market for over 30 years and credit our success to our simplistic goals:

- Our experienced staff 
- Our commitment to personalized care 
- Our high standards and meticulous workmanship 

At Charlotte Sound & Visual we:

- Give free evaluations of customers’ needs 
- Offer prompt response time 
- Strive to assist developers, architects, engineers, consultants, and property managers to insure providing their clients’ objectives

So Remember.............
No matter how BIG or small, let Charlotte Sound & Visual turn your ideas and needs into reality!

We are:
BICSI Fiber Certified
BICSI Copper Certified
Crestron DMC-E Certified
Crestron DMC-D Certified
Crestron Integrated Partner
SP-LV Contractor
Extron and NEC Dealer
A full Service Design Build Company",Consumer Electronics,11-50 employees,Privately Held,"Charlotte, North Carolina, United States",United States,csvs.com,https://www.linkedin.com/company/charlotte-sound-&-visual-systems-inc-
Sencentric,"Sencentric is a leading innovator in the design and development of environmental sensing technology within the logistics and cold chain industries. The company’s success is founded on the principles of innovation, quality, and an unwavering commitment to exceeding our customers’ expectations.

Continuing on this core foundation of success, Sencentric is leveraging its state-of-the-art technology in the home protection market with the SimpleSENCETM home leak detector, providing around the clock monitoring and alert notification for you and your loved ones.",Consumer Electronics,2-10 employees,Privately Held,"Oceanside, California, United States",United States,sencentric.com,https://www.linkedin.com/company/sencentric
SmartCell Solutions,"SmartCell Solutions is a globally located and renowned supplier of services and products within the wireless industry. With offices and factories spanning the Atlantic, and a combined 75 years of industry experience, we offer an unparalleled solution in both service and product. From our centrally located Austin, Texas distribution center, to our Hong Kong international sales and logistics office, and our licensed refurbish facility in Shenzhen, we cover all bases from start to finish. From engineering and manufacturing, to procurement and fulfillment, we provide a one stop solution for all of our business partners, publicly traded, franchised, or independently owned. We are able to supply insurance repair facilities who must uphold the highest OEM standards, to the repair shop storefronts looking for a value product, all the way to the end customer with the highest quality standards in the industry. 

Since 2011, SmartCell Solutions has been setting up and reinventing the supply chain for high quality replacement parts for iPhones, iPads, and Samsung mobile devices. By partnering up and owning both the manufacturing and procurement side of the business as well as the sales side, SmartCell has created a closed loop solution for it's downstream partners to ensure that all parts are manufactured and distributed using the highest quality parts, techniques, and services.  From our OEM Supply Chain Solutions to our TPOS ( Third Party OEM Specification ) products we offer the highest quality OEM tested standard on the market today.",Consumer Electronics,2-10 employees,Partnership,"Austin, Texas, United States",United States,smartcellsolutions.com,https://www.linkedin.com/company/smartcell-solutions
"Expert Drones, a Dronepire Inc. Company","Expert Drones is an industry leader in the retail of commercial drone products, unmanned aerial vehicles, and drone kits for both the hobbyist and experienced professional. Our drone experts are world-renown and we have a number of drone retail locations where we sell and repair state of the art drones from manufacturers such as DJI, Yuneec, 3DR and many more.",Consumer Electronics,11-50 employees,Public Company,"Washington, Washington, United States",United States,expertdrones.com,https://www.linkedin.com/company/expert-drones
Smart Mobile,"Smart Mobile Distribution is a well-established, ambitious provider of higher-end consumer electronics and devices to wholesale and retail markets throughout North America and Latin America.

Smart Mobile offers a wide range of mobile devices, tablets, headphones, speakers, computers, laptops, and smartwatches from leading manufacturers. Our inside track industry relationships, unmatched core competencies, and innovative approach bring added value and a competitive edge to our constantly growing client base.

Our Approach:
Our years of experience and expertise are enhanced by our penchant for keeping totally current with up-to-the-minute market direction. We don’t just note trends; we foresee and help implement them. Our forward-thinking approach is evident in our rich inventory of in-demand products, as well as our valued, intelligent insider’s guidance. It’s why people sometimes just call us by our first name: Smart.

Our Competencies:
Smart Mobile has perfected the art of streamlined and efficient fulfillment. With an optimized integrated supply chain system, multiple locations, strategic portside shipping points, and ample inventory, Smart Mobile provides unparalleled speed and efficiency of delivery throughout North and Latin America. We partner with FedEx and other respected logistics companies to ensure on-time and safe delivery.

Our Partners:
Smart Mobile Distribution services a wide spectrum of carriers, operators, and brick-and-mortar retail chains, as well as the hospitality and related industries. With up-to-date knowledge in the industry, Smart Mobile excels at identifying the ideal products to satisfy clients’ needs. Our increasing client base is testimony to Smart Mobile’s outstanding capabilities, performance, and knowledgeability, as well as our attractive customer loyalty incentives.",Consumer Electronics,51-200 employees,Privately Held,"Doral, Florida, United States",United States,smart-mobile.us,https://www.linkedin.com/company/smart-mobile-distribution-inc-
BASU.COM,"We build products and solutions that are engineered to keep you mobile and safe. Our products and services are employed by consumers, hotels, hospitals, corporate offices, factories, theme parks, college campuses, event venues and more. Visit BASU.COM for more information. 

For press inquiries, please contact hello@basu.com",Consumer Electronics,2-10 employees,Privately Held,"Orinda, California, United States",United States,basu.com,https://www.linkedin.com/company/basu
TVBLOB (acquired by Minerva Networks),"TVBLOB developed software products for consumer electronics related to Connected TV.
In the early years of TV going digital and over Internet, the TVBLOB team deployed the largest and most advanced software platform for the production of connected TV devices: set-top boxes and Smart TVs that combine the experience of Digital Broadcast and Cable TV with the possibilities offered by the Internet, to enable entirely new television experiences and business models.
The BLOBbox software allowed electronics manufacturers like TeleSystem to launch on the market sophisticated connected products, constantly improved and updated online. 
The know-how acquired over the years made TVBLOB the main actor in Italy for connected devices software development.
The BLOBbox platform was based on the Linux operating system, it was open and used widely adopted languages for TV applications: HTML, CSS, Javascript.
With this model anyone could develop applications and services for the Connected TV, shaping new forms of entertainment and business and effectively using broadcasting and broadband.
TVBLOB provided free development resources with the BLOBkit SDK, freely downloadable from www.blobforge.com, the BLOBbox Developers Community website.

The Hybrid BLOBbox, produced by TELE System and running software by TVBLOB, introduced a totally new product category, with the aim of providing users with the best digital television experience.",Consumer Electronics,11-50 employees,Privately Held,"Milan, Michigan, United States",United States,,https://www.linkedin.com/company/tvblob
HELM Audio Inc.,"HELM, an Award-Winning Audio Innovation company crafted on a foundation of disruptive audio technologies & products. Today we are solely focused on breakthrough audio solutions that address hearing health that will allow everyone to hear safer, hear better and positively impacting noise induced hearing loss.

Over the last 5 years we have positioned our portfolio of industry leading audio technologies and aligned key strategic partnerships resulting in a multi-patented product roadmap that will change how the world hears.
 
In 2023 we will make a positive impact on the hearing loss epidemic delivering new high-end audio products that are like no other.",Consumer Electronics,11-50 employees,Privately Held,"Dallas, Texas, United States",United States,helmaudio.com,https://www.linkedin.com/company/helm-audio
e-home,"A custom integrator of home and office technology. e-home designs lighting, audio/video, and home automation systems to enrich human experiences. A full service firm offering installation, project management, programming, and maintenance.",Consumer Electronics,11-50 employees,Privately Held,"New York, New York, United States",United States,e-home.com,https://www.linkedin.com/company/e-home
TBS Industries,"TBS Industries is an international provider of electronics recycling and asset management services. We offer customized solutions that address the needs and requirements of each client. TBS has the capabilities and professional network to efficiently remove, transport, and process material on a local or national level. In all cases, TBS provides maximum value for your equipment while protecting the environment with its no landfill policy.",Consumer Electronics,11-50 employees,Privately Held,"Philadelphia, Pennsylvania, United States",United States,tbsindustries.com,https://www.linkedin.com/company/tbs-industries
XUPERMASK,"Founded by artist, creative innovator, tech investor and entrepreneur will.i.am, XUPERMASK is a LA-based tech company that aims to bring mobility and connectivity back into the modern world.",Consumer Electronics,2-10 employees,Privately Held,"Los Angeles, California, United States",United States,xupermask.com,https://www.linkedin.com/company/xupermask
"PSR, Inc.","PSR is a state-of-the-art Repair facility dedicated to consumer electronics and wireless handheld devices for nearly all extended warranty providers in the United States. 
Our repair facility is staffed with expertly trained technicians and furnished with state-of-the-art technology. Our team has the capacity to service hundreds of units daily, allowing us to manage contracts of any magnitude, making us the preferred repair depot for Extended Warranty and Insurance providers. 
PSR maintains contracts with some of the largest retailers, insurance firms, extended warranty organizations, third-party administrators, and K-12 educational systems nationwide. We are authorized by manufacturers for Acer Chromebooks and Hisense Projectors, and we are dedicated to serving your needs 
Our current service agreements encompass the repair of all makes and models on Smartphones, Chromebooks, Apple Devices, Microsoft Surface devices, Laptops, Gaming Consoles, Digital Cameras & Lens, Tablets, MacBooks, Robotic Vacuums, Drones, Home Theatre, DJ & Audio Equipment, Wearable Technology, Headphones, Small Kitchen Appliances, GPS devices, and Firearms as we are a Federal Firearm Licensed Repair facility.
Each client is assigned a dedicated liaison who is readily available via phone or email to address any needs and customize a program specifically for you. Our long-standing relationships with clients, some of whom have partnered with us for over twenty years, reflect our unwavering commitment to excellence. 
We are authorized service providers for Acer Chromebooks and Hisense Projectors, and we are dedicated to meeting your needs. 
With over 36 years of experience in the repair of high-tech consumer electronics, PSR has played a vital role in the educational technology sector since the emergence of electronic and mobile devices. 
PSR offers competitive pricing for both public and private schools on all electronic learning devices.",Consumer Electronics,11-50 employees,Privately Held,"Philipsburg, Pennsylvania, United States",United States,psr1.com,https://www.linkedin.com/company/psr-inc.
Omnitype,"We design and bring to market luxury mechanical keyboards and accessories, such as keycaps and deskpads. We strived to create the very best products to make your life at your desk the best it can be.",Consumer Electronics,2-10 employees,Privately Held,"Owens Cross Roads, Alabama, United States",United States,omnitype.com,https://www.linkedin.com/company/omnitype
Rowkin,"Rowkin designs and produces products for the determined, bold, and daring. We create for those driven by adventure and those who live life in action. Rowkin is focused on creating innovative products that fit seamlessly into and improve people's everyday lives. Its goal is to empower people to keep moving forward. Rowkin unleashes people, enabling them to live the independent, active lives they want.",Consumer Electronics,11-50 employees,Privately Held,"South San Francisco, California, United States",United States,rowkin.com,https://www.linkedin.com/company/rowkin
Kudos Audio,"Deliberately ignoring the rulebook, Kudos takes an uncommon approach in traditional loudspeaker design, putting music at the core of everything they do. 

Based in the north-east of England, Kudos design and manufacture a range of industry-leading loudspeakers, working with some of the finest suppliers to ensure that the best possible components, connectors and craftsmanship are brought together in the development of every loudspeaker that Kudos produce today.  

Adopting these design principles is what makes Kudos different. The result is a range of exceptionally musical loudspeakers that brings the listener the emotion and passion from that live performance.",Consumer Electronics,2-10 employees,Privately Held,"Willington, Connecticut, United States",United States,kudosaudio.com,https://www.linkedin.com/company/kudos-audio
Relative Home Systems,"RELATIVE HOME SYSTEMS designs and installs premier home theaters and home automation systems in Houston and all surrounding areas. From dedicated Home Theater and Media Rooms, Integrated Home Automation and Family Room Surround Sound, Relative Home Systems provides you with the latest home technology.",Consumer Electronics,11-50 employees,Partnership,"Houston, Texas, United States",United States,relativehomesystems.com,https://www.linkedin.com/company/relative-home-systems
"ODI, Design, Development and Production Services","WHAT
From Concept to Shipping product, ODI designs, develops and produces embedded electronics products for OEM customers, ODM, and our own branded products. We develop from 6-12 products per year, since 1993.

HOW
Whether Consumer, Industrial/Commercial, Medical, or Military, we can handle all aspects of the process. Some of our expertise includes:
Acoustics: wireless speakers and speakerphones, and headsets
Imaging: cameras, and camera systems, sports and bodyworn
Biometrics: fingerprint, handprint and iris scan (hardware & algorithms)
Wireless (Bluetooth, Zigbee, RF)
Microdisplays
Motion Control
Custom Algorithms
Embedded Devices
We design and build your product “turnkey” or we can mange just part of the process, as your needs require.

WHY ODI
Our unique business model and relationships with chip companies can allow us to favorably compete with both onshore ID firms and offshore contract manufacturers. While we do charge for up front non-recurring engineering expenses, we make our money when you do – when your product is shipping. In other words, ODI is successful when you are. Our chip manufacturing partners give us volume pricing, and we share that with you, even on small production lots. View our website  at odi.net, or contact us at sales@odi.net.",Consumer Electronics,11-50 employees,Privately Held,"Palo Alto, California, United States",United States,odi.net,https://www.linkedin.com/company/odi-product-design-product-development-and-manufacturing-services
SoundTraxx,"SoundTraxx has been designing and manufacturing the latest in state-of-the-art sound systems for the discriminating model railroader since 1990. Our products have evolved from our first offering of the Hyperlight lighting system to a wide range of decoders and accessories, as well as a surround sound system. In addition to designing and manufacturing these items in Durango, CO, we record and engineer sounds directly from the prototype. In 2004, we launched Blackstone Models as a division of SoundTraxx to develop our own line of ready-to-run HOn3 models and accessories.",Consumer Electronics,11-50 employees,Privately Held,"Durango, Colorado, United States",United States,soundtraxx.com,https://www.linkedin.com/company/soundtraxx
Koncerted,"Koncerted creates Harmony Through Technology. The company anticipates the lifestyle needs of New England's elite, providing product agnostic advice, training and exceptional service, ultimately doing whatever it takes to make all of the equipment, devices and systems in their home work perfectly and intuitively. Koncerted is currently helping customers in the northeast but plans to expand to the southeast in the near future.",Consumer Electronics,Self-employed,Privately Held,"Woburn, Massachusetts, United States",United States,koncerted.com,https://www.linkedin.com/company/koncerted
Sprinkl,"Sprinkl was acquired by Moen in January 2021.

Sprinkl develops next-generation connected irrigation and conservation technology for both residential and commercial markets.",Consumer Electronics,2-10 employees,Privately Held,"Frisco, Texas, United States",United States,sprinkl.com,https://www.linkedin.com/company/sprinkl-io
Energy Harvesters LLC,"Energy Harvesters LLC is commercializing a personal electronics mobile power source called the Walking ChargerTM. The Walking Charger is a small device that is embedded within OEM branded footwear products. Markets include consumer, commercial work boot, recreation and military applications.

The Walking Charger allows users to charge the batteries in their mobile electronics devices anytime, anywhere – just by walking. You can charge your Smartphone battery by walking approximately one hour wearing the Walking Charger.

With the Walking Charger, consumers have an off-the-grid capability to charge portable electronic device batteries as they walk. Alternatively, the Walking Charger can also be used to provide direct and immediate power to a wide range of electronics such as footwear heaters or GPS locators.",Consumer Electronics,2-10 employees,Privately Held,"Boston, Massachusetts, United States",United States,energyharvesters.com,https://www.linkedin.com/company/energy-harvesters
JustMac,"JustMac is a IT Asset Disposition company providing Schools, and Enterprises with a all in one solution for managing their IT Assets. JustMac is also a First-rate marketplace on the web to shop for Certified Pre Owned Apple Products. and to sell your device. We offer mail in BuyBacks for end consumers and provide them with the highest return on their device as possible.

We prioritize the recovery of all assets that we get in house so we can protect all the landfills with zero waste and reduce the amount of electronics waste going into those landfills. We have in house technicians to revive your assets and give you the highest value in return for it.

JustMac has another division of the company which completely focuses on retail. We have 5 retail locations, All locations across the Texas area. We also specialize in sales, repairs, and buybacks from our retail locations.",Consumer Electronics,11-50 employees,Privately Held,"Houston, Texas, United States",United States,justmac.com,https://www.linkedin.com/company/justmac-com
Gadget Salvation,"Gadget Salvation is an Online Trade-in Service of Consumer Electronics that provides a safe, fast and easy way to sell used electronics. The service requires only to select the condition of the item to sell, then the website will calculate an offer based on the condition provided. Shipping is prepaid by the company. All the user needs to do is ship out the electronic and get paid in a few days.",Consumer Electronics,2-10 employees,Privately Held,"Chicago, Illinois, United States",United States,gadgetsalvation.com,https://www.linkedin.com/company/gadget-salvation
A O Smith Water Products,"A O Smith Water Products is a Building Materials company located in 12100 W Park Pl, Milwaukee, Wisconsin, United States.",Consumer Electronics,11-50 employees,,"Milwaukee, Wisconsin, United States",United States,aosmith.com,https://www.linkedin.com/company/a-o-smith-water-products
Dr. Gadget-Phone and Tablet Repair,"Dr. Gadget-Phone and Tablet Repair is your trusted one-stop electronics repair shop. We specialize in iPhone/Smartphone, iPad/tablet, gaming console, and computer repair.

We can fix all phones: 
-Screen/LCD Replacement
-Water Damage Treatment
-Battery Replacement
-Home Button
-Volume Button
-Power Button
-Wifi Problems
-Speaker Repair
-Charging Issues
-Unlock Phones",Consumer Electronics,2-10 employees,Privately Held,"Aurora, Illinois, United States",United States,mydrgadget.com,https://www.linkedin.com/company/dr-gadget-phone-and-tablet-repair
ION AVT Inc.,"Ion Audio Video Technologies is a one source audio video installation, design and integration company which provides custom audiovisual systems for all public and private sectors. 

Ion AVT Inc will design and install any audio video system for any industry.We specialize in audio video systems for government, education, hospitality, retail, entertainment, residential and commercial. We install simple and complex audio video systems in theaters, auditoriums, conference rooms, restaurants, post production studios, recording studios etc. Using the highest quality audio, video and communications components and the best installation techniques, It is our mission to deliver reliable, easy to operate audio video systems and excellent service. 

If you are planning a new construction, remodeling or would like to retrofit an audio video system into your home or business, please contact us for a free consultation. 

Some of our services are:
● Audio video wiring
● Broadcast wiring
● Data network cabling
● Equipment sales
● Audio video conference system
● Projector installation
● Wall / ceiling TV mounting
● Security cameras
● Alarm systems
● Speakers installation
● Low voltage wiring
● Intercom
● Data center cabling",Consumer Electronics,11-50 employees,Privately Held,"Los Angeles, California, United States",United States,ionavt.com,https://www.linkedin.com/company/ionavt
EVEN,"Our hearing is imperfect, unbalanced and gets worse over time due to noise exposure, age, and genetics. However, traditional, “one sound fits all” Personal Audio devices, video and music streaming platforms ignore our differences, to the detriment of the music and sound experience of millions of users.

Hailed by TechCrunch as “The Future of Personal Audio” and winner of Popular Science’s prestigious “100 greatest Inventions”, EVEN’s EarPrint technology is the first patented and scientifically validated cross-vertical audio solution that adapts sound to each and every user's unique hearing profile and can be embedded in all audio devices and streaming services.

Think of it as Glasses for your ears.

Founded in 2014 by Danny Aronson and Ofer Raz, EVEN has concluded a highly successful proof of concept process while forging strategic partnerships with music streaming services and professional, high-end in-ear monitors for musicians.",Consumer Electronics,2-10 employees,Privately Held,"Brooklyn, New York, United States",United States,weareeven.com,https://www.linkedin.com/company/evenearprint
MINPO Corporation | ANACOMDA,"MINPO Corporation is a Taiwan-based manufacturer specializing in DRAM modules and SSD storage solutions, with over 30 years of experience in the memory industry.

We provide OEM / ODM and customized solutions for global customers, including system integrators, all-in-one PCs manufacturers, POS system providers, and embedded solution partners.

With a fully integrated production process—from IC selection, module design, compatibility validation, to assembly and final quality control—we ensure stable quality, high compatibility, and reliable supply.

Product Lines:
• DDR4 / DDR5 DRAM (UDIMM / SODIMM)
• SATA & PCIe NVMe SSD
• Embedded & application-specific storage solutions

Our consumer brand ANACOMDA focuses on high-performance memory and storage products, built on the core values of Speed, Power, and Precision.

We are committed to building long-term partnerships by offering competitive pricing, flexible customization, and responsive support.",Consumer Electronics,51-200 employees,Privately Held,"Las Vegas, Nevada, United States",United States,minpo.com.tw,https://www.linkedin.com/company/minpo-corp-
"Playmaji, Inc.","Playmaji, LLC is a California-based specialty developer, producer, and manufacturer of next-generation video game related products for new and retro game consoles. The company was founded by video game development veterans Bryan Bernal and Eric Christensen. The Playmaji team at large has a diverse background and has shipped products such as AAA video games like Ratchet & Clank and Titanfall. We’ve also shipped digital storefronts like the Google Chrome Store, consumer electronics like the Vizio M-Series TVs,  and TV boxes like the Roku 2, 3, and 4k.",Consumer Electronics,51-200 employees,Privately Held,"Los Angeles, California, United States",United States,polymega.com,https://www.linkedin.com/company/playmaji
