Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Howard Farr Consulting,"30 years+ of experience in satellite communications, sales, business development, and strategic growth. A leader in market expansion. Securing major global contracts for commercial, government, and defence clients across Europe, the Middle East, Africa, and the Americas. Expertise includes multi-orbit satellite, mobility, security, SaaS, and bespoke technical services. Recognised for driving innovation, building strong teams, and creating new opportunities for advanced satellite and communications solutions.",Satellite Telecommunications,Self-employed,Self Owned,"Guildford, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/howard-farr
Leeds Space Comms Group,"Leeds Space Comms combines the energies of students, enthusiasts, and professionals to advance space communications through open-source hardware, software, and public engagement. Our community is dedicated to hands-on experimentation, real-world learning, and contributing knowledge to the global effort in space and terrestrial connectivity.",Satellite Telecommunications,11-50 employees,Non Profit,"Leeds, England, United Kingdom",United Kingdom,leedsspacecomms.co.uk,https://www.linkedin.com/company/space-comms
Xylum Ltd,"Xylum Ltd - Connectivity and Security Installations You Can Rely On

At Xylum Ltd, we keep homes and businesses connected and protected across the UK. From high-speed fibre to satellite internet and security systems, we deliver clean, professional installations backed by experienced engineers.

Our services include:
Fibre installations – fast, reliable broadband fitted to a high standard
Fibre blowing – efficient cable installation through existing ducting
Starlink installations – carried out by approved engineers for dependable satellite connectivity
CCTV installations – protect your property with professionally fitted security camera systems

Operating UK-wide, we handle every job from survey to sign-off with minimal disruption — whether you're upgrading your connection, extending coverage to a hard-to-reach site, or improving security.

 Covering the whole of the UK. Get in touch to discuss your project or request a quote.",Satellite Telecommunications,2-10 employees,Self Employed,"Leeds, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/xylum-ltd
Elclassique Technologies Ltd,"Elclassique Technologies Ltd is a Nigeria-based space technology company dedicated to advancing how Africa uses satellite systems, space data, and IoT connectivity. We develop solutions that support agriculture, environmental management, and remote monitoring across the continent.

Our work spans Earth observation analytics, CubeSat research and development, satellite-enabled IoT networks, space consulting, and capacity-building programs. Our mission is to turn space science into practical tools and insights that drive sustainable development, improve decision-making, and expand access to modern technology for institutions, businesses, and communities across Africa and beyond.",Satellite Telecommunications,2-10 employees,Privately Held,United Kingdom,United Kingdom,elclassiquetech.com,https://www.linkedin.com/company/cr8tivesquad
Hollycroft Associates,"Hollycroft Associates is a small management and technical consulting company active in space, satellite communications and related fields. Formed in 2001, we have assisted clients around the world with projects ranging from hands-on engineering through market and technical studies to due diligence and expert witness work.",Satellite Telecommunications,2-10 employees,Partnership,"Sevenoaks, England, United Kingdom",United Kingdom,hollycroftassociates.com,https://www.linkedin.com/company/hollycroft-associates
Comspace Limited,"Comspace is a specialist technical consultancy offering bespoke services to the mobile satellite and cellular communications industries. We work with leading organisations across the world to deliver smart solutions to complex and challenging engineering problems.

We have particular expertise in the development and testing of Inmarsat BGAN (SwiftBroadband) and Global Xpress Aviation (GXA) satcom products, amongst others.

We are always happy to discuss new projects and would be delighted to explore how Comspace could support your business.

Please get in touch via our website or email info@comspace.co.uk",Satellite Telecommunications,2-10 employees,Privately Held,"Shropshire, England, United Kingdom",United Kingdom,comspace.co.uk,https://www.linkedin.com/company/comspace-limited
Peak Communications Ltd,"Peak Communications are an ISO9001 approved company specialising in the design & manufacture of satellite earth station RF equipment for the Satcom Earth Station market since 1995. Products include frequency converter’s, BUC/BDC’s, TLT’s, beacon receiver’s, AUPC’s, line amplifier’s, splitter’s/combiner’s, reference generation/distribution, LNB/LNA redundancy systems, along with custom design & bespoke manufacturing capabilities. Supplying to the commercial and military sectors, Peak have built a substantial client base including major Earth Station Operators, Systems Integrators, Defence/ Government Agencies and Broadcasters around the world. The company’s main expertise is in standard frequency conversion products, however a substantial part of the sales growth has been due to a highly responsive design and manufacturing capability with the flexibility to provide custom built equipment based around RF technology within realistic timescales and budgets. Peak are renowned for high performance and robust designs for the professional market, flexibility, prompt deliveries and unprecedented levels of customer support.",Satellite Telecommunications,11-50 employees,Privately Held,"Brighouse, England, United Kingdom",United Kingdom,peakcom.co.uk,https://www.linkedin.com/company/peak-communications-limited
resegva,Remote sensing for boats with electric propulsion using new generation low cost satellite services,Satellite Telecommunications,Self-employed,Privately Held,"Telford, England, United Kingdom",United Kingdom,resegva.com,https://www.linkedin.com/company/resegva
Your Event WiFi,"Need wifi for your event?

Wow your vendors and staff with guaranteed connectivity to help them take payments, upload content, stream and more.

Even when there’s no mobile signal!

Our temporary Event WiFi solutions can be tailored for any event, anywhere.",Satellite Telecommunications,2-10 employees,Privately Held,"Fleet, England, United Kingdom",United Kingdom,youreventwifi.co.uk,https://www.linkedin.com/company/youreventwifi
Fawz Space Research Limited,"Fawz Space is a pioneering space research company dedicated to pushing the boundaries of scientific exploration. Through our innovative digital models, we offer visualization, simulation, and testing solutions for a wide range of objects and systems. Whether you need to visualize complex machinery, simulate real-world scenarios, or test the performance of your designs, our digital models provide an accurate and efficient solution",Satellite Telecommunications,2-10 employees,Privately Held,"Norwich, United Kingdom",United Kingdom,fawzspace.org,https://www.linkedin.com/company/fawz-space-research-limited
TruTrak Pro,"TruTrak Pro specialises in GPS tracking technology that helps businesses and vehicle owners stay connected to what matters most. Our devices provide accurate real-time tracking, security alerts and powerful monitoring tools designed to improve safety, efficiency and control.",Satellite Telecommunications,11-50 employees,Privately Held,"Ipswich, England, United Kingdom",United Kingdom,trutrak.com,https://www.linkedin.com/company/trutrakpro
Everest Aerials & Satellites,"We are LOCAL, GUARANTEED, AFFORDABLE and proud PROFESSIONAL TV Aerial & Satellite system installers and repair engineers. Our experienced TV aerial engineers and support staff have been providing high-quality aerial installation, satellite dish installation, TV wall mounting, CCTV installation, TV aerial repairs, and multi-room TV systems for over two decades.",Satellite Telecommunications,51-200 employees,Self Owned,"England, United Kingdom",United Kingdom,everestaerials.co.uk,https://www.linkedin.com/company/everest-aerials-satellites
SkyCards.eu,"The leading supplier of Sky Stream, Sky Cards, Sky receiver boxes, IPTV set top boxes and VPN services and accessories to customers across Europe, North Africa, the Middle East, Australia, the Americas and Asia.",Satellite Telecommunications,11-50 employees,Privately Held,"Manchester, England, United Kingdom",United Kingdom,skycards.eu,https://www.linkedin.com/company/skycards-eu
SCG/Comms,,Satellite Telecommunications,11-50 employees,Privately Held,"London, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/scg-comms
satservice_uk,"We operate mainly in London and the surrounding area, but we also sell by mail order to the whole of England and Northern Ireland. We assemble and set the signal of satellite and terrestrial antennas.",Satellite Telecommunications,2-10 employees,Self Owned,"Hounslow, England, United Kingdom",United Kingdom,satservice.co.uk,https://www.linkedin.com/company/satservice_uk
