Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Blue BioTech Shoalhaven,"Blue BioTech Shoalhaven was formed to advance aquatic biotechnology in the Shoalhaven and Australia. As a collaboration between local industries and government to promote aquatic biotechnology growth in the region, the shared vision of the group has created a unique, dynamic and future facing industry with infrastructure and resources found nowhere else in the world.

Our members include business leaders in growing, harvesting and processing aquatic resources as well as others that can add value to your supply chain including specialists in the formulation of natural flavour enhancers, pharmaceuticals and specialty ingredients all adhering to the highest quality standards.

Other areas of opportunity include prototyping capability, existing production infrastructure as well as leveraging the leading research expertise in applied phycology and biotechnology.

Blue BioTech Shoalhaven contains many innovative and dynamic members that deliver quality products, capability and services to the marketplace. This industry network was created to enable members to create opportunities in the marketplace that they couldn't access in isolation.

Cross-pollination and networking within the membership have already proved to deliver far more benefits compared to operating alone. The Shoalhaven is the place to be for aquatic biotechnology and Blue BioTech Shoalhaven welcomes other businesses to the group that can add to this growing market.",Biotechnology,51-200 employees,Partnership,"Nowra, New South Wales, Australia",Australia,bluebiotech.com.au,https://www.linkedin.com/company/blue-biotech-shoalhaven
Austosafe,Austosafe is a proud South Australian distributor of industry standard Personal Protective Equipment (PPE) for clinical and/or surgical settings.,Biotechnology,201-500 employees,Public Company,"Adelaide, South Australia, Australia",Australia,austosafe.com.au,https://www.linkedin.com/company/austosafe
aurum+,"We are aurum+. Our full name is Mycolicibacterium aurum Aogashima. But that’s not quite as catchy.

Mycolicibacteria have been found to increase proactive coping and stress resilience, while effectively treating anxiety and stress-related mental health conditions.

We’ve spent twenty years in research and development. And millions in the making. We are mental health, naturally :)",Biotechnology,11-50 employees,Privately Held,"Sydney, New South Wales, Australia",Australia,aurum.plus,https://www.linkedin.com/company/aurumplus
Alga-3,"Alga-3 is a startup biotechnology company that seeks to address the big issues of modern resource production; sustainability and scalability. Alga-3 develops and builds stand-alone systems for the commercial production of microalgae and their diverse range of high value products. The use of algae based compounds is already wide-spread and expected to grow.

Current uses of algae products include food, pharmaceuticals, fuels, lubricants, renewable chemical feedstocks and sustainable aquaculture and animal feeds. 

Algae represent a new means of primary production with lower resource requirements and a smaller footprint than traditional alternatives. With suitable agricultural land and resource scarcity becoming global issues, Alga-3 sees algae as providing long-term solutions and benefits to industry and to future generations.",Biotechnology,Self-employed,Privately Held,"Hobart, Tasmania, Australia",Australia,alga-3.com.au,https://www.linkedin.com/company/alga-3
Gangi Germicidal Systems,"Gangi Germicidal Systems offers a germicidal UV-C control system that is fully automated and can safely break down up to 99.99% of bacteria and viruses. It is ideal for a range of applications including food processing and meat works, offices, education, childcare centres, hotels, hospitality,airports and more.",Biotechnology,11-50 employees,Privately Held,"Melbourne, Victoria, Australia",Australia,gangigermicidalsystems.com.au,https://www.linkedin.com/company/gangi-germicidal-systems
Promedical Equipment,"Australia’s Leading Manufacturer and Distributor of Innovative Aesthetic & Wellness Equipment.

Pro Medical Equipment focuses on innovating, developing, manufacturing and distributing world class medical innovations, primarily in the aesthetic, sporting and wellness markets.

Our team are committed to quality control and have distributed several internationally patented products, which have fast become the gold standard in the medical field. Our diverse team at Promedical bring together extensive scientific, medical and business knowledge as well as years of industry experience.

Pro Medical holds major international medical registrations such as CE, TGA and FDA. Our day to day business operations are conducted in accordance with international ISO 9001:2015 quality management standards.

We are are proud to hold a number of exclusive distribution rights to uniquely advanced sports and aesthetic medical equipment. We have been the leading and the largest distributor in Australia and New Zealand in the respected fields for the last 3 years with multiple distribution channels.",Biotechnology,2-10 employees,Public Company,"Brisbane, Queensland, Australia",Australia,promedical.com.au,https://www.linkedin.com/company/promedical-equipment
Calli Biotech,"Calli Biotech is an Australian biopharmaceutical company dedicated to developing innovative cancer therapies, bringing together the power of the immune system and the induction of apoptosis to generate improved patient outcomes.",Biotechnology,2-10 employees,Privately Held,"Adelaide, South Australia, Australia",Australia,callibiotech.com,https://www.linkedin.com/company/calli-biotech
Brightside Scientific,"We offer high-performance scientific equipment: 
Live Cell Imagers, CO2 and O2 incubators and Ultra-low temperature freezers",Biotechnology,2-10 employees,Privately Held,"Central Coast, New South Wales, Australia",Australia,brightsidescientific.com.au,https://www.linkedin.com/company/brightside-scientific
Altnia Group,"Altnia is a privately-held biotechnology incubator and life sciences R&D company based in Melbourne Australia.
Our aim is to accelerate the solutions to medical problems impacting people around the world.
Our team has expertise in regenerative medicine, drug discovery, medical devices, biologics manufacture, cellular therapy and acellular (cell-free) therapies.
We have co-invented of the underlying technologies in Exopharm, Genscreen, Cardio Therapeutics (acquired by NYRADA in 2017).
We have also co-founded clinical-stage Cynata Inc (now Cynata Therapeutics Ltd ASX-CYP).",Biotechnology,2-10 employees,Privately Held,"Melbourne, Victoria, Australia",Australia,altnia.com,https://www.linkedin.com/company/altnia
RewiredBio,"At RewiredBio, we're using artificial intelligence to design smart drugs with the aim of reducing off-target effects. We achieve this by combining proprietary techniques in synthetic biology and machine learning to gain finer control of protein folding. As a result, we are expanding the paradigms of drug design. 

Our first target is a pathway that is implicated in over 90% of Cancers. Stay tuned for our progress.",Biotechnology,2-10 employees,Privately Held,"Sydney, New South Wales, Australia",Australia,rewired.bio,https://www.linkedin.com/company/rewiredbio
Australian Stem Cell Healthcare Pty Ltd,"Innovators in cord blood stem cell technologies, investing in research and development in Adult Stem Cells",Biotechnology,11-50 employees,Privately Held,"Melbourne, Victoria, Australia",Australia,,https://www.linkedin.com/company/australian-stem-cell-healthcare-pty-ltd
RMIT Biosciences Society,"The RMIT Biosciences Society is a student club establised in 2017 to offer support and professional development for students across all areas of biological and life sciences studying at RMIT.

As students and young professionals, we know how challenging it can be for students to engage on a deeper level with their university and face the world of employment following completion of there studies. We have provided this support through key events whilst building a community for the students to engage with each other at social events and online.

We have over 100 members comprising of students, alumni, industry professionals and honourary members.

Our strategic plans are mainly focused on building networks in bioscience related industries.
However, we strive to maintain a diversity of members from various expertise to holistically sustain the organisation.


We welcome anyone within the RMIT community with a keen interest in biosciences.

https://www.facebook.com/RMITBioSociety/",Biotechnology,11-50 employees,Non Profit,"Melbourne, Victoria, Australia",Australia,rmit.edu.au,https://www.linkedin.com/company/rmit-biosciences-society
Bioextracts,extraction and technology,Biotechnology,2-10 employees,Privately Held,"Brisbane , Qld, Queensland, Australia",Australia,bioextracts.com.au,https://www.linkedin.com/company/bioextractsaustralia
Verva Pharmaceuticals,"Verva Pharmaceuticals Ltd. is an exciting, clinical-stage pharmaceutical company developing innovative therapies to treat metabolic diseases.",Biotechnology,2-10 employees,Privately Held,"Southbank, Australia",Australia,vervapharma.com,https://www.linkedin.com/company/verva-pharmaceuticals
Effica Biolabs,"A brief overview of Effica Biolabs:

- We test the therapeutic potential of drugs and devices for a range of immune-related diseases to help establish the smoothest path to clinic.

- We work with our clients to develop and implement testing approaches that integrate animal disease models and human tissue assays. We can apply our animal models and standardised assays for human peripheral blood analysis, pharmacodynamics and pharmacokinetics.

- We are a proud service offering of St Vincent's Institute of Medical Research in Fitzroy (a suburb of Melbourne) Australia.

- To find out more about what we can bring to your project, please contact Professor Helen Thomas or Dr Tom Brodnicki by email efficabiolabs@svi.edu.au or phone +61 3 9231 2480.

We look forward to hearing from you.",Biotechnology,11-50 employees,Non Profit,"Melbourne, Victoria, Australia",Australia,svi.edu.au,https://www.linkedin.com/company/effica-biolabs
Lumigenix Inc.,"Lumigenix provides genetic tests for health and ancestry. 

Using the latest genotyping technology, Lumigenix tests their customer’s DNA via a saliva sample and links their information to current genetic research, to provide an understanding of how their DNA has influenced their:

- Predisposition to common diseases, including prostate cancer and Type 2 diabetes
- Traits, such as caffeine metabolism and bitter taste perception
- Ancestry, including their haplogroup and their ancestor’s path of migration. 

Information is provided through web-based tools, designed to be educative and delivered in an accessible, interesting and transparent way. The disease related information encompasses a risk report alongside peer-reviewed content from the Mayo Clinic.",Biotechnology,11-50 employees,Public Company,"Sydney, New South Wales, Australia",Australia,lumigenix.com,https://www.linkedin.com/company/lumigenix-inc.
Bioscreen,Bioscreen is a laboratory that develops a reliable test protocol to identify and enumerate bacteria.,Biotechnology,2-10 employees,,"Melbourne, Victoria, Australia",Australia,bioscreenmedical.com,https://www.linkedin.com/company/bioscreen
BioTickle Pty Ltd,"BioTickle is leading consulting firm, operates in area of BioTechnology, Biosimilars, Bioprocess and other emerging technologies. Having offices in Melbourne, India and shorty will be opening office in Jakarta. 
BioTickle works with emerging technology in bioprocess industry offering innovative solutions to increase efficiency and lower cost. Engineers and scientists at BioTickle mapped the whole manufacturing line and created efficiency nodes and works with multiple emerging tech companies to make the process efficient.",Biotechnology,11-50 employees,Partnership,"Melbourne, Victoria, Australia",Australia,biotickle.com,https://www.linkedin.com/company/biotickle
WRS Therapeutics,"WRS Therapeutics, a privately-held development-stage biotech company, is progressing a proprietary and novel platform oral drug delivery system. The company’s technology is being developed as a solution for the two unresolved, and apparently unresolvable, holy grails of drug delivery: (1) the delivery of large molecule drugs through the oral route of administration; and (2) the targeted delivery of small and large molecule drugs to specific cells, tissues and organs. The company is currently undertaking formulation optimization and pre-clinical development (in vitro and in vivo) in collaboration with a number of academic researchers at universities in Australia. It intends to raise capital in early-2017 and establish its research and development operations, and its corporate head office, in the United States.",Biotechnology,2-10 employees,Privately Held,"Melbourne, Victoria, Australia",Australia,wrstherapeutics.com,https://www.linkedin.com/company/wrs-therapeutics
AgBiotech Australia,Production and Financial management,Biotechnology,2-10 employees,Privately Held,Australia,Australia,agbiotech.com.au,https://www.linkedin.com/company/agbiotech-australia
Alpha Clean Energy,"Alpha create value for communities by transforming their waste into clean energy and biochar for horticultural, agricultural and environmental applications.  Utilising patented technology our plants efficiently and cleanly convert waste material that would normally go the landfill into clean energy forms.",Biotechnology,2-10 employees,Privately Held,"Brisbane, Queensland, Australia",Australia,alphacleanenergy.com,https://www.linkedin.com/company/alpha-clean-energy
Accugen Pty Ltd,Accugen is a R&D company that explores and innovate qPCR techniques. Currently we have AccuCal and RealCount for ease of use and accurate measurements. Feel free to contact us for further information.,Biotechnology,2-10 employees,Privately Held,"North Ryde, New South Wales, Australia",Australia,accugen.com.au,https://www.linkedin.com/company/accugen-pty-ltd
Savory Grassland Management,"Using the principles of Holistic Resource Management and ultra high density mega-herds we  assist desertified land to start functioning again as healthy grasslands.
This improves soil carbon sequestration, water cycling into soils to create healthy riparian areas, wildlife habitat restoration which all increase the value of real estate significantly three ways -  socially, economically and environmentally.",Biotechnology,2-10 employees,Self Owned,"Emu Park, Queensland, Australia",Australia,savorygrasslandmanagement.com,https://www.linkedin.com/company/savory-grassland-management
Selvax Pty Ltd,"Selvax is a preclinical stage company developing a safe, effective, immunological-based treatment for a range of hard to treat solid tumours.

It was established in 2015 from research at Curtin University that achieved a major breakthrough in the treatment of cancer by harnessing and amplifying the body’s anti-tumour immune response.  

Our lead candidate combines two immunological agents, which are administered directly into the tumour site causing regression of solid tumours (including chemotherapy-resistant) with minimal toxic side effects.

The complete tumour clearance rates achieved in small animal models with eight different solid tumours ranged from 90% for colorectal cancer to 30% for renal cancers.  Data showed no tumour recurrence for the life of the animal and clearance of a second tumour in another part of the body (abscopal metastatic model). 

An animal health product also being developed for treating dogs with cancer has achieved positive results in a trial conducted in collaboration with Perth Veterinary Specialists, a specialist oncology clinic.

The Selvax approach differs from standard chemotherapy and radiological treatments in that its goal is to stimulate the patient’s own immune system to kill the cancer. The treatment effectively acts as a 'vaccine' against recurrence of the cancer.",Biotechnology,2-10 employees,Privately Held,"Perth, Western Australia, Australia",Australia,selvaximmun.com,https://www.linkedin.com/company/selvax-pty-ltd
Xytogen Pty Ltd,Xytogen provides the nature of molecular diagnostics and the need for flexible testing options. They implemented surveillance testing locally and internationally. Samples are tracked through the laboratory using a management system and protected from climate fluctuations with continuous temperature monitoring.,Biotechnology,2-10 employees,,"Perth, Western Australia, Australia",Australia,xytogen.com.au,https://www.linkedin.com/company/xytogen-pty-ltd
AAQSS Biotech,"Merrily, the founder of AAQSS Biotech, is a rare Kinesthetic Synesthete which includes the ability to memorize and model complex relationships between numerous variables.

She has participated in The Nobel Prize Summit at the National Academy of Sciences in Washington, D.C. where she collaborated in breakout sessions on ways to create Societal inclusion against disinformation. While there she also attended The Embassy of Sweden and the Atlantic Council’s Digital Forensic Research Lab's discussions on disinformation.

Her passion is to transform human suffering. Through her unique ability to process spatially and nonlinearly she discovered emotions to be an incredible wealth of data. Being neuro-divergent, with just one of those diversities being a highly empathic synesthete, she is able to establish emotional baselines and then recognize and separate incoming relational data from herself and surroundings... Turning emotional noise into data. Establishing that baseline provided an observer's perch to volumes of rich information on human behavior and lead to her pioneering work in Advanced Applied Quantum Social Science where she translates emotional states into tangible compressed frequencies for applications in epigenetics and cellular memory, these are formed into topical, inhalant, ingestible and wearable products for breakthroughs in transform suffering.

Emotional debris anchored and entangled with the past holds a distorted influence on the present. The introduction of compressed frequencies doesn't adapt past behavioral influences, it resolves them.",Biotechnology,Self-employed,Self Owned,"Pambula, New South Wales, Australia",Australia,aaqss.com.au,https://www.linkedin.com/company/aaqss-biotech
Mission Massimo Foundation,"The Mission Massimo Foundation is a non-profit organisation that promotes the prevention, diagnosis and treatment of childhood leukodystrophies. These are a group of life-threatening genetic conditions that affect the formation of myelin, a complex fatty substance that acts as an insulator, around nerve fibres in the brain much like electrical wiring. Our aim is to accelerate the discovery of genetic variations responsible for childhood leukodystrophies and to translate these into clinical trials and treatments.",Biotechnology,2-10 employees,Non Profit,"Melbourne, Victoria, Australia",Australia,missionmassimo.com,https://www.linkedin.com/company/mission-massimo-foudnation
Daintree Scientific Australia,"Daintree Scientific Australia has provided the scientific community in Australia with scientific equipment since 1977.  Specialising in a number of areas, Daintree Scientific Australia helps to provide solutions for scientists at Universities, Government and Private Laboratories, as well as Food Producers.  We have developed an extensive catalogue of thousands of items and routinely assist our customers with applications and methods to support their research.

We pride ourselves on our excellent customer service, experienced technical assistance and thorough after sales service with a network of service engineers throughout Australia.",Biotechnology,2-10 employees,Partnership,"St Helens, Tasmania, Australia",Australia,daintreescientific.com.au,https://www.linkedin.com/company/daintree-scientific
AusMAb,Australian Monoclonal Antibodies (AusMAb) is a facility for the development of hybridoma cell lines and the purification of monoclonal antibodies. AusMAb offers a cost-effective and high quality service with clients throughout Australia and overseas. We can help you with your initial enquiries on how to get the best possible antibody for your research needs and we can deliver the appropriate cell lines for the job. We also offer a low cost service to produce and purify monoclonal antibodies (any quantity required) from your existing cell line in a short period of time. We have also added additional services such as refreshing of old cell lines that have all but stopped producing antibodies and immunoassay development for research and diagnostic procedures. We are always available to help with technical questions even if you are not a client.,Biotechnology,2-10 employees,Public Company,"Adelaide, South Australia, Australia",Australia,,https://www.linkedin.com/company/ausmab
Cplus Biotech,"Cplus Biotech PTY LTD (known as Cplus), is a global innovative biotechnology company located in Australia, Cplus Biotech dedicates in the technologies of human stem cells and stem cell derived exosomes, including research, product development, and manufacturing, to accelerate the commercialisation of regenerative medicine and therapies.",Biotechnology,2-10 employees,Privately Held,"Eight Mile Plains, Queensland, Australia",Australia,cplusbiotech.com,https://www.linkedin.com/company/cplusbiotech
A-IR Clinical Research,"A-IR is a next-generation clinical research organisation (CRO) specialising in respiratory clinical studies. We provide a bespoke solution to the assessment and development of new vaccine and therapeutic approaches for respiratory infection, disease and allergy.",Biotechnology,2-10 employees,Privately Held,"Sydney, New South Wales, Australia",Australia,a-ircr.com,https://www.linkedin.com/company/a-ir-clinical-research
PLSTC,"Most of the world’s microplastic pollution comes from the clothes we discard.

When they lie buried in landfills, they release plastic fibres that make their way into the water we drink, the food we eat and the air we breathe. Although plastic is man-made, a natural process can break it down and return it to the Earth.

PLSTC has designed and bio-engineered naturally occurring bacteria with the power to transform plastic waste into edible food, resulting in reduced pollution and a revolutionary shift of the food supply chain.

It works a little something like this: a plastic garment is “fed” to PLSTC’s bio-engineered bacteria. The bacteria then eat away at the plastic, gradually breaking it down into its basic chemical components. When the bacteria have done their bit, the plastic waste has been converted into synthetic proteins, carbohydrates and fats.

Full of nutrients and ready to be served. Bon appetite.",Biotechnology,2-10 employees,Privately Held,"Melbourne, Victoria, Australia",Australia,fashiontofood.com,https://www.linkedin.com/company/plstc
Junica - Innovative Health,"Junica is a niche medical commercialization firm built around identifying and responding to healthcare needs across the Asia Pacific region.

Our product pipeline is typically built around a 18-36 month development cycle, bringing products from conception to market.

Our central business philosophy is ultimately around improving health outcomes through technology.

We work with companies big and small, as well as commercializing our own products.",Biotechnology,11-50 employees,Privately Held,"Sydney, New South Wales, Australia",Australia,junica.com.au,https://www.linkedin.com/company/junica-innovative-health
Stratech Scientific APAC,"Stratech Scientific provides innovative and specialist life science research tools for researchers who need consistent, reproducible results. We have built an excellent reputation over the years for supplying high quality, competitively priced, reliable products to our end users.  We specialise in Saliva hormone and immune system biomarkers, plus protein chemistry and cancer research products.",Biotechnology,2-10 employees,Privately Held,"Sydney, New South Wales, Australia",Australia,stratechscientific.com.au,https://www.linkedin.com/company/stratech-scientific-apac
Bio Actives Export,"Bio-Actives is an innovative company committed to producing natural plant-derived, biologically-active products which are safe, effective and scientifically proven. We are committed to ensuring our customers have access to the very best skincare ingredients.",Biotechnology,2-10 employees,Privately Held,"St Kilda, Victoria, Australia",Australia,bioactivesx.com,https://www.linkedin.com/company/bio-actives-export
Bio Processing Australia Pty Ltd,"Bio Processing Australia has developed and continues to develop mineral enriched and other yeast products for the animal feed and human food markets.
The commercialisation of this technology is now underway with expansion plans currently being pursued to allow BPA to meet an increase in demand for it's products.",Biotechnology,2-10 employees,Privately Held,"Borenore, New South Wales, Australia",Australia,biopro.com.au,https://www.linkedin.com/company/bio-processing-australia-pty-ltd
CleanShield Australia,"CleanShield Australia are the exclusive Australian & New Zealand distributors for  the CleanShield Group in Denmark.  

We provide 100% Danish natural plant and mineral based, environmentally friendly products that assist in reducing the use of harmful chemicals while helping to eliminate bacteria and virus with our natural cleaning and surface coating products in the medical, healthcare, public & private education, public transport, hospitality, and commercial sectors.

CleanShield also manufacture premium washable 5 layer antibacterial face masks that provide a unique protective surface coating and filtration system that helps reduce the spread airborne pathogens while also protecting the user and others from airborne pathogens, environmental fine particle contaminants and pollution.",Biotechnology,2-10 employees,Privately Held,"Sydney, New South Wales, Australia",Australia,cleanshield.com.au,https://www.linkedin.com/company/cleanshield
NeoSynBio,"NeoSynBio aims to help eliminate the scarcity of medical supplies around the globe. We do this without actively participating in pharmaceutical manufacture. Instead we try to help ensure that both public and private sector operators have access to the functional intellectual property they need to deliver safe, high-quality and cost-price medicines to patients. 

Our mission includes the education of an “international generation of synthetic biologists”. Whether it’s from Sydney to Kathmandu, São Paulo to Nairobi, Santiago to Moscow or Boston to Beijing, we’ll be there to facilitate the free sharing of ideas for the advancement of a unified humanity.",Biotechnology,2-10 employees,Privately Held,"Sydney, New South Wales, Australia",Australia,neosynbio.com,https://www.linkedin.com/company/neosynbio
OvaSem,"OvaSem is an industry leading reproductive company that provides expertise to livestock producers to assist with the ongoing development of their elite genetics.

Our industry networks extend across Australia and the world, giving our clients direct access to the best reproductive research, leading technological organisations, both nationally and internationally.

The OvaSem team understand the demands facing the modern day livestock producer. We work closely with our clients to successfully meet their breeding objectives.",Biotechnology,2-10 employees,Self Owned,"Kyabram, Victoria, Australia",Australia,ovasem.com,https://www.linkedin.com/company/ovasem
SEATONIX,An Australian personal care initiative utilising ocean based bioactives  -- coming soon.,Biotechnology,2-10 employees,Privately Held,"Sydney, New South Wales, Australia",Australia,seatonix.com,https://www.linkedin.com/company/seatonix
Hong Kong Laboratory Company Limited,"Hong Kong Laboratory Co., Ltd. (HKLAB) is one of the leading molecular diagnostic centre established in Hong Kong. We are a young, but vibrant and professional team concentrating on genetic testing.  

HKLAB is focusing on team work and taking pride on our good reputation in Asia. We are renowned in producing and delivering high-quality services as well as committed to high quality standard and skills. 

香港化驗所有限公司(HKLAB) 立足於香港,專注於基因檢測,是業內領先分子診斷中心之一。 我們是一個年輕但充滿活力和專業的團隊。

HKLAB注重團隊合作,我們以生產和提供高品質的服務而著稱,並致力於高質量的標準和技能, 更為我們在亞洲擁有良好聲譽而感到自豪。",Biotechnology,11-50 employees,Partnership,"Northern Territory, Australia",Australia,laboratory.hk,https://www.linkedin.com/company/hklab
BioPower Australia Pty Ltd,"BioPower Australia Pty Ltd focuses on the identification of opportunities in the design, construction, research, development and implementation of economically viable projects following a Green Development Mechanism in the areas of sanitation and water preservation.

The company has various solutions which are aimed at, and perfectly suited in assisting State Governments in their endeavour to achieve their priorities and actions as set out in Strategic Frameworks.

BioPower Australia Pty Ltd strives towards being the leading authority in the following fields:
Organic waste treatment, e.g. pit latrines and septic tanks
Wastewater Treatment Works (WWTW) and Waste Stabilisation Pond (WSP) rehabilitation
Research into Renewable- and Green Energy operations e.g. Biogas
Further research into the treatment of organic waste, WWTW rehabilitation and Green Energy
 
The BioPower Australia Pty Ltd philosophy is to utilise as much local labour as possible in each rural area where our projects are implemented. This ensures much needed jobs in areas where unemployment is higher and at the same time garners community support and involvement. In so doing we promote local sustainable livelihoods.",Biotechnology,Self-employed,Privately Held,"Melbourne, Victoria, Australia",Australia,,https://www.linkedin.com/company/biopower-australia-pty-ltd
MicroGenes,.,Biotechnology,Self-employed,Privately Held,"Adelaide, South Australia, Australia",Australia,cropharmony.com.au,https://www.linkedin.com/company/crop-harmony
Paktoearth,"Welcome to PaktoEarth – an Australian business, with a heart-and-soul mission to find solutions that heal and protect the land. We want to solve the problem of waste by enabling everyone to make a difference and take care of our precious earth. One of the best ways we can solve this urgent crisis is to join together as one to win the war on waste, especially plastic pollution. PaktoEarth has found the solution – a new thermal-biodegradable technology that returns all packaging, including plastics, back to the earth under natural conditions, with no need for an additional OXO-degradation treatment facility.",Biotechnology,11-50 employees,Public Company,"Sydney, New South Wales, Australia",Australia,paktoearth.com.au,https://www.linkedin.com/company/paktoearth
APAF LIMITED,A contract Research facility to assist in protein discovery for life science scientists and organisations. We also assist with developing QC methods for therapeutic antibodies/proteins as well as characterising these products,Biotechnology,11-50 employees,Non Profit,"Sydney, New South Wales, Australia",Australia,proteome.org.au,https://www.linkedin.com/company/apaf-limited
GA Tech,,Biotechnology,,Privately Held,"Sydney, New South Wales, Australia",Australia,,https://www.linkedin.com/company/ga-tech
Allasso Bio,Allasso Bio is engaged in research and development of microbial solutions to microbiome related illness,Biotechnology,2-10 employees,Privately Held,"Manly Vale, Australia",Australia,allassobio.com,https://www.linkedin.com/company/allasso-bio
