Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
LUMAX TECHNOLOGY,"LED lighting products and solutions for Residential, Commercial and Industrial applications.
Competitively priced and available exclusively at New Zealand leading electrical wholesalers, Redpaths throughout the South Isand, Pro-Active West Coast South Island, Scott Electrical Group Mid-Upper North Island, Advanced Electrical Lower North Island
Lighting designs including HCL solutions

List our web site for all available products and specifications.

IES Files on request","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,lumaxtechnology.com,https://www.linkedin.com/company/lumax-technology-ltd
Teknatool International Ltd,"Teknatool International is a truly global company,  based in 3 countries, with sales and warehousing offices in the US, manufacturing facilities in China and the head office based in  NZ. 

We manufacture electronic direct drive motors, and woodworking machinery for the consumer/home hobbyist market, under the NOVA brand. 

We have been an award winning, leading innovator in our industry for over 30 years, and exporting for over 21 years. 

Currently we export to over 13 countries worldwide.","Appliances, Electrical, and Electronics Manufacturing",51-200 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,teknatool.com,https://www.linkedin.com/company/teknatool-international-ltd
Intech Instruments Ltd,"Suppliers of Solutions and instrumentation to the electrical industry.
Specializing in Temperature probes, Level sensors, Pressure transducers, flow meters, control of these processes and also in Automation.
Intech is the manufacturer of MICROSCAN and is a specialist in monitoring scada packages.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,"Christchurch, Canterbury, New Zealand",New Zealand,intech.co.nz,https://www.linkedin.com/company/intech-instruments-ltd
Hart Electrical,Providing quality electrical services for both residential and commercial projects across Auckland and Bay of Plenty.,"Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,hartelectrical.co.nz,https://www.linkedin.com/company/hart-electrical
A1 PUMPS & MOTORS LIMITED,,"Appliances, Electrical, and Electronics Manufacturing",2-10 employees,,"Auckland, Auckland, New Zealand",New Zealand,a1pumps.co.nz,https://www.linkedin.com/company/a1-pumps-&-motors-limited
Amplify Electrical,"Registered Electricians available now. Experts in high-end domestic house construction and renovations, commercial, development, new builds, lighting design and planning, home theatre systems, light assembly, data and network wiring, CCTV.

Amplify Electrical believe in bringing back the power to the consumer.

Our aim is to partner with you to ensure a satisfying experience regarding the renovation or construction of your home.

Amplify Electrical are a small sized company proudly operated in Aotearoa. This means that when you call us, you are speaking directly to your project electrician. Our electricians are approachable and friendly.

Get the sort of business you and your project deserves – call us today.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Pukekohe, Auckland, New Zealand",New Zealand,amplifyelectrical.co.nz,https://www.linkedin.com/company/amplify-electrical
Electrical Importing Company,"Proudly NZ owned and operated. Electrical Importing Company was established in 1988, known for importing and supplying products for the industrial electrical industry including contactors, solid state relays, pendants, metal enclosures, plastic enclosures etc. We have over 9,000 stocked quality items from highly regarded manufacturers spanning France, Italy, Germany and Malaysia. We source the best products for the best price and then back up those products with after sales service and support. If we can be of any assistance feel free to give us a call.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,eicnz.com,https://www.linkedin.com/company/electrical-importing-company
TechRentals New Zealand,"Test and Measurement Rental Solutions

TechRentals has been providing rental solutions, for test and measurement equipment, to New Zealand businesses for over 30 years.

Our Application Engineers have a wealth of knowledge and expertise to help you find the right solution to meet needs. An uncompromising commitment to customer service and product support is the key to market leadership and the customer loyalty we are privileged to enjoy. 

We hold a comprehensive range of test and measurement equipment, which can be delivered overnight to almost any location with in New Zealand. Our range covers applications including:
•	Data & Telecommunications
•	Data Acquisition
•	Electrical Power
•	Electronic
•	Environmental & OHS
•	General Industrial
•	Physical Measurement
•	Radio Frequency


Calibration Services

TechRentals also provides Calibration services for electronic test instruments for applications including electrical, airflow, medical, temperature, humidity, light (lux) and pressure. Our IANZ accredited calibration offers two levels of instrument calibration - endorsed and traceable.

IANZ/ILAC MRA (ISO/IEC 17025: 2005) Endorsed Calibrations
Our laboratory performs a comprehensive check of all functions and ranges of the instrument against Traceable National Standards and issues a report detailing the results, including uncertainty estimates, compliant to the requirements of ISO 17025 and Guide M3003.

Non-endorsed Traceable Calibrations
Our laboratory performs a comprehensive check of all functions and ranges of the instrument against Traceable National Standards and issues a report detailing the results. Uncertainty estimates are compliant to TechRentals internal quality systems.


For more detailed information, visit www.techrentals.co.nz or call our experienced Application Engineers on 0800 832 473.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,techrentals.co.nz,https://www.linkedin.com/company/techrentals-nz-limited
Spec Automation - Master Electricians / Inspectors/ Consulting & Design,"Spec Automation | Master Electricians, Electrical Inspectors & Automation Consultants
NZ-Wide Coverage – Auckland, Canterbury & Across New Zealand

Spec Automation is a trusted industry leader in automation, control systems design, and electrical consulting. With over 20 years of experience, our team of fully qualified Master Electricians, Electrical Inspectors, and Electrical Consultants delivers innovative, efficient, and reliable solutions across a wide range of commercial and industrial applications throughout New Zealand.

From initial concept through to commissioning, we provide turnkey project delivery and bespoke electrical and automation design, ensuring compliance, safety, and long-term scalability.

We’ve had the privilege of working with some of New Zealand’s most respected companies, including but not limited to- Fulton Hogan, Auckland Council, Coca-Cola, Lion Breweries, and Winstone Wallboards, a testament to our capability, quality, and reputation.

Our Services

•	Automation & Control Systems Design – Custom-built solutions that streamline operations and improve performance
•	Electrical Design & Consulting – Detailed design and expert advice for complex electrical systems and upgrades
•	PLC Programming, HMI & SCADA Systems – Intelligent automation that connects and empowers your processes
•	IoT & System Integration – Scalable, future-ready technology tailored to your industry needs
•	Master Electricians Services – Fully qualified, licensed, and experienced across all commercial and industrial sectors
•	Electrical Inspections & Compliance Reports – Ensuring your systems meet all regulatory and safety standards
•	Project Management – Full oversight from planning and design to installation and commissioning","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Kumeu, Auckland, New Zealand",New Zealand,specautomation.co.nz,https://www.linkedin.com/company/spec-automation-ltd
Laser Electrical Rosebank,Electrical contracting services based in Auckland,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,laserelectrical.co.nz,https://www.linkedin.com/company/laser-electrical-rosebank
Dobsons Refrigeration & Electrical,"Dobsons Refrigeration and Electrical has been a trusted provider of electrical and refrigeration services in the Bay of Plenty region for over 50 years. 

Under the leadership of Brian and Amanda Tucker for over 25 years, Dobsons has a reputation for delivering comprehensive solutions, including commercial and domestic electrical services, solar, commercial and dairy refrigeration, heating ventilation and air-conditioning, irrigation and water pumps, with specialist experience in the kiwifruit postharvest industries.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,"Te Puke, Bay of Plenty, New Zealand",New Zealand,dobsons.net.nz,https://www.linkedin.com/company/dobsons-nz
Taihan New Zealand Limited,"Taihan is a global power cable manufacturer based in South Korea. Taihan New Zealand Limited was established in 2009 to meet the needs of the Customers in New Zealand. We've successfully completed 5 major Undergrounding Projects like 220kV North Island Grid Upgrade Project satisfactorily delivering services that includes Design, Supply and Installation based on our philosophy of ""principle over expediency"".

We are capable of manufacturing all different types of electric cable customized to satisfy individual needs of the customer.

More Prosperous Future, Happier World... That's what we want to bring you!","Appliances, Electrical, and Electronics Manufacturing","1,001-5,000 employees",Public Company,"Auckland, Auckland, New Zealand",New Zealand,taihan.com,https://www.linkedin.com/company/taihan-new-zealand-limited
DMI Electrical Engineering Limited,"We are a Rotorua-based market leader in the design, manufacturing, and installation of electrical equipment for process automation. Our expertise spans sawmilling, wood processing, pulp and paper, chemical, food production, plastic extrusion, and geothermal industries. With projects across New Zealand and Australia, we pride ourselves on delivering quality and excellence through our highly qualified team, ensuring efficient project management, streamlined timeframes, and innovative solutions tailored to client needs.

With a team of 12 full time employees and a fully equipped factory and mobile plant, we offer System Design, Assembly and Fabrication, Component Procurement, Installation and Turn Key Projects.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Self Employed,"Rotorua, Bay of Plenty, New Zealand",New Zealand,dmielec.co.nz,https://www.linkedin.com/company/dmi-electrical-engineering-limited
Precision Microcircuits Ltd,"Precision Microcircuits Ltd was founded by the Managing Director, Barrie Carruthers, based on 50 years manufacturing experience and a 35 year involvement in Thick Film Microcircuit design and manufacture. His original work in this field was to set up Electronic Microcircuits Ltd. in close association with the Department of Scientific & Industrial Research and Canterbury University where Thick Film laboratories were both established in the late 1980's.

In 1995 Precision Microcircuits was set up incorporating automated production processes and with more accurate control and specialised handling equipment for a higher precision and production capability.

Precision Microcircuits Ltd. handle in house all aspects of the Thick Film process, from computer assisted design, stencil/tooling production, through all production stages from print, fire, pick & place, reflow to laser trimming and 100% final QC.

Present production throughput depends on circuit complexity, and varies between 60,000 to 500,000 units per month. The company operates four DEK & one Presco precision Thick Film printers, five continuous belt furnaces with associated feeder robotics, infrared belt reflow ovens, automatic surface mount pick and place assembly, silicon chip wire bonding facilities and two ESI laser trimming machines capable of 0.1% precision.

Because of the improved reliability and miniaturisation that ThickFilm offers, Precision Microcircuits hybrids are finding their way into numerous products from Animal Training systems, Outdoor Security Systems, Military applications, Health and Domestic appliances.

Much of Precision Microcircuits production is exported to principally China, Mexico and the United States of America, as well as some of New Zealand's larger as well as smaller local operations.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,"Mangorei, Taranaki, New Zealand",New Zealand,precisionmicro.co.nz,https://www.linkedin.com/company/precision-microcircuits-ltd
I C Lighting,"I C Lighting offer a range products and lighting services for the Industrial, Commercial and Architectural lighting sectors. I C Lighting offer their own brand of LED Strip and Profile and have a dedicated retail lighting division. I C Lighting represent several lighting brands as their agents in the South Island; The Targetti NZ brands including Simes, Targetti, Maltani and Multitask, The Infinity Lighting brands Schuch and Dialight and The Sun Illumination brands Disano, Fosnova and Securlite a brand from Antipodes Lighting.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Christchurch, Canterbury, New Zealand",New Zealand,iclighting.co.nz,https://www.linkedin.com/company/i-c-lighting
Lighting Council New Zealand,"Lighting Council New Zealand represents the industry with regard to the formulation of regulation, compliance and environmental issues.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Non Profit,"Auckland, Auckland, New Zealand",New Zealand,lightingcouncil.org.nz,https://www.linkedin.com/company/lighting-council-new-zealand
Chiptech Group,"Chiptech is a privately owned company specialising in the design and manufacture of quality digital telecare and personal safety products. These products help people to maintain their health, independence and safety. 
Established in the year 2000 with offices in the UK, Spain and New Zealand, Chiptech has grown into a leading provider of digital monitored personal alarms. 
Our customers are at the heart of everything we do, from research and design to manufacturing and implementation.","Appliances, Electrical, and Electronics Manufacturing",51-200 employees,Privately Held,"Christchurch, Canterbury, New Zealand",New Zealand,chiptech.com,https://www.linkedin.com/company/chiptechgroup
Cabac NZ,"Cabac NZ is a division of Legend Corporation, an Engineering Solutions Provider, operating in electrical, power, rail, mining, information technology, semiconductor, medical and defense industries. Legend Corporation is listed on the Australian Securities Exchange (ASX:LGD) since March 2004. 

In business since 1962, today Legend has operations throughout Australia, New Zealand and the Pacific Region and exports to Europe, China and the USA. Legend Corporation offers a vast range of Components, Consumables, Tools and Test & Measurement, certified to relevant standards and locally available to our client partners.

Cabac NZ are proud to be a supplier of choice for electrical connectivity products in New Zealand.
We manufacture and import electrical engineering products and distribute to the industrial electrical, power utility and wholesale electrical markets in New Zealand.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Public Company,"Auckland, Auckland, New Zealand",New Zealand,cabac.co.nz,https://www.linkedin.com/company/cabac-nz
Re:Gear Hardware Library Ōtepoti Dunedin,"Re:Gear is a collective of creative and resourceful individuals working from Com2Tech HQ in North East Valley, Dunedin.

We aim to redistribute and maximise the potential of items that are seen as waste, including electronic components, musical instruments, and recording equipment. 

Repair workshops aim to revitalise user equipment and machines and give them a second life as a part of our Robot Farm, which will create opportunities for community learning, design, experimentation, and manufacturing.

Smaller materials are organised in a way that they have the best opportunity to find a second life. This can be achieved by assembling them with other items so they they are more useful in combination, such as electronic components grouped with our revived Frankenbooks that can be loaned featuring all required software in order to provide a smooth start in coding and hardware experimentation. 

If you would like to join our community, please get in touch through our Discord chat server - https://discord.gg/9MUBvsBjbh","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Non Profit,"Dunedin, Otago, New Zealand",New Zealand,,https://www.linkedin.com/company/regear-hardware-library
Gartner Superlux,"We are a quality lighting manufacturer, supplier and wholesaler proudly servicing New Zealand and Australia. 

Guaranteed workmanship, materials and wide choice have been the key to the success of Gartner Superlux Limited for over 60 years. We are committed to the continually evolving field of lighting and remain wholly New Zealand owned. 

Rest assured the passion for design and manufacturing continues in all Superlux products, many of which are innovated and designed in New Zealand and manufactured both locally and overseas.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,superlux.co.nz,https://www.linkedin.com/company/gartner-superlux
JayCee Electrix Ltd,"JayCee Electrix Ltd is a fully New Zealand-owned leading electrical engineering organisation specializing in providing innovative and reliable solutions for a wide range of electrical projects. With a strong commitment to quality and customer satisfaction, we have established ourselves as a trusted name in the industry.



Our expertise spans from design and manufacturing to maintenance and compliance, with a specialized focus on switchboard manufacturing, electrical inspections, solar solutions, energy efficiency upgrades, and design and labelling services — delivering practical, high-quality solutions tailored to meet the unique needs of our clients.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Self Employed,"Whangarei, Northland, New Zealand",New Zealand,jcelectrix.co.nz,https://www.linkedin.com/company/jaycee-electrix-ltd
LumNZ,"Auckland, New Zealand
LumNZ Ltd is focused on the development and supply of high quality LED products to the New Zealand market. Our active involvement in the design, specification & manufacturing of our LED products is reflected in our premium products. 

Achieving superior outcomes for our clients is always at the forefront of our minds. Many of our clients focus on performance and longevity as key drivers in the selection process of upgrading to LED lighting. Price is an important secondary consideration. 

Our clientele includes Heavy industries, Food and Beverage processing, commercial facilities and quality conscious consumers. 

LumNZ Ltd offers superior local technical support, stocking and after sales support.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Public Company,"Pukekohe, Auckland, New Zealand",New Zealand,lumnz.co.nz,https://www.linkedin.com/company/lumnz
Ecco Pacific,"We are Suppliers of innovative, recognized quality hardware brands in New Zealand and Australia. 

With the worlds most innovative and market leading brands and over 3500 product lines in our range including: Fasteners, Connectors, Tapes, Cable Jointing, Safety Gear, Air Movement, Cables, Fuses, Cutting, Drilling & Tools, you can easily find the product that best suits your application.

Wholesale distribution into the Electrical / Industrial channels across Australia of the following trusted brands.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,eccopacific.com.au,https://www.linkedin.com/company/ecco-pacific
