Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
La Caldereta,"La Caldereta, un programa en directo sobre el Atlético de Madrid.

 Emitimos todos los LUNES en directo por:
 YouTube: https://www.youtube.com/@LaCaldereta  
 Twitch: https://twitch.tv/lacaldereta_oficial  

 También puedes seguirnos en:
 Instagram: https://www.instagram.com/lacaldereta_oficial/  
 TikTok: https://www.tiktok.com/@lacaldereta_oficial  

 ¿Te gustaría formar parte del proyecto?
Escríbenos a:  lacalderetaoficial@gmail.com

#Atleti #AtléticoDeMadrid #Fútbol #LaCaldereta",Media & Telecommunications,2-10 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,,https://www.linkedin.com/company/la-caldereta
Cuarta Encina Films,"Cuarta Encina Films es una productora audiovisual de nueva generación que quiere promover la producción de cine en Extremadura y sus provincias a través de formaciones, producciones cinematográficas y desarrollo del territorio. 
Creemos que el cine español tiene mucho que contar aún y que enriquecería mucho a la industria cinematográfica la participación activa de las poblaciones rurales, comunidades autónomas y provincias de España. Piensa Globalmente, actúa localmente.",Media & Telecommunications,2-10 employees,Self Employed,"Peraleda De La Mata, Extremadura, Spain",Spain,,https://www.linkedin.com/company/cuarta-encina-films
La Cultura a Escena,"La Cultura A Escena, una agencia independiente y privada que dirige Ángel Galán, cuya trayectoria en el mundo de la comunicación se remonta casi tres décadas atrás cuando empezó a colaborar en distintos medios en el ámbito de la radio y televisión.",Media & Telecommunications,2-10 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,laculturaaescena.es,https://www.linkedin.com/company/la-cultura-a-escena
Somos Agro,"Somos Agro es un medio de comunicación especializado en el sector agroalimentario, dedicado a acercar la actualidad, la innovación y las personas que impulsan el campo.

Generamos contenidos audiovisuales de alta calidad para dar visibilidad a agricultores, ganaderos, cooperativas, empresas, instituciones y organizaciones vinculadas al mundo rural.

A través de reportajes, entrevistas, retransmisiones en directo y coberturas especiales, contamos las historias que hacen avanzar al sector agroalimentario.

Apostamos por una comunicación cercana, rigurosa e innovadora, utilizando las últimas tecnologías para conectar el campo con la sociedad.",Media & Telecommunications,2-10 employees,Self Owned,"Tomelloso, Castile-La Mancha, Spain",Spain,,https://www.linkedin.com/company/somosagroeu
INTERPOLÍTICA,"En un mundo donde las portadas y la política se dominan entre ellas, nosotros vamos más allá. No sabemos a dónde nos llevará. Pueden estar al otro lado del mundo o justo en nuestra puerta. Pero lo analizaremos con todo el detalle en nuestro Gran Panel. No te pierdas el debate y la información nacional e internacional en Interpolítica.",Media & Telecommunications,2-10 employees,Partnership,"Madrid, Community of Madrid, Spain",Spain,,https://www.linkedin.com/company/interpolítica
Gato News Barcelona,"Come, lee, recicla; vive la cultura!",Media & Telecommunications,2-10 employees,Self Employed,"Barcelona, Catalonia, Spain",Spain,elgatoproducciones.com,https://www.linkedin.com/company/gato-news-bcn
FTBN Sports,Medio de comunicación digital centrado en la actualidad deportiva internacional.,Media & Telecommunications,2-10 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,,https://www.linkedin.com/company/ftbn-sports
Cultura Diversa,"Revista digital sobre música, arquitectura, cine, historia y visibilidad LGTBIQA.",Media & Telecommunications,Self-employed,Self Owned,"Las Palmas de Gran Canaria, Canary Islands, Spain",Spain,culturadiversa.es,https://www.linkedin.com/company/revista-cultura-diversa
the caos studio,Agencia audiovisual especializada en creación y producción de contenido para redes sociales,Media & Telecommunications,Self-employed,Self Employed,"Barcelona, Catalonia, Spain",Spain,,https://www.linkedin.com/company/thecaos-studio
Olé24,"Olé24 provides inspiring, topical content about Andalucía for Finnish-speaking audience. We share stories about life in Spain and spark conversation – from finding a home and settling in to food, culture, travel, and what’s going on in society.",Media & Telecommunications,2-10 employees,Privately Held,"Fuengirola, Andalusia, Spain",Spain,ole24.fi,https://www.linkedin.com/company/ole24
Heraldo de León,Diario digitaldiario,Media & Telecommunications,2-10 employees,Privately Held,"León, Castilla and Leon, Spain",Spain,heraldodeleon.es,https://www.linkedin.com/company/heraldo-de-león
L.A.V.I.D.A_COMM,"Ayudo a marcas con propósito a descubrir y expresar su esencia a través de una comunicación auténtica, alineada y coherente.

Creo en el poder de las historias bien contadas, aquellas que conectan con la audiencia desde la emoción y la estrategia. Mi enfoque combina creatividad, claridad y propósito para transformar la comunicación de marcas y proyectos que buscan dejar huella.

 Comunicación con alma, impacto con intención.

Si tu marca tiene un propósito y quieres potenciar su mensaje, hablemos.",Media & Telecommunications,2-10 employees,Self Employed,"Boadilla del Monte, Community of Madrid, Spain",Spain,,https://www.linkedin.com/company/lavida-comm
Revista QTRAVEL,"Revista digital de viajes y turismo. Viajamos alrededor del mundo para mostrar lo mejor de cada destino. Todos los artículos publicados son elaborados por nuestros fotoperiodistas, que de forma incansable viajan para plasmar los lugares y situaciones más auténticas de los destinos visitados. Nuestra sección especial de ""hoteles con estilo"" selecciona los alojamientos de los destinos publicados que aportan mayor valor a nuestros lectores.",Media & Telecommunications,2-10 employees,Self Employed,"Barcelona, Catalonia, Spain",Spain,qtravel.es,https://www.linkedin.com/company/qtravel
80m.tv,"Sitio web de noticias y medios de comunicación
 Rugby regional, juvenil, seleccionados e información de primera mano.
Córdoba, Argentina",Media & Telecommunications,2-10 employees,Partnership,"Córdoba, Andalusia, Spain",Spain,80minutos.tv,https://www.linkedin.com/company/80minutos
Destacados TV,"Deseamos brindar nuevas oportunidades de creación, difusión e intercambio de experiencias, respetando plenamente a cada creador de contenido, porque lo mejor, sólo puede ser el resultado de amabilidad, surgida del aprecio y respeto por la diversidad cultural.",Media & Telecommunications,2-10 employees,Self Employed,"Madrid, Community of Madrid, Spain",Spain,destacadostv.com,https://www.linkedin.com/company/destacadostv
Tot Esport,"Tot Esport es el programa del fútbol y el deporte valenciano. En RadioEsport Valencia y presentado por Raúl Domenech.

Emisión todos los días de L a V de 16:00h a 17:00h, con carrusel especial todos los D a partir de las 11:00h.",Media & Telecommunications,Self-employed,Self Employed,"Valencia, Valencian Community, Spain",Spain,,https://www.linkedin.com/company/tot-esport-91-4-fm
El Diario Complutense,"El Diario Complutense es un medio de comunicación independiente y próximo a la noticia en Alcalá de Henares y el Corredor del Henares, además de difundir noticias de la Comunidad de Madrid y España, con secciones como local, Corredor del Henares, Comunidad de Madrid, Nacional, Política, Sociedad, Cultura, Turismo, Deportes, Motor, Sucesos y Opinión.",Media & Telecommunications,11-50 employees,Self Owned,"Alcalá de Henares, Community of Madrid, Spain",Spain,diariocomplutense.es,https://www.linkedin.com/company/el-diario-complutense
Sonido Indálico,"Creamos contenido sobre la actualidad de la UD Almería especialmente en nuestro canal de Twitch, aunque también hacemos lo propio en nuestras demás redes sociales con sus pequeñas particularidades. 

Nos caracterizamos por ser un espacio abierto al aficionado rojiblanco y la interacción con nuestros seguidores a los que queremos brindar la máxima atención.

Nuestra principal misión es entretener a nuestros seguidores y, a su vez, mantener informado a nuestro público con debates, tertulias, narraciones en directo y noticias.",Media & Telecommunications,Self-employed,Self Employed,"Almería, Andalusia, Spain",Spain,twitch.tv,https://www.linkedin.com/company/sonido-indálico
El Palco Oficial,Un pódcast semanal de fútbol donde repasamos toda la actualidad de la jornada incorporando exclusivamente juegos para la audiencia. Se transmite todos los jueves a las 20:00 en Radio Universidad de Navarra.,Media & Telecommunications,2-10 employees,Privately Held,"Pamplona, Chartered Community of Navarre, Spain",Spain,unav.edu,https://www.linkedin.com/company/el-palco-oficial
Partido a Partido,"Somos un medio digital dedicado al Barça. Cubrimos todos los partidos de todas las secciones del club: fútbol masculino y femenino, la cantera, futsal, baloncesto y balonmano.",Media & Telecommunications,2-10 employees,Self Owned,"Barcelona, Catalonia, Spain",Spain,partidoapartidoweb.com,https://www.linkedin.com/company/partido-a-partido
Moncada al Día,Moncada al Día es el medio de comunicación local líder en Moncada (València). Toda la actualidad del municipio encuéntrala aquí,Media & Telecommunications,Self-employed,Self Employed,"Moncada, Valencian Community, Spain",Spain,moncadaaldia.com,https://www.linkedin.com/company/moncada-al-día
Vinalopó.com,"Medio de comunicación digital especializado en la actualidad del Valle del Vinalopó. Ofrecemos información actualizada y de calidad sobre cultura, deportes, economía, política y sucesos relevantes de la comarca.",Media & Telecommunications,2-10 employees,Self Employed,"Monóvar, Valencian Community, Spain",Spain,vinalopo.com,https://www.linkedin.com/company/vinalopomedia
Overview.art,"The art world is at a turning point. Digital technologies are reshaping creative work and the art ecosystem. Funding models are shifting. Institutions are under pressure to adapt. And new opportunities are emerging — often outside traditional structures.

Most coverage focuses on exhibitions, auctions, and headlines. I’m more interested in what’s changing beneath the surface.

The Overview documents the structural shifts shaping the future of the art ecosystem — and what they mean for the people working within it.

What I Cover

Institutional Adaptation

How museums, foundations and cultural organizations respond to financial pressure, digital transformation and changing audiences — and where promising experiments are already happening.

The Art Market in Motion

How the business side of art is evolving — from new patronage models and digital platforms to alternative revenue strategies and emerging ecosystems.


Art & Technology

How artists and institutions are engaging with AI, digital tools and new production methods — not as trends, but as long-term shifts.

Who This Is For

• Foundation and museum professionals
• Gallery teams navigating structural change
• Artists experimenting with new models
• Cultural strategists and decision-makers",Media & Telecommunications,Self-employed,Self Owned,"Barcelona, Catalonia, Spain",Spain,theoverview.art,https://www.linkedin.com/company/overview-art
"Confía, Producciones y Comunicación","CONFÍA PRODUCCIONES Y COMUNICACIÓN es una agencia integral de producción audiovisual y de comunicación. Su misión es ayudar a instituciones, organismos y empresas a elaborar, crear y consolidar su imagen o sus actividades a través de la comunicación y con ello a alcanzar objetivos de conocimiento y de imagen
avalada por el grupo empresarial AFFIN S.A. que desde hace más de 40 años y, con sus diferentes empresas, ofrecen soluciones y asesoramientos de diversa índole a diferentes instituciones aportando profesionalidad y honradez contrastada.

Un grupo de profesionales con una amplia trayectoria en el sector de la comunicación y de la producción audiovisual componen el equipo de CONFÍA PRODUCCIONES Y COMUNICACIÓN, que lidera Noemí Saiz. Todos ellos comprometidos con su profesión y avalados por su vocación de comunicación
- Producción audiovisual
- Programas de TV
- Eventos
- Asesoramiento y consultoría",Media & Telecommunications,11-50 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,confiaproducciones.com,https://www.linkedin.com/company/conf-a-producciones
Revista En modo Flamenco,"Revista digital sobre la cultura y la música flamenca y también de las músicas tradicionales de España e Hispanoamérica desde un punto de vista multidisciplinar. Artículos de alta divultación, divulgación y un área de actualidad flamenca",Media & Telecommunications,Self-employed,Self Employed,"Madrid, Community of Madrid, Spain",Spain,enmodoflamenco.com,https://www.linkedin.com/company/en-modo-flamenco
Sector Crítico,"Somos un medio de comunicación independiente que nos dedicamos a dar nuestra visión del mundo, alejados de la agenda mediática. Buscamos crear debate en la sociedad y que esta tenga el acceso a ello. Buscamos ser trasversales ideológicamente para fomentar ese debate desde el respeto y la coherencia.

Nuestra principal labor es controlar a los medios, a los partidos políticos y a las instituciones.",Media & Telecommunications,2-10 employees,Partnership,"Madrid, Community of Madrid, Spain",Spain,sectorcritico.com,https://www.linkedin.com/company/sectorcritico
DailyMur,"Noticias de la Región de Murcia. Actualidad de la Región, de España y del Mundo.",Media & Telecommunications,Self-employed,Self Owned,"Murcia, Region of Murcia, Spain",Spain,dailymur.com,https://www.linkedin.com/company/dailymur
Revista Inventio magazine,"Revista digital sobre la cultura y la música flamenca y también de las músicas tradicionales de España e Hispanoamérica desde un punto de vista multidisciplinar. Artículos de alta divultación, divulgación y un área de actualidad flamenca",Media & Telecommunications,Self-employed,Self Employed,"Madrid, Community of Madrid, Spain",Spain,enmodoflamenco.com,https://www.linkedin.com/company/inventio-magazine
Masmujer Digital,"La Voz de la Mujer Emprendedora. 

Ayudamos a mujeres a crecer.",Media & Telecommunications,2-10 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,,https://www.linkedin.com/company/masmujer-digital
Ràdio Pista - Emissora municipal de Balenyà,Ràdio Pista - Emissora municipal de Balenyà,Media & Telecommunications,11-50 employees,Public Company,"els Hostalets de Balenyà, Catalonia, Spain",Spain,radiopista.cat,https://www.linkedin.com/company/radio-pista-balenya
Newston UC3M,Periódico científico creado por alumnos de la Universidad Carlos III de Madrid. Buscamos conectar con apasionados de la ciencia e informar de la actualidad de las diferentes ramas.,Media & Telecommunications,11-50 employees,Partnership,"Getafe, Community of Madrid, Spain",Spain,,https://www.linkedin.com/company/newstonuc3m
Grudejol Comunicacion,Gestionamos la comunicación y la imagen de tu negocio en el universo digital,Media & Telecommunications,Self-employed,Self Owned,"Seville, Andalusia, Spain",Spain,grudejolcomunicacion.com,https://www.linkedin.com/company/grudejol-comunicacion
Kronika,"Kronika da Urumea bailarako goiko herrietako egunkaria; Hernani, Astigarraga, Ereñotzu, Arano eta Goizuetakoa, hain justu. Helburu du, gertuko informazioa ahalik eta azkarren eta zabalen ematea bailarako herritarrei, euskeraz. Horretarako, papereko edizioa argitaratzen dugu egunero, eta egunero ematen ditugu albiste, erreportaje eta elkarrizketak ere, www.kronika.eus web orrian.

Hernaniko Dobera Euskara Elkarteak sortu zuen Hernaniko Kronika, 2000 urtean; eta 2014an, bailara osora zabaldu zen, Astigarragako Kronika eta Urumeako Kronika edizio berriekin. Gaur egun, Kronika bateratua argitaratzen da egunero, Astigarraga, Hernani, Ereñotzu, Arano eta Goizuetako edukiak zabalduz.

Herri guzti horietako biztanleek egiten dute Kronika, edonola ere. Herritarrak dira informatzaile nagusi, eta haiekin harreman zuzena dauka Kronikak; informazioa jaso, eta egunerokoaren kontakizuna sortzen du, herritarrekin batera. Gainera, inguruko gertakarien eta herritarren berri ematen duen aldetik, gizarte kohesioan ere eragitea bilatzen du Kronikak.

Funtsean, beraz, hiru helburu nagusi ditu Kronikak:

- Urumea bailarako informazioa jaso eta zabaldu
- Euskeraren normalizazioan eragin
- Bailarako herritarren kohesioan eragin",Media & Telecommunications,2-10 employees,Partnership,"Hernani, Basque Country, Spain",Spain,kronika.eus,https://www.linkedin.com/company/urumeakokronika
VILAPRESS,,Media & Telecommunications,11-50 employees,Self Owned,"Barcelona, Catalonia, Spain",Spain,vilapress.cat,https://www.linkedin.com/company/vilapress
PROMOCADI,"Promocadi es una compañía que ayuda a medios de comunicación, agencias de marketing y empresas a crear los mejores contenidos para llegar al mayor número posible de clientes y lectores",Media & Telecommunications,11-50 employees,Privately Held,"Palencia, Castilla and Leon, Spain",Spain,promocadi.com,https://www.linkedin.com/company/promocadi
La Otra Orilla,"La otra orilla es un podcast documental que retrata un pedacito de Latinoamérica a través de historias de resistencia contadas por mujeres y paisajes sonoros. Todas recordamos historias de infancia contadas por nuestras madres y abuelas. Narrar y escuchar historias de vida logra una influencia muy poderosa en lo que somos y pensamos. Las mujeres hemos encontrado en el podcast el entorno perfecto para amplificar nuestras voces con una libertad creativa y narrativa que nos permite reflejar perspectivas diferentes al discurso tradicional.
Una forma de referirnos a las historias que queremos contar es llamarlas historias de resistencia porque las protagonistas son mujeres que se han resistido, han desafiado al sistema, le han dado la vuelta a lo que aparentemente era su destino y han generado un cambio. Nos interesan esas historias inspiradoras porque esas vivencias personales se vuelven políticas. Queremos generar un espacio para amplificar las voces de mujeres migrantes que viven en España.",Media & Telecommunications,Self-employed,Self Employed,"Barcelona, Catalonia, Spain",Spain,acast.com,https://www.linkedin.com/company/laotraorilla
