Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
AgroSynapsis,"At AgroSynapsis, we specialize in three core service areas:
 1We design and implement research in biometrics, molecular markers, diversity analysis, and gene editing to meet your breeding goals.
 2 We tailor marker-assisted selection (MAS) protocols to integrate seamlessly into your breeding program.
 3 We provide hands-on training in molecular breeding tools and protocols,

 Visit our  blog to access valuable, free resources on molecular breeding and practical tips for breeders looking to improve selection and breeding efficiency: [https://agrosynapsis.com/breeders-blog/]
Let’s connect! Whether you’re looking to optimize your breeding program or explore molecular tools, feel free to reach out.

 Contact us at info@agrosynapsis.com or visit https://agrosynapsis.com/.",Biotechnology Research,Self-employed,Self Employed,"Barcelona, Catalonia, Spain",Spain,agrosynapsis.com,https://www.linkedin.com/company/agrosynapsis
genome4care,"G&E puede acelerar el diagnóstico, tratamiento, pronóstico de los pacientes con trastornos neurológicos, musculares, esqueléticos, renales, digestivos, neumológicos, hematológicos y oncohematológicos, disminuyendo significativamente el coste social y sanitario de estas enfermedades en el SNS.

G&E es una herramienta que aúna la revolución tecnológica que proporciona la actual y futura tecnología de secuenciación masiva así como de las herramientas bioinformáticas basadas principalmente en comparación de patrones, optimizándolas para conseguir una detección de variantes más rigurosa minimizando el porcentaje de falsos negativos y aumentando la probabilidad de hallar la variante o variantes subyacentes a cada fenotipo clínico a estudio.

G&E can accelerate the diagnosis, treatment, and prognosis of patients with neurological, muscular, skeletal, renal, digestive, pneumological, hematological and oncohematological disorders, significantly reducing the social and health costs of these diseases in the SNS.

G&E combines technological advances in NGS technologies with our own bioinformatic algorithms, enabling more rigorous variant detection by decreasing the percentage of false negatives and positives, and increasing the probability of detecting the variant or variants underlying each clinical phenotype of interest.",Biotechnology Research,2-10 employees,Privately Held,"Santiago de Compostela, Galicia, Spain",Spain,genomasyenfermedad.com,https://www.linkedin.com/company/genome4care
Terrificproject,"Supported by CBEJ U, the TERRIFIC project aims to reshape the European Circular Bioeconomy through eight innovative bio-based solutions that will transform the food packaging sector. Bringing together 19 top partners from 9 EU countries, with leadership from Novamont, this forward-thinking initiative is set to drive progress in sustainable and functional packaging. Over the next four years, a state-of-the-art biorefinery will be established—the first of its kind—serving as a center for developing versatile bio-based materials. These materials will underpin advanced packaging solutions designed not only to protect and extend food shelf life but also to enhance transportability and support multiple end-of-life options, from composting to recycling, thus offering opportunities for economic growth while ensuring social and environmental sustainability.",Biotechnology Research,11-50 employees,Non Profit,"Paterna, Valencian Community, Spain",Spain,terrificproject.eu,https://www.linkedin.com/company/terrificproject
ACEFESA,"Con más de 34 años de experiencia, se consolida como una empresa de avalado prestigio en la importación y el suministro de equipamiento y material destinado a laboratorios de I+D clínicos, farmacéuticos, veterinarios, industriales, universitarios y científicos en general.

Un equipo joven y dinámico de especialistas formado en las áreas de Farmacia, Biología Molecular, Biotecnología, Química, Logística y Administración, selecciona entre los mejores fabricantes nacionales, europeos y estadounidenses los productos y equipos de última generación que satisfacen las necesidades y cumplen con las más altas exigencias de los laboratorios. 

Al mismo tiempo, las estrechas relaciones y sinergias existentes con nuestros proveedores, nos permiten ofrecer productos fabricados a medida para aquellos clientes que así lo requieren.",Biotechnology Research,2-10 employees,Self Owned,"Gavà, Catalonia, Spain",Spain,acefesa.com,https://www.linkedin.com/company/acefesa
Biocon,"BIOCON es una de las empresas más antiguas dedicadas a la fabricación de enzimas en Catalunya y en España, con más de 30 años de experiencia en este campo. Las enzimas de BIOCON se utilizan extensamente en la industria alimentaria.",Biotechnology Research,11-50 employees,Privately Held,"Les Franqueses del Vallès, Catalonia, Spain",Spain,biocon.es,https://www.linkedin.com/company/biocon-enzymes
Alimentomica,"At Alimentómica, we redefine innovation in food and health by specializing in strategic consultancy on food regulation. Our mission is to guide companies through the complex landscape of food legislation, focusing on novel foods, health claims, and more, ensuring their products not only comply with current regulations but are also positioned for market success.

Rooted in Scientific Consultancy in Food Legislation, Alimentómica bases its research on Personalized Nutrition and Perinatal Nutrition, acknowledging the critical importance of nutritional factors from the earliest stages of life for preventing obesity and associated pathologies. This vision is supported by robust scientific evidence, including significant contributions from our team, indicating that early nutrition can influence susceptibility to obesity and metabolic syndrome in adulthood.

Our team comprises twelve professionals and over thirty external contributors with backgrounds, training, and experience across a variety of disciplines, from biotechnology and nutrigenomics to project and business management. Led by Professor Andreu Palou, a global authority in obesity and nutrition, we boast extensive and outstanding experience in these areas, as demonstrated by our numerous projects, publications, articles, and patents.

Alimentómica stands out for its expertise in evaluating, reviewing, and drafting successful applications for Novel Foods, with around 40 cases of different types and categories under European regulation. Our experience spans the most frequent and challenging categories, providing our clients with the confidence and support necessary to navigate the regulatory process successfully.

Our commitment is to excellence and innovation in scientific and regulatory advice, supporting our clients in launching food products that are not only safe and compliant with legislation but also contribute to improving the health and well-being of consumers.",Biotechnology Research,11-50 employees,Privately Held,"Palma, Balearic Islands, Spain",Spain,alimentomica.com,https://www.linkedin.com/company/alimentomica
Bionox Group,"In Bionox Group, we develop and manufacture the last generation of smart and bioactive textiles and apparel. 

We universalized the use of technology, simplifying it’s use, without altering people’s day to day. We work in order to get that the simple gesture of getting dressed improves life. We integrate technology into daily life improving health and wellness. 

All our products are developed based on scientific evidence and supported by multiples clinical studies. We lead to another level the use of technology through the textiles and apparel. 

Our unique technological development provides numerous benefits for health and wellness that are clearly perceived by our clients. 

We create innovative solutions to lead this market in the coming years.

More information on: https://bionoxgroupspain.com/",Biotechnology Research,11-50 employees,Privately Held,"Peligros, Andalusia, Spain",Spain,bionoxgroupspain.com,https://www.linkedin.com/company/bionoxgroupspain
Remonda,"En Remonda investigamos y desarrollamos biomateriales a partir de residuos orgánicos con el objetivo de obtener alternativas sostenibles que reduzcan el uso del plástico convencional. Inspiradas por las calles sevillanas y sus naranjos y motivadas por el cambio hacia un consumo responsable y ecológico, transformamos el residuo de la piel de naranja en productos de valor añadido y producción local.

At Remonda, we research and develop biomaterials using organic waste, aiming at substituting conventional plastic with sustainable alternatives. Inspired by Sevillian legendary orange trees, and committed to work for a more responsible and ecological consumption, we transform orange peel waste into added-value and locally manufactured products. 

Proyecto reconocido por / Project recognized by: 
-	Climathon Sevilla 2021.
-	EIT Community & New European Bauhaus, Ideation Awards program 2021.
-	UPOemprende 2022, de Universidad Pablo de Olavide.
-	StartAAAp 2022, innovación en la Euro-Región Alentejo-Algarve-Andalucía.
-	CartujaQanat, programa de incubación sostenible de PCT Cartuja 2022.
-	New European Bauhaus MakerSpaces program 2022.
-	Foodture Barcelona, 2023.
-	New European Bauhaus Catalyse program 2024 with EIT Food.",Biotechnology Research,2-10 employees,Privately Held,"Seville, Andalusia, Spain",Spain,remonda.org,https://www.linkedin.com/company/remonda-org
Eureka Nanobioengineering,"We have developed a proprietary platform for the creation of novel, cost effective next-generation nanobiodevices and advanced functional nanobiomaterials. Inspired by nature, tapping into state-of-the-art nano- and bio-techonological tools, and leveraging a proven track record in chemistry, biophysics, nanoscience and biomedicine, we are passionate about bringing affordable, customizable and personalized solutions to the mass market. We are currently developing our in-house portfolio of applications, ranging from vaccine platforms to novel biocatalysts, and looking for potential partners to co-develop solutions encompassing multiple scientific and technological fields.",Biotechnology Research,11-50 employees,Privately Held,"Barcelona, Catalonia, Spain",Spain,eurekanbe.tech,https://www.linkedin.com/company/eureka-nbe
Gene4All,"At Gene4All, we believe that access to genomics and genome engineering knowledge should know no borders. Our mission is to democratize genomics by empowering scientists, institutions, and communities in low- and middle-income countries (LMICs) through training, capacity building, innovation, and global collaboration.

We work to bridge the gap between cutting-edge biotechnology and regions where talent is abundant but resources are limited. Through hands-on workshops, tailored educational programs, strategic advisory services, and innovation support, we enable local researchers to lead impactful projects in public health, agriculture, and biotechnology.

Our approach is built on three pillars:

    Training & Education – Delivering practical, high-quality learning experiences in genomics and genome engineering.

    Capacity Building – Providing tools, mentorship, and access to global expertise so local talent can thrive.

    Collaboration – Connecting LMIC researchers with international partners, fostering equitable and sustainable scientific exchange.

By combining scientific excellence with social impact, Gene4All serves as a catalyst for innovation, helping to unlock the potential of genomics for health, food security, and economic development worldwide.",Biotechnology Research,2-10 employees,Non Profit,"Barcelona, Catalonia, Spain",Spain,gene4all.org,https://www.linkedin.com/company/gene4all
Project BIO-Boost,"The overall objectives of the BIOBoost project are to increase the latent potential of the participating innovation agencies, to learn from leading innovator regions, and to cement this knowledge and experience in the organisations, building and expanding networks, expanding the cooperation and enlarging the participation of more diverse innovation stakeholders and territories to existing successful initiatives in the bioeconomy, including agri-food, forestry, bio-based chemicals, materials and products, and bioenergy. The partnership will implement a range of activities via peer-to-peer learning, including study visits and staff exchanges, to develop closer relationships within the partnership, and with the wider regional innovation ecosystems, as well as to learn improved innovation support measures. These will be cemented via operational work to build and develop innovation ecosystems and SMEs via hackathons and challenges (160 organisations involved), by providing direct SME support on innovation management (24 crossborder KAM cases), and helping widening country SMEs towards financing of innovation projects (50+ cases). Over 450 SMEs will be engaged with during the implementation of the project, which will include active cooperation with 20 other innovation ecosystems. BIOBoost connects 7 homogenous EU regions in terms of similarities of RIS3 and S3 Platform synergies related to bioeconomy and digitalisation. The multidisciplinary partnership has been strategically selected, to work in an inclusive and interactive bottom-up process, to discover potential new activities, and identify new opportunities that emerge from this interaction. Despite the homogeneity in terms of regional smart specialisation, the consortium consists of partners with a wide variety of complementary skills and experience, covering a wide geographical area and with considerable economic, social and environmental differences.",Biotechnology Research,11-50 employees,Public Company,"Granada, Andalusia, Spain",Spain,bio-boost.eu,https://www.linkedin.com/company/project-bioboost
Telara Pharma,"At Telara Pharma, we develop innovative therapies based on cilastatin, a drug with a solid safety record and a powerful neuroprotective effect on the retina. Our goal is to transform glaucoma and diabetic retinopathy retreatments through a strategy that targets retinal neurodegeneration and inflammation—two key processes that current medicine does not address. Unlike therapies focused solely on reducing intraocular pressure (IOP), our ophthalmic drops directly protect retinal ganglion cells, preserving vision and quality of life.",Biotechnology Research,2-10 employees,Privately Held,"Barcelona, Catalonia, Spain",Spain,telarapharmahealth.com,https://www.linkedin.com/company/telarapharma
Ecocelta Galicia SL,"Ecocelta Galicia S.L. es una marca líder en Galicia en lombricultura, productora de abonos y sustratos ecológicos y  servicios de gestión sostenible de residuos orgánicos.",Biotechnology Research,2-10 employees,Self Owned,"Puenteareas, Galicia, Spain",Spain,ecocelta.com,https://www.linkedin.com/company/ecocelta-galicia-sl
Sepmag Systems,"Separate your beads in Control and at any volume.

- Control what happens inside the vessel
- With no agregation
- At all volumes
- Fast

Don't blame the beads, look at the magnet!",Biotechnology Research,11-50 employees,Privately Held,"Cerdanyola del Vallès, Catalonia, Spain",Spain,sepmag.eu,https://www.linkedin.com/company/sepmag
INTEMAN Laboratorios S.A,"Somos una empresa que diseñamos, elaboramos y comercializamos productos químicos y biotecnologicos para la limpieza y el mantenimiento. KENBI es nuestra familia de productos ecológicos, eficaces y seguros. Productos biotecnológicos para la limpieza de superficies y el tratamiento de fosas y canalizaciones, sin pictogramas y con el máximo comportamiento medioambiental.",Biotechnology Research,51-200 employees,Privately Held,"Vitoria-Gasteiz, Basque Country, Spain",Spain,inteman.com,https://www.linkedin.com/company/inteman-laboratorios-s.a
Osteophoenix SL,"Osteophoenix is a biotechnological company focused on the development of new systems for tissue engineering and organ regeneration. We are able to reconstruct any bone structure, making customised implants through 3D printing. Our procedures at the moment are performed with selective laser sintering (SLS) printers. The material used is medical grade titanium, which is fully biocompatible with the human body. In order to manufacture your device, we only require a CT scan and the authorisation of a qualified doctor.",Biotechnology Research,2-10 employees,Self Owned,"Erandio, Basque Country, Spain",Spain,osteophoenix.com,https://www.linkedin.com/company/osteophoenix-spain
Biodriven Technologies,"Biodriven Technologies is a CSIC spin-off that develops innovative materials adapted to the needs of its customers. We have more than 30 years of research experience in the field of biopolymers, metabolic engineering and process chemistry. We give our customers the opportunity to develop their own materials, we guarantee that they are bio-based, biodegradable and/or compostable and comply with the new regulations concerning plastics.",Biotechnology Research,2-10 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,biodriventech.com,https://www.linkedin.com/company/biodriven-technologies
Sisneo Bioscience,"Investigación y desarrollo de equipos para tratamientos médico-estéticos.

Desde los inicios el proyecto Sisneo se orientó a satisfacer las demandas del sector médico-estético de equipos de alta calidad y prestaciones, es por ello que tratamos de obtener lo máximo de nuestros productos y servicios. Esto es aplicable a la investigación, al diseño y desarrollo, así como a todos los procesos de fabricación, atención al cliente y servicio postventa.",Biotechnology Research,2-10 employees,Self Owned,"Moncada, Valencian Community, Spain",Spain,sisneo.com,https://www.linkedin.com/company/sisneo-bioscience
Biotechpromed,"Somos una consultora especializada en investigación, estrategia y lanzamiento de tecnología médica y biotecnológica para el ámbito hospitalario, con foco en medicina del deporte y cirugía de preservación articular: reconstrucción de superficie articular con implantes de mínima resección ósea, tratamiento de lesiones de cartílago, aumentación de tendones, reconstrucción capsular y tratamiento de infección ósea con terapia antibiótica local.

Distribuidores oficiales en España de Anika Therapeutics, AMES Medical Prosthetic Solutions y Bonesupport (Cerament). Impulsamos comunidades científicas y la formación continua: TNAMIC Study Group, PF Knee Resurfacing Inlay Study Group, Osteomyelitis Iberia Group y el Visiting Surgeon Program.

Certificados ISO 13485.",Biotechnology Research,2-10 employees,Self Owned,"Barcelona, Catalonia, Spain",Spain,biotechpromed.com,https://www.linkedin.com/company/biotechpromed
Asociación de Biotecnología de Salamanca,"La Asociación de Biotecnología de Salamanca (ABSal), miembro de la Federación 
Española de Biotecnólogos (FEBiotec), es una organización sin ánimo de lucro formada por alrededor de 160 socios, principalmente estudiantes del Grado en Biotecnología de la Universidad de Salamanca y titulados de esta; así como provenientes de otras áreas relacionadas.

ABSal está dedicada a la formación extracurricular de los estudiantes de Biotecnología, la divulgación de la Biotecnología y la defensa del papel del Biotecnólogo en la sociedad. 

Para lograr estos objetivos, la Asociación de Biotecnología de Salamanca elabora múltiples actividades siguiendo las diferentes líneas; promoviendo el conocimiento científico y una formación interdisciplinar de nuestros socios dentro del campo científico y profesional.

Como el resto de Asociaciones nacionales, formamos parte de la Federación Española de Biotecnología.",Biotechnology Research,51-200 employees,Non Profit,"Salamanca, Castilla and Leon, Spain",Spain,absal.org,https://www.linkedin.com/company/asociaci-n-de-biotecnolog-a-de-salamanca
60Nd,"NeoMag is the first magneto-mechanical platform that simulates pathological processes in biological systems for more predictive drug testing in a non-invasive, contact-free and portable by design way.

Unlike traditional systems that rely on vacuum or direct mechanical stretching to deform membranes, our technology utilizes magnetic fields and smart polymers (MAPs). This allows for the application of precise forces on cells and 3D tissues (organoids) without disturbing the culture media or damaging samples, ensuring a level of biological integrity that was previously impossible to maintain during stimulation.

We uniquely solve the lack of predictability in drug development by integrating mechanical realism with ease of use. Our ""plug-and-play"" platform is compatible with advanced microscopy, enabling researchers to observe in real-time how cells respond to mechanical pathologies, such as cancer or traumatic brain injury. Powered by our AI control engine, scientists can program complex and dynamic deformation patterns, accelerating the discovery of therapeutic targets and drastically reducing the reliance on animal testing.",Biotechnology Research,2-10 employees,Self Owned,"Leganés, Community of Madrid, Spain",Spain,60nd.bio,https://www.linkedin.com/company/60nd
CIVAGEN S.A.,"CIVAGEN S.A. is a Spanish company, leader in biomedical technology. Its most recent development is CIVAGenius, the first validated digital pathology platform for digital morphological study and teaching in the field of Pathology, cataloged as a “Technological milestone”. This revolutionary technology combines applications of intelligent medical imaging, artificial intelligence and advanced digital microscopy, which provide medical practitioners with more detailed and complete studies of each patient and each pathology and offer the possibility of connecting with professionals from anywhere on the planet for the joint decision-making.

EUROPEAN INNOVATION AWARD 2018",Biotechnology Research,11-50 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,civagensa.com,https://www.linkedin.com/company/civagensa
"Bioliquid Innovative Genetics, SL.","Bioliquid is a biomedical technology-based company that focuses on women’s and fetal health. Our objective is to develop new tools to isolate fetal and tumor cells from a liquid biopsy, with the vision to improve non-invasive prenatal tests and prognostic, treatment, and monitorization of gynecological diseases.",Biotechnology Research,2-10 employees,Privately Held,"Barcelona, Catalonia, Spain",Spain,bioliquid.es,https://www.linkedin.com/company/bioliquid-innovative-genetics
FlowReserve Labs,"FlowReserve Labs is a spin-off company of the University of Santiago de Compostela (USC) and the Health Research Institute of Santiago de Compostela Foundation (FIDIS) created in 2020 that focuses on the calculation of cardiological indicators based on mathematical models and non-invasive medical imaging. 

Our technology allows the prevention of cardiovascular diseases in very early stages, avoiding later complications as treatment is given on time.

FlowReserve provides a solution to one of today’s healthcare challenges: improving patient quality of life and process efficiency through diagnostic optimization and digitalization.",Biotechnology Research,2-10 employees,Privately Held,"Santiago de Compostela, Galicia, Spain",Spain,flowreserve.es,https://www.linkedin.com/company/flowreserve
BIOCAR_CIEMAT,"The Biofuels Group at CIEMAT focuses on the development of different biological processes for the conversion of lignocellulosic biomass into liquid biofuels and bioproducts. The specific tasks address the biomass transformation process at certain stages, including the use of hydrothermal and thermomechanical technologies for biomass pretreatment, the hydrolysis of carbohydrates by biological catalysts, and the fermentation of resulting sugars by microorganisms.

The developments and achievements reached in this research activity contribute to the valorization of the different fractions contained in lignocellulosic biomass within a biorefinery (biomass processing plants) context, allowing obtaining liquid biofuels (e.g. bioethanol) and industrially relevant bioproducts.",Biotechnology Research,11-50 employees,Government Agency,"Madrid, Community of Madrid, Spain",Spain,ciemat.es,https://www.linkedin.com/company/biocar
Genhelix,CMO recombinant proteins,Biotechnology Research,11-50 employees,Privately Held,Spain,Spain,genhelix.com,https://www.linkedin.com/company/genhelix
ySMIN - young Spanish Molecular Imaging Network,"The young Spanish Molecular Imaging Network (ySMIN) is a pioneering molecular imaging community in Spain that aims to promote the formation of a network of young scientists working in the field of molecular imaging. ySMIN welcomes researchers working in all imaging modalities and will offer MSc/PhD students and early career post-docs an easy and friendly entry into the imaging community. In this sense, ySMIN pursues to attract Spanish imaging scientists to the ESMI in order to strengthen the imaging community in Europe. youngESMI groups are part of the European Society for Molecular Imaging (ESMI). A yESMI group is initiated by students & young researchers, and it is open  to all young members of the ESMI. It is a “bottom-up” initiative which shall promote the formation of a regional network of young imaging scientists.",Biotechnology Research,11-50 employees,Partnership,Spain,Spain,e-smi.eu,https://www.linkedin.com/company/ysmin-young-spanish-molecular-imaging-network
Santhera Pharmaceuticals Iberia,"Santhera Pharmaceuticals Spain es la administradora local de Santhera Pharmaceuticals para España y Portugal.  

Santhera Pharmaceuticals (SIX: SANN) es una compañía farmacéutica suiza especializada en el desarrollo y comercialización de medicamentos innovadores para enfermedades raras, con una alta necesidad médica no cubierta. 

A Santhera Pharmaceuticals Spain é a administradora local da Santhera Pharmaceuticals para a Espanha e Portugal.

A Santhera Pharmaceuticals (SIX: SANN) é uma empresa farmacêutica suíça especializada no desenvolvimento e comercialização de medicamentos inovadores para doenças raras, com elevada necessidade médica não atendida.",Biotechnology Research,51-200 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,santhera.com,https://www.linkedin.com/company/santhera-pharmaceuticals-spain
"GalBiotec, Asociación de Biotecnólogos de Galicia",Asociación Membro da Federación Española de Biotecnólogos (FEBiotec).,Biotechnology Research,2-10 employees,Non Profit,"Santiago de Compostela, Galicia, Spain",Spain,,https://www.linkedin.com/company/galbiotec
CellFlow,"CellFlow is an innovative medtech startup focused on developing advanced bio-regenerative cell therapies. Our cutting-edge lab-on-chip technology enables safe and efficient separation of regenerative and stem cells, eliminating the need for bulky laboratory equipment. Our one-step cell separation feature reduces the risk of cell damage, loss, and contamination, ensuring a more accurate and cost-effective process. We are a team of passionate scientists and innovators dedicated to making a positive impact in the field of regenerative medicine. Join us on our journey to create a better future with our advanced technology.",Biotechnology Research,2-10 employees,Partnership,"Barcelona, Catalonia, Spain",Spain,cell-flow.com,https://www.linkedin.com/company/cellflow
ALLTITUD | I+D y Agronomía de Precisión,"Cómo tomamos mejores decisiones en el campo? Con ciencia, investigación y datos precisos.

En Alltitud somos especialistas en Agronomía de Precisión e Innovación. Nuestro objetivo es revolucionar el sector agrícola a través de la investigación (I+D+i) y la tecnología más avanzada, transformando la manera en que entendemos y gestionamos los cultivos.

No solo capturamos información; la analizamos, la investigamos y la convertimos en estrategias aplicables para el sector agroalimentario. Ayudamos a ingenieros, explotaciones y centros de investigación a optimizar recursos, aumentar el rendimiento y garantizar la sostenibilidad medioambiental.

 Nuestras áreas de innovación e investigación:
• Agronomía de Precisión: Monitorización avanzada de cultivos, detección temprana de estrés hídrico y nutricional.
• Investigación e I+D Agrícola: Colaboración en proyectos científicos para el desarrollo de nuevas metodologías agronómicas.
• Análisis de Datos (AgTech): Procesamiento de información geoespacial y teledetección para la toma de decisiones basada en datos.
• Sostenibilidad y Optimización: Estrategias para la aplicación variable de insumos (fertilizantes, agua), reduciendo costes e impacto ecológico.

Llevamos la ciencia al campo para cultivar el futuro.

 Conoce más sobre nuestros proyectos de innovación y servicios en www.alltitud.com o escríbenos a info@alltitud.com.",Biotechnology Research,11-50 employees,Self Employed,"Seville, Andalusia, Spain",Spain,alltitud.com,https://www.linkedin.com/company/alltitud
Synbio,"We re-engineer biology to (1) create new systems to enable more efficient and secure modification of the human genome and metagenome, and (2) to accelerate the evolution of synthetic systems to create new biological functions.",Biotechnology Research,2-10 employees,Educational,"Barcelona, Catalonia, Spain",Spain,upf.edu,https://www.linkedin.com/company/synbio-upf
