Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Clúster de Materials Avançats de Catalunya,El Clúster de Materials Avançats de Catalunya (Clúster MAV) és una associació sense finalitat de lucre que té com a objectiu principal promoure i contribuir a la competitivitat de les empreses i entitats de la cadena de valor del sector dels materials avançats a Catalunya.,Nanotechnology Research,2-10 employees,Non Profit,"Barcelona, Catalonia, Spain",Spain,clustermav.com,https://www.linkedin.com/company/cluster-de-materials-avancats-de-catalunya
Merkoçi Research Group,The research at Merkoçi Group focuses on discovering and technological development of the cutting edge nanotechnology and nanomaterials based simple biosensing platforms by employing and controlling their architectures at both nano and macro scales with the objective to link together nano and macro worlds.,Nanotechnology Research,11-50 employees,Educational,"Cerdanyola del Vallès, Catalonia, Spain",Spain,nanobiosensors.org,https://www.linkedin.com/company/merkoci-group
TECNAN,"TECNAN produces at industrial level simple and complex nano-oxides as well as other high performance nanoproducts for multisectoral applications, establishing TECNAN as one of the most competitive suppliers of these new materials nationwide as well as at international level.

PRODUCTS:
-Nano-powders: TECNAN produces at industrial scale nano-oxides of more than 60 elements of the Periodic System in a clean and environmentally friendly way, obtaining products with high quality and purity, very small size (7-25 nm) and with multisectoral applications.

-Dispersions: All the nano-powders produced by TECNAN are available dispersed in different media such as water, alcohols and other solvents, both in standard concentrations and in ad-hoc conditions according to the client’s demands.
TECNAN has developed a range of exclusive references based in advanced nanoparticle dispersions ready to be applied directly on different substrates (concrete and gypsum, leather, glass, wood and plastic among others), according to their porosity, achieving superficial effects such as superhydrophobicity in an complete and lasting way due to the strong adherence of the product to the surface and its excellent stability.

-Masterbatches: TECNAN is highly skilled regarding incorporation of diverse nanofillers into polymeric matrices in order to obtain optimised properties for a broad spectrum of plastic materials such as polyethylene, both high and low density, PP, EVA, rubber, etc. TECNAN produces pre-concentrates with loads between 25% and 60% in weight of nanoparticles customised according to the client’s specifications. These masterbatches for nano-composite production represent an innovative way of developing new functionalised plastic materials or a new manner of improving them.

Contact person: German Medina
german.medina@tecnan-nanomat.es
tecnan@tecnan-nanomat.es
marketing@tecnan-nanomat.es",Nanotechnology Research,11-50 employees,Privately Held,"Los Arcos, Chartered Community of Navarre, Spain",Spain,tecnan-nanomat.es,https://www.linkedin.com/company/tecnan-nanomat
"FLUIDINOVA, S.A.","FLUIDINOVA was founded in 2005 in Portugal as a specialized manufacturer of synthetic nano-hydroxyapatite and tricalcium phosphate materials, which are commercialized worldwide for different applications, under the brand name nanoXIM.

nanoXIM•Oral Care: The key hydroxyapatite ingredients for oral care applications, to reduce dental hypersensitivity, enhance enamel remineralization and restore natural whiteness. 
Available in two different forms: water suspension (nano) and powder (micro).

nanoXIM•Medical: Synthetic highly pure hydroxyapatite (HAp) and tricalcium phosphate (TCP) materials for bone regeneration medical devices. 
Available in three different forms: pastes, powders and granules.

nanoXIM•Food: The key hydroxyapatite ingredients for functional food and food supplements, to promote bone strength, reduce bone loss and prevent dental hypersensitivy. 
Available in two different forms: water suspension (nano) and powder (micro).

nanoXIM•Research: Looking for a calcium phosphate for your research? nanoXIM products are also available for several research fields including bio-separation, catalysis, pharma, biotechnology and functionalized textiles.",Nanotechnology Research,11-50 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,fluidinova.com,https://www.linkedin.com/company/fluidinova
NANOGAP,Novel nanomaterials for advanced products and markets. Protected technology platform based on Atomic Quantum Clusters.,Nanotechnology Research,11-50 employees,Privately Held,"Bertamiráns, Galicia, Spain",Spain,nanogap.es,https://www.linkedin.com/company/nanogap
Nadetech Innovations,Contact: concursonadetech@martinezrecalde.es,Nanotechnology Research,Self-employed,Privately Held,"Mutilva Baja, Chartered Community of Navarre, Spain",Spain,,https://www.linkedin.com/company/nadetech-innovations
Medcom Advance SA,"Medcom Advance, created in the year 2013 from the matrix of Medcom Tech, is a company dedicated to investigation and development with a view to establishing proprietary patents using nanotechnology.

Medcom Advance seeks to link science and industry with optimum costs for the healthcare system.
 
The investigation of proprietary products aims to apply such technology at a reasonable price for the different reference markets, including healthcare, the petrochemical industry, the agricultural-food industry, or safety.",Nanotechnology Research,11-50 employees,Public Company,"Tarragona, Catalonia, Spain",Spain,medcomadvance.com,https://www.linkedin.com/company/medcom-advance
Hidden Reflections,"Welcome to Hidden Reflections !! I am Javier Osés, and I would love to show you a new concept of art at a nanometric scale based on the interactions of light with matter. For years I have been working in the world of materials research, thanks to which I have learned to modify their surfaces obtaining amazing colours, patterns and shapes, only appreciable through a microscope.
After years doing this as a hobby in the spare time that my jobs as a researcher and university professor leave me, I have decided to venture with enthusiasm in this innovative project as a way to spread my work, as well as to disseminate the scientific and technical knowledge that I have been collecting during my days of work in the laboratory.
I hope your visit will surprise you with the beauty of the materials in the same way that I marvel at each new sample that I create, and that you can learn about the mysteries of something so well-known, and at the same time so enigmatic, like light. I invite you to join me as a seeker of hidden reflections.",Nanotechnology Research,2-10 employees,Self Owned,"Pamplona, Chartered Community of Navarre, Spain",Spain,hidden-reflections.com,https://www.linkedin.com/company/hidden-reflections-art
Endor Technologies,On the way of developing new cancer therapies and solutions for skincare.,Nanotechnology Research,11-50 employees,Privately Held,"Barcelona, Catalonia, Spain",Spain,endortechnologies.com,https://www.linkedin.com/company/endor-nanotechnologies
NOB166,"Tell us about your product, we adapt our active substance to your product needs.
 Specialists in long lasting protection for the sectors: detergency, cosmetics, fibres, hard surfaces and coatings.

 NOB166's team has more than 35 years of experience in the field of Chemistry and 15 years in the field of nanotechnology.The team consists of chemical engineers, PhD in chemical sciences, physicists, expert in environmental sustainability. We have our own microbiology laboratory, where both antimicrobial and antifungal efficiency tests according to international standards are carried out.

 We have the ANCES and APTE seal (as NOB166 is an innovative technology-based company). The active ingredient in NOB166's products is approved by the ECHA in Europe and the FDA in the USA.

 Our products have two international patents and 4 requested patents.

 Assay methods tested (NOB166's active ingredient): UNE-EN ISO 14476, UNE-EN ISO 1276 and UNE-EN ISO 20743.

 Sustainable footprint: manufacturing and raw materials. Our product is non-toxic and harmless. NOB166's active principle is 100% recyclable, once it reaches the tributaries it turns into natural salts that can be recovered.

Detergency: Protection against the deposit and growth of microorganisms for 7 days.
 H-ion: antimicrobial booster that can be added to detergents or fabric softeners during the manufacturing process.
Protect Clothes: finished product ready to use.

Added benefits:
Avoid mites
Economic and energy savings
Prevents bad odors and enhances aromas
Helps to prevent diseases
Increases the useful life of garments

Would you like to have more information? Send us an email or visit our website, we will be pleased to assist you.

 comercial@nob166.com",Nanotechnology Research,11-50 employees,Self Owned,"Las Palmas de Gran Canaria, Canary Islands, Spain",Spain,nob166.com,https://www.linkedin.com/company/proteccionantimicrobiana
Phantoms Foundation,"The PHANTOMS Foundation is a non-profit organisation founded on November 26, 2002, in Madrid (Spain) in order to provide high level Management profile to National and European scientific projects such as nanoICT (Nano-scale ICT Devices and Systems – ICT/FP7 Coordination Action), Pico-Inside (Computing Inside a Single Molecule – IST/FP6 Integrated Project) or NanoSpain (Spanish Nanotechnology Network).

The PhantomsFoundation focuses its activities on Nanotechnology and Emerging Nanoelectronics and is now a key actor in structuring and fostering European Excellence and enhancing collaborations in these fields. This non-profit Association is also playing an important role as a dissemination platform in national and 6th/7th framework programs European funded projects to spread excellence among a wider audience and help in forming new networks.

The Phantoms Foundation is also working in close collaboration with Spanish and European Governmental Institutions such as FECyT (Spanish Foundation for Science & Technology), ICEX (Spanish Institute for Foreign Trade) or the European Commission to provide focused reports on Nanotechnology related research areas (infrastructure needs, emerging research, etc.).",Nanotechnology Research,2-10 employees,Non Profit,"Madrid, Community of Madrid, Spain",Spain,phantomsnet.net,https://www.linkedin.com/company/phantoms-foundation
Nano4Energy SL,"Nanotechnology for the industry - from idea to product

Nano4Energy is devoted to innovation, research and development in the area of surface modifications particularly by plasma processing. We are present in both scientific and industrial communities within the renewable energy and process industry sector.

We offer partnership in the whole R&D process for development of new technology for your specific needs. We understand the importance of quality and value for money, therefore we do most our work according to the ISO9000 and six sigma principles, using certified standard components in our designs, from concept stage to the finished product.

Nano4Energy also offers  innovative products for plasma processing making your production more efficient while increasing the quality.",Nanotechnology Research,2-10 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,nano4energy.eu,https://www.linkedin.com/company/nano4energy-sl
OpenMS-  Applied Nanotech,"We provide useful nanomaterials and technologies, beneficial for people and the planet. In our NANO, AIR, WATER and ENERGY product lines we offer innovative solutions for:

    - NEW SAFE WATER GENERATION , harventing it from air moisture and mists 
    - WATER AND AIR DECONTAMINATION, with nanophotocatalysts and light
    - EFFICIENT ENERGY STORAGE by our advanced nanocarbon raw nanomaterials

In our solutions, which are offered both to the final consumer with ready to use products and for the professional market, we integrate conventional solutions with the most advanced nanotechnology to increase their performance. 

OpenMS collaborates with the AGUA SIN FRONTERAS Solidary Social Network  to bring its necessary technologies to those who need it most. www.aguasinfronteras.es",Nanotechnology Research,2-10 employees,Privately Held,"Castellón de la Plana, Valencian Community, Spain",Spain,openms.es,https://www.linkedin.com/company/openms
Floatech,"Floatech, a spin-off of the IMDEA Materials Institute, is a high tech company specialized on designing and producing silicon anodes for lithium-ion batteries. We have developed a commercial competitive process for the fabrication of >99% nanostructured Si anodes without the use of solvents and polymers during processing, hence reducing costs and emissions. The method combines manufacturing scalability, sustainability and, most importantly, leads to high-performance properties in LIBs.",Nanotechnology Research,11-50 employees,Privately Held,"Getafe, Community of Madrid, Spain",Spain,floatech.eu,https://www.linkedin.com/company/floatech
NovaSpider-3D Nanofiber Composites,"NovaSpider is a scientific initiative to develop the best tools for manufacturing 3D nanocomposites with polymers. We provide state-of-the-art tools and process support.

A multidisciplinary team of scientists and engineers at the vanguard nanoscience research centre CIC nanoGUNE has developed this protected technology. The equipment allows to create multi-phase 3D structures that can combine random nanofibers regions and aligned ultrathin fiber regions using electrospinning technique in addition to the use of the well-known Fuse Deposition Modelling technique.

Electrospinning is an emerging fabrication technology that has attracted a lot of attention in recent years in fields ranging from medicine and tissue engineering to energy and environmental science due to the ease of producing well-defined fibrous woven or non-woven materials.",Nanotechnology Research,51-200 employees,Privately Held,"San Sebastián, Basque Country, Spain",Spain,novaspider.com,https://www.linkedin.com/company/novaspider
NanoESC Lab,"We are a diverse, international, and multidisciplinary team that combines electrochemistry, materials engineering, and in situ spectroscopy and microscopy to elucidate the design principles for discovering and developing novel electrocatalysts for renewable energy conversion, and sustainable fuels and chemicals production. 
The NanoElectrocatalysis and Sustainable Chemistry Lab, led by ICREA Professor María Escudero Escribano, is located at the Catalan Institute of Nanoscience and Nanotechnology (ICN2) in Barcelona.",Nanotechnology Research,11-50 employees,Public Company,"Bellaterra, Barcelona, Catalonia, Spain",Spain,nanoesclab.com,https://www.linkedin.com/company/nanoesc-lab
Cooling Photonics,"Cooling Photonics ofrece soluciones de enfriamiento pasivo que reducen el consumo energético, sin emisiones de carbono, aumentando el rendimiento de los sistemas y disminuyendo los costes operativos.
Nuestros productos, aplicados sobre cualquier superficie más caliente que el ambiente, disipan el calor en forma de radiación infrarroja de manera eficiente, reduciendo su temperatura incluso bajo la luz solar directa.",Nanotechnology Research,11-50 employees,Privately Held,"Barcelona, Catalonia, Spain",Spain,coolingphotonics.com,https://www.linkedin.com/company/cooling-photonics
MSCA Doctoral Network - STRIKE,"STRIKE brings together 12 institutes of academic and non-academic sectors from 8 EU countries with the aim to STRIKE malignant tumors using innovative magnetic nanomaterials. New experimental aspects on design and synthesis of nanostructured magnetic materials are applied to the development of innovative magnetic field-responsive nanotherapeutics for osteosarcoma (OS) combinational therapy. Moreover, the peculiar features of STRIKE nanomaterials are exploited for liquid biopsy using biological samples of BRCA+ breast cancer (BC) patients. The cooperation among outstanding universities, research institutes and industries provides the ESRs with trans-national exchanges and the most innovative research trainings in novel anticancer therapeutic strategies, including in vivo biological evaluation, imaging in OS and early diagnosis in BC. STRIKE will raise excellence in research and training in nanomedicine/precision medicine creating new generation of entrepreneurial and innovative multidisciplinary Early Stage Researchers (ESRs).",Nanotechnology Research,2-10 employees,Non Profit,"Madrid, Community of Madrid, Spain",Spain,unime.it,https://www.linkedin.com/company/mscadn-strike
Advanced Nanotechnologies,"Who we are

Advanced Nanotechnologies S.L. is a spin-off company issued from the University of Barcelona (UB) which participates to its social capital.

The company was founded by a team composed by scientists with wide experience in applied physics and materials engineering and professionals highly experienced in different industrial business.


Our Mission

Advanced Nanotechnologies S.L. is devoted to materials and surface applications addressed to the consumers and business market. It supports R&D projects by developing specific processes and equipments for each application.

We offer innovative solutions based on nanotechnology adapted to specific developments of our costumers.


Capabilities' Fields


- Encapsulation (Carbon Encapsulated Iron Nanoparticles)

- Energy (Supercapacitors and Solar Cells)

- Graphene (Production technology and characterisation)

- Manufacturing (Plasma Deposition Reactors, CVD and PECVD, Sputtering and Thermal treatments)

- Nanocoatings (Thin Films, nanostructured surfaces and Surface Treatments)

- Nanomaterials (Thin Films, nanoparticles, Core@shell, Carbon Nanotubes, Graphene, membranes)

- Nanophotonics (Colloidal crystals, bidimensional Photonic Crystals)

- Nanoparticles (Si based nanoparticles, Fe@C nanoparticles)

- Nanotubes (CNTs and vertically aligned CNTs)",Nanotechnology Research,11-50 employees,Privately Held,"Barcelona, Catalonia, Spain",Spain,advancednanotechnologies.com,https://www.linkedin.com/company/advanced-nanotechnologies
Sustainable Nano,"Spanish Network with the aim of working together towards generating safe and sustainable nanosciences and nanotechnologies, by involving sustainability criteria along the whole process. 
Network funded with Grant RED2022-134129-T by MCIN/AEI/10.13039/501100011033.",Nanotechnology Research,51-200 employees,Non Profit,"Many Cities Around Spain, Spain",Spain,snssn-sustainablenano.net,https://www.linkedin.com/company/snssn
Nanotechnology on Surfaces and Plasma,"Our mission is to develop high-quality research in the field of surface nanotechnology and the transfer the acquired knowledge to the industry and other social stakeholders. The purpose of developing new thin films and supported nanostructures for advanced functional applications in fields such as photonics, biosurfaces, sensors and other responsive systems.",Nanotechnology Research,11-50 employees,Government Agency,"Seville, Andalusia, Spain",Spain,us-csic.es,https://www.linkedin.com/company/nanotech-on-surface-plasma
QUBIZ.team,"Decoding the world's greatest challenges — one atom at a time. 

QUBIZ.team is a Certified B Corporation building quantum sensing systems that detect PFAS in drinking water and extend that same precision to energy, healthcare, infrastructure, and beyond. Quantum sensing does not give better answers to old questions — it makes entirely new questions possible.

-----------------------------------------

Descifrando los mayores retos del mundo, átomo a átomo. 

QUBIZ.team es una empresa con certificación B Corporation dedicada al desarrollo de sistemas de detección cuántica que detectan PFAS en el agua potable y aplican esa misma precisión a los sectores de la energía, la sanidad, las infraestructuras y muchos otros. La detección cuántica no ofrece mejores respuestas a viejas preguntas, sino que hace posible plantear preguntas completamente nuevas.",Nanotechnology Research,2-10 employees,Privately Held,"Bilbao, 48001, Spain",Spain,qubiz.team,https://www.linkedin.com/company/qubizteam
FideNa [2007-2013],"Ex miembros de la antigua Fundacion I+D en Nanotecnologia.

FideNa fue un centro de investigación en Nanotecnología que funcionó en Navarra ente 2007 y 2013.

En 2013, fruto de una reorganización de la I+D Navarra, FideNa se extinguió y sus investigadores pasaron en su mayoría a ser parte de otro centro de investigación llamado CEMITEC, actual NAITEC. Actualmente se puede contactar con la mayoría de ellos a través de esta página.",Nanotechnology Research,11-50 employees,Non Profit,"Pamplona, Chartered Community of Navarre, Spain",Spain,,https://www.linkedin.com/company/fidena---fundacion-i-d-en-nanotecnologia
Bionanoplus,"We are a drug delivery company specialized in providing polymeric nanoencapsulation solutions for different fields (pharma, food, veterinary, cosmetic, etc.)

Our propietary technology provides the advantages of traditional nanotechnology methods while avoiding their main drawbacks:
- No expensive laboratory equipment needed
- Easy to scale-up
- GRAS listed excipients
- No volatile organic solvents (no drying steps necessary)

Bionanoplus' strenths relay on the developments based on our different technological patented platforms that perfectly fit market needs.
 
We are developing our own product porfolio as well as providing R&D services to third parties and collaborating in several European Projects.

Applications of our technology:
- Hair loss
- Fungal infections
- Vaccination (human & veterinary)",Nanotechnology Research,2-10 employees,Privately Held,"Oricain, Chartered Community of Navarre, Spain",Spain,bionanoplus.com,https://www.linkedin.com/company/bionanoplus
Graphenicalab S.L.,"Nanotechnology graphene-based printed solutions. Customized designs for your applications based on graphene disruptive behaviour.

  info@graphenicalab.com",Nanotechnology Research,2-10 employees,Privately Held,"Mataró, Catalonia, Spain",Spain,graphenicalab.com,https://www.linkedin.com/company/graphenicalab
Graphenano Dental,Investigación y Fabricación de productos odontológicos con nanotecnología de Grafeno.,Nanotechnology Research,2-10 employees,Self Owned,"Valencia, Valencian Community, Spain",Spain,graphenanodental.com,https://www.linkedin.com/company/graphenanodental
Nanoker Research,"Nanoker Research, S.L. produces and commercializes high performance ceramic components based on advanced ceramics, nanoceramics and nanocomposites for industrial and biomedical applications. Nanoker was founded and put together by a group of professionals with more than 20 years of experience in the production and development of technical ceramics with entrepreneurs from academia with a deep knowledge on nanoceramics and nanocomposites.

Nanoker Research, S.L. focuses its activity in the field of technical ceramics for industrial applications through the trademark Keratec Advanced Materials.",Nanotechnology Research,11-50 employees,Privately Held,"Oviedo, Principality of Asturias, Spain",Spain,nanoker.com,https://www.linkedin.com/company/nanoker
Surphase,"Surphase is the first technology to deliver a crystal clear, real-time view of both membrane fouling and cleaning processes. It represents a new generation of predictive tools—taking fouling management to a whole new level of detection, anticipation, and control.

And that changes everything.

Because certainty gives you time. And time gives you power. The power to make informed decisions in advance, optimizing every cleaning process, extending membrane life, preventing unplanned downtime, and reducing costs and environmental impact across the board. Because every proactive decision keeps your system flowing without interruption. And uninterrupted flow means guaranteed access to something
no one should be without: water.",Nanotechnology Research,11-50 employees,Privately Held,"San Sebastián, Basque Country, Spain",Spain,surphase.eu,https://www.linkedin.com/company/surphase-swe
Marine NanoTech,"Marine NanoTech specialise in the high quality restoration, renewal and protection of paint/gelcoat, glass surfaces and more for the Marine Industry. All products and processes are based on nano technology. 

The cutting-edge technology of our products and processes is designed in-house and exclusively for the marine industry, where Superyachts need the highest standards of quality, facing extreme challenging conditions, such as extreme sun exposure, salt, chemicals and abrasion on a daily basis. 

Marine NanoTech offers full flexibility around the busy itineraries in the yachting industry. MNT works globally, all services can be performed whilst the yacht is still in the water, no tenting is necessary. 
It is not in what we take away, but in what we add to the treated surface that sets us apart. Instead of using abrasive polishing to restore gloss in damaged surfaces, our restoration process repeatedly adds specially formulated nano-fillers that fill in the gaps between molecules and thereby smoothen the treated surface on a molecular level. The result is a gently renewed surface with a high shine, which is then sealed (optionally) and frozen in time with our highly formulated protective coatings ULTRA SHINE ARMOR and CERAMIC ARMOR.

We add to restore, we add to protect and we add long term value. 

We stand behind our technology- this is why we offer long term global warranty programs (12 months / 24 months / 5 years).",Nanotechnology Research,11-50 employees,Privately Held,"Palma, Balearic Islands, Spain",Spain,marinenanotech.com,https://www.linkedin.com/company/marine-nanotech
Nanobiosensors and Bioanalytical Applications group (NanoB2A),"WHO WE ARE...
The NanoB2A group is a multidisciplinary research team led by Prof. Laura M. Lechuga. We are physicists, engineers, chemists, and biologists working in the broad field of Nanobiotechnology. Our motivation is to develop new and cutting-edge biosensor nanotechnologies using photonics, one of the key technologies of the 21st century, to promote and boost healthcare and well-being for our society.
20220923 Fotografi╠üas Corporativas Icn2 55 Lq
WHAT WE DO...
Our research focuses on the development of photonic point-of-care biosensors and their employment in clinical, biomedical, and environmental areas. We mainly exploit Nanoplasmonics and Silicon Nanophotonics technologies to accomplish integrated biosensing systems for the label-free, real-time, and multiplexed analysis at the point of care. Our activity encompasses the entire process of generating new biosensor devices, including fundamental research and theoretical design, nanofabrication, surface biofunctionalization, lab-on-a-chip integration, and their final validation in real scenarios.",Nanotechnology Research,11-50 employees,Public Company,"Cerdanyola del Vallès, Catalonia, Spain",Spain,icn2.cat,https://www.linkedin.com/company/nanobiosensors-and-bioanalytical-applications-group-nanob2a
NanoTherapies Lab,"NanoTherapies Lab is a laboratory situated inside the IQS (Institut Químic de Sarrià) of Universitat Ramon Llull in Barcelona Spain. We conduct research in nanomedicine Engineering for Targeted Interaction with Physiological Barriers. Our main focus areas include development of polymeric nanoparticles, bioengineering extracellular Vesicle-Based Drug Delivery systems, designing mRNA Vaccines and Therapeutics, developing Combination Cancer Immunotherapies and other applications of Nano- and Microencapsulation.
Our group's coordinator is Dra. Cristina Fornaguera Puigvert and consists of more than 20 PhD and Post-Doc researchers.",Nanotechnology Research,11-50 employees,Educational,"Barcelona, Catalonia, Spain",Spain,cristinafornaguera.eu,https://www.linkedin.com/company/nanotherapies-lab
