Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Touch Kiosk B.V.,Optimaal aansluiten bij het veranderende oriëntatie- en koopgedrag van de consument. Touch Kiosk helpt bedrijven en instellingen om online te integreren met offline. Breng uw webwinkel of website naar uw fysieke locatie. De ultieme Bricks and Clicks. Zet de stap richting de toekomst en zet Touch Kiosk in voor uw Omni Channel strategie.,Information Services,2-10 employees,Public Company,"Groningen, Groningen, Netherlands",Netherlands,touchkiosk.nl,https://www.linkedin.com/company/touchkiosk
Vereniging Eigen Paard,"Vereniging Eigen Paard is een onafhankelijke consumentenorganisatie, die de collectieve belangen van de (aanstaande) paardenbezitter behartigt. Drie belangrijke aspecten hierbij zijn advies, aankoopbegeleiding en
actuele informatievoorziening. 

Als belangenvereniging met een stevige achterban oefenen we invloed uit en zijn wij een serieuze gesprekspartner voor landelijke en lokale overheden. Het belang van onze leden staat voorop, hierbij kunt u denken aan een waterdicht identificatie en registratiesysteem voor paarden, paardenwelzijn, verbanning van het prikkeldraad etc. Dus paardeneigenaren in Nederland: verenigt u, want samen staan we sterker!

De Vereniging Eigen Paard biedt de (toekomstige) particuliere bezitter van een paard of pony onafhankelijke belangenbehartiging en een breed scala aan hoogwaardige diensten en producten, gericht op het welzijn van paard of pony en op zorgeloos (rij)plezier. Daarnaast kunt u bij ons terecht voor al uw vragen met betrekking tot paarden.",Information Services,2-10 employees,Non Profit,"Teteringen, North Brabant, Netherlands",Netherlands,eigenpaard.nl,https://www.linkedin.com/company/vereniging-eigen-paard
Verbouwkosten BV,Verbouwkosten.com was founded in 2006 by architectural engineer Peter Viveen. He has 25 years of experience in construction on both the executive and consulting side of construction projects. He got so many questions from his environment about remodeling and the cost of renovating that eh started Verbouwkosten.com and developed the Verbouwtool.,Information Services,11-50 employees,Public Company,"’s-Hertogenbosch, North Brabant, Netherlands",Netherlands,verbouwkosten.com,https://www.linkedin.com/company/verbouwkosten
Inclusie voor Iedereen,Inclusie voor alle mensen met een beperking door kennis en praktijk te integreren.,Information Services,2-10 employees,Non Profit,"Amersfoort, Utrecht, Netherlands",Netherlands,inclusievooriedereen.nl,https://www.linkedin.com/company/inclusie-voor-iedereen
School voor infographics,"Infographics met impact. Gewoon in PowerPoint.

Bij de School voor Infographics leer je hoe je complexe informatie omzet in kraakheldere visuals die overtuigen. Denk aan praatplaten, infographics en presentaties die de kern raken zonder eindeloos gepiel, mét plezier in het proces.

Met PowerPoint als geheime wapen leer je professioneel visualiseren. 
Snel. Effectief. En met meer zelfvertrouwen.

Of je nu net begint of al vaker iets visueels maakte: onze trainingen helpen je groeien in inhoud én ontwerp.

 Wil je sneller, scherper en visueel sterker werken?
Bekijk de trainingen op www.schoolvoorinfographics.nl",Information Services,Self-employed,Self Owned,"Alkmaar, North Holland, Netherlands",Netherlands,schoolvoorinfographics.nl,https://www.linkedin.com/company/school-voor-infographics
Vivir Afuera,"Plataforma para quienes desean emigrar. Brindamos asesorias personalizadas. Más de 130 consultores, en más de 20 paises.",Information Services,Self-employed,Self Employed,"Amsterdam, North Holland, Netherlands",Netherlands,vivirafuera.com,https://www.linkedin.com/company/vivir-afuera
Railtime B.V.,"We expect a significant growth in European train travel in the coming years. Rising dissatisfaction with existing constraints is likely to drive improvement in all sorts of ways. Both EU initiatives and a growing awareness of the environmental impact of intra-European flights are steering travelers towards trains as a preferred alternative. However, the transition is currently hindered by various factors, including a bad traveler experience. Addressing this challenge involves providing better information about booked trains and the stations en route. Our solution aims to offer real-time updates on train schedules and station facilities to facilitate smoother journeys.",Information Services,2-10 employees,Self Employed,"Lopik, Utrecht, Netherlands",Netherlands,railtime.eu,https://www.linkedin.com/company/railtime-eu
InfoScreens,"InfoScreens is specialist in moderne communicatiemiddelen. Wij leveren producten die u ondersteunen bij het bepalen, besturen en plannen van de juiste informatiemix en de communicatie hiervan via strategisch opgestelde beeldschermen. U bepaalt vanaf nu zelf wat, wanneer en hoe gecommuniceerd wordt. Vanuit één centrale locatie; lokaal, regionaal, nationaal of zelfs internationaal.

Klanten zijn o.a:
- Blokker
- Brouwer & Partners
- Erasmus MC
- Menzis
- Oasen
- Van der Valk (diverse vestigingen)
- Van Landschot Kempen
- Woonbron",Information Services,2-10 employees,Privately Held,"Spijkenisse, South Holland, Netherlands",Netherlands,infoscreens.nl,https://www.linkedin.com/company/infoscreens
Data Mesh Understanding,"From the host of Data Mesh Radio and the co-founder of Data Mesh Learning, Data Mesh Understanding is focused on helping companies move forward and tackle the hardest challenges with their data mesh journeys by partnering with leaders in your organization. That can be partnering to find other organizations that have cracked your biggest challenges, it might be ideating with a group of other implementers, or by connecting you to actual implementers - not just people making guesses. Data mesh can be a long, lonely, and hard road. Let us make it less so.

We're moving from just learning to understanding",Information Services,Self-employed,Privately Held,"Rotterdam, South Holland, Netherlands",Netherlands,datameshunderstanding.com,https://www.linkedin.com/company/data-mesh-understanding
ClipNCode,"Crafting Cutting-Edge Software and Captivating Visuals for Your Business Success. 

We are split into two parts, ""Clip"" - Photography/Videography services and ""Code"" - Low-Code No-Code solutions.",Information Services,Self-employed,Self Employed,"Utrecht, Utrecht, Netherlands",Netherlands,clipncode.com,https://www.linkedin.com/company/clipncode
NEWCARE+,"NEWCARE+ is a full service digital healthcare agency. We help innovative pharmaceutical companies, patient organizations, hospitals and private clinics improve digital interaction with their patients by using smart digital patient engagement solutions.",Information Services,2-10 employees,Public Company,"Amsterdam, North Holland, Netherlands",Netherlands,newcare.agency,https://www.linkedin.com/company/newcare-digital-health-agency
Open Bedrijvendag HaGi,"Open Bedrijvendag HaGi
2026 de Peulen

11 april 2026
10.00-15.00u

Hardinxveld-Giessendam",Information Services,Self-employed,Non Profit,"Hardinxveld-Giessendam, South Holland, Netherlands",Netherlands,openbedrijvendaghagi.nl,https://www.linkedin.com/company/open-bedrijvendag-hagi
Rijn en Braassem,De gemeenten Alphen aan den Rijn en Kaag en Braassem hebben hun krachten op het gebied van Informatisering en Automatisering (I&A) gebundeld in de Bedrijfsvoeringsorganisatie Rijn en Braassem,Information Services,51-200 employees,Government Agency,"Alphen aan den Rijn, South Holland, Netherlands",Netherlands,alphenaandenrijn.nl,https://www.linkedin.com/company/rijn-en-braassem
Klimaatburgemeester Wijchen,,Information Services,2-10 employees,Non Profit,"Wijchen, Gelderland, Netherlands",Netherlands,klimaatburgemeesterwijchen.nl,https://www.linkedin.com/company/klimaatburgemeester-wijchen
Fem Invest: Crypto & Trading voor Vrouwen,"met Fem Invest wil ik het toegankelijk voor vrouwen maken om te begrijpen hoe crypto in elkaar steekt. Zodat je altijd weloverwogen keuzes kunt maken. 

Crypto is een manier om meer inkomen te genereren. Dit doe je door middel van trading. Mijn platform is speciaal voor vrouwen die hun gezin met een extra financiële optie hun gezin willen ondersteunen. 

Voor mij draait het om kleine stapjes die leiden tot groei. En dat jij altijd geïnformeerd bent over de keuzes die jij maakt. Ik sta naast je en laat je betrouwbare informatie zien. Neem alleen risico's waar jij achter staat en laat niemand je overtuigen van stappen waar jij niet achter staat. 

Kijk op www.fem-invest.nl/blog  voor meer informatie en gratis cursussen rondom crypto. Daar deel ik ook boeken, artikelen en video's die jou op weg kunnen helpen.",Information Services,2-10 employees,Self Owned,"Breda, North Brabant, Netherlands",Netherlands,fem-invest.nl,https://www.linkedin.com/company/fem-invest-crypto-trading-voor-vrouwen
Sterck Groep,"Sterck Groep is meer dan een verzameling bedrijven; wij zijn een dynamische gemeenschap van kansen. Met onze veelzijdigheid en energie zijn we de ideale partner voor bedrijven die streven naar grenzeloze groei, innovatie en succes. 

Onder leiding van CEO David Marx, een ervaren directeur met een sterke achtergrond in de financiële dienstverlening, brengen we met iedere kans weer mogelijkheden tot leven.
 
Samen bouwen we aan een toekomst vol kansen, waarin we bedrijven helpen hun ambities te realiseren. Sterck Groep is dé partner voor bedrijven die vooruit willen.",Information Services,51-200 employees,Privately Held,"Amsterdam, North Holland, Netherlands",Netherlands,sterck-groep.com,https://www.linkedin.com/company/sterck-groep
Mind Your Own Business Information (MYOBI),"MYOBI beheert het vertrouwensnetwerk en vertrouwensdiensten zoals in de TTP-policy is uitgewerkt. Hiermee is MYOBI een Trusted Third Party (TTP). Bedrijven en personen kunnen zich registeren op het vertrouwensnetwerk en met behulp van hun informatie ecosysteem controle en regie voeren over hun bedrijfs- en persoonsgegevens. Een (zakelijke) gebruiker managet hiermee de bedrijfsreputatie en geeft andere gebruikers van het netwerk – onder regie – toegang tot de bedrijfs- en persoonsgegevens. De gebruikers van het netwerk kunnen waarde hechten aan de kwaliteit van elkaars bedrijfs- en persoonsgegevens omdat gebruikers zich verantwoorden over de effectiviteit van de getroffen beheersmaatregelen in bedrijfsprocessen waarmee bedrijfsactiviteiten georganiseerd zijn.

Inmiddels zijn er leveranciers op het vertrouwensnetwerk die toepassingen onderhouden en aanbieden aan gebruikers. Eén van de toepassingen is smart contracting waarmee een bedrijf of instellingen de bedrijfsjuridische functie (in het Engels Legal Operations) praktische en goed organiseert.",Information Services,11-50 employees,Privately Held,"The Hague, South Holland, Netherlands",Netherlands,myobi.eu,https://www.linkedin.com/company/mind-your-own-business-information-myobi-
Kooch,"Kooch Community is a global initiative dedicated to fostering connection, integration, and belonging in every city.

We bring people together, locals, newcomers, and expats, through cultural events, shared experiences, and authentic conversations that inspire understanding and community.

Our mission is to make integration feel natural by creating spaces where people connect beyond borders, celebrate diversity, and build lasting friendships.",Information Services,Self-employed,Self Employed,"Amsterdam, North Holland, Netherlands",Netherlands,letskooch.com,https://www.linkedin.com/company/koochcommunity
Orbis Athena BV,"Orbis Athena helpt u de macht te grijpen. 
Of het nu het uitvoeren van een business analyse is, uw informatie-architectuur op orde brengen (dat is niet het zelfde als ICT-architectuur). Kent u het verschil niet, neem dan vooral contact met ons op!), het creëren van het juiste beleid, het implementeren van de juiste software of het (her)organiseren van uw informatie-afdeling. 
Orbis Athena helpt u weer grip op het belangrijkste product in uw organisatie te krijgen.",Information Services,2-10 employees,Privately Held,"Haarlem, North Holland, Netherlands",Netherlands,,https://www.linkedin.com/company/orbis-athena-bv
Stichting &,"Stichting & is een netwerk van innovatieve, multifunctionele culturele organisaties (MFCO+), die samen werken aan een toekomst waarin kunst, cultuur, taal, erfgoed en maatschappelijke dienstverlening hand in hand gaan.

Door onze krachten te bundelen, willen we de impact van deze culturele instellingen vergroten en oplossingen vinden voor de organisatorische en strategische uitdagingen die daarbij komen kijken.",Information Services,2-10 employees,Non Profit,"Zevenaar, Gelderland, Netherlands",Netherlands,stichting-en.com,https://www.linkedin.com/company/stichting-en
ISOSecure B.V.,"IsoSecure helpt organisaties grip te krijgen (en te houden!) op Informatiebeveiliging en Kwaliteit.

Onze diensten zijn:
1. Ondersteuning en advies bij implementatie: we doen dit door het toepassen van bewezen methodes en het beschikbaar stellen van onze uitgebreide bibliotheek met voorbeelden en best practises. Deze worden slim geïntegreerd in de bestaande processen en werkwijzen zodat er snel toegevoegde waarde ontstaat.
Hierbij dragen we onze kennis en ervaring over op de organisatie van de klant. Zodat deze daarna zelfstandig aan de slag kan en ook daadwerkelijk grip houdt op Informatiebeveiliging en kwaliteit. 

2. Certificerende audits: wij voeren (in opdracht van TuV Nederland) certificerende audits uit. Hierdoor zijn wij altijd op de hoogte van de laatste eisen en ontwikkelingen t.a.v. de normen: kennis die wij graag met de klant delen.
 
3.	Interim Management: tijdelijke oplossingen voor de invulling van de FG- , Security Officer of Kwaliteitsbeheerder rol in uw organisatie. 

Wij implementeren en/of auditen de volgende normen:
- ISO9001
- ISO14001
- ISO27001
- NEN 7510
- ISO27017
- ISO27018
- ISO27701
- ISO22301
- TISAX
- ISAE 3000
- SOC2
- NIS2

Wij zijn gespecialiseerd in implementaties en audits in de ICT industrie (ICT Services, Software, Saas, etc.)
Daarnaast hebben wij referenties in de volgende branches:
-	Automotive
-	Brede bedrijfsleven (Maakindustrie, Logistiek, Financiële Dienstverlening, etc.)
-	Gezondheidszorg
-	Kinderopvang
-	(Semi-) Overheid (Provincies, specifieke overheidsorganisaties)",Information Services,2-10 employees,Privately Held,"Ammerstol, South Holland, Netherlands",Netherlands,isosecure.nl,https://www.linkedin.com/company/isosecure-b-v-
Project Hours Time Tracking,"Project Hours is an online time tracking system for large and small organizations. Users can track their work on projects and activities, create overviews and download reports. ProjectHours is available on all devices, supported languages are English and Dutch. Our goal is to provide an affordable and easy-to-use time tracking system that is reliable and that is always available.",Information Services,Self-employed,Self Owned,"Leersum, Utrecht, Netherlands",Netherlands,projecthours.online,https://www.linkedin.com/company/projecthours
XXtract,"Welkom bij XXtract, uw vertrouwde partner in de wereld van productinformatie en supply chain processen. Al meer dan een decennium zijn wij gepassioneerd bezig met het verzorgen van betrouwbare productgegevens en professionele productfoto's voor de retail- en online verkoopindustrie. We maken gebruik van innovatieve technologieën en hechten veel waarde aan collegialiteit en samenwerking. Samen halen we het beste resultaat en we groeien graag met jou mee.",Information Services,11-50 employees,Privately Held,"Almere, Flevoland, Netherlands",Netherlands,xxtract.com,https://www.linkedin.com/company/xxtract
Weerexperts,"Weerexperts bestaat uit een wendbaar team van weerkundigen, waarvan een aantal met meer dan 20 jaar ervaring in de meteorologie. Wij leveren solide weerdata, regionale weerberichten en weerkundig advies in elke gewenste vorm. Wij, als Weerexperts, zijn ondersteunend aan veel sectoren. Het streven is om het jou, als klant, zo gemakkelijk mogelijk te maken.

Wij zijn als Weerexperts uniek in de vorm van samenwerkende freelancers, die actief zijn vanuit verschillende regio’s. Op die manier bundelen wij kennis, leveren we maatwerk in de regio, en zijn we groot door bewust klein te blijven. Wij creëren daarmee korte lijnen en zorgen voor een optimale klantrelatie.",Information Services,2-10 employees,Self Employed,"Eelderwolde, Groningen, Netherlands",Netherlands,weerexperts.nl,https://www.linkedin.com/company/weerexperts
Freetime Company B.V.,Freetime Company B.V. is de besloten vennootschap die onder andere Voordeeluitjes.nl beheert.,Information Services,51-200 employees,Privately Held,"Lochem, Gelderland, Netherlands",Netherlands,freetimecompany.nl,https://www.linkedin.com/company/freetime-company-b.v.
Celcus,"Celcus is a specialized management information company that provides integrated Business Intelligence & Performance Management solutions. Through insight, scenario analysis, (rolling) forecasts, budgeting and planning solutions we support all major (decisionmaking) processes within organizations like finance, sales, operational risk, human resources & procurement. 

• We help by designing, building and maintenance of BI & Performance Management applications;

• We increase the self-sufficiency of our customers by securing knowledge and skills in the business to continuously improve intelligence and planning solutions;

• Our approach is lean, practical and quality driven.

Our business intelligence & performance management offering includes: implementation services, software (as a service), training services, private cloud services, public cloud services and maintenance services (SLA).

Our references are amongst others multinationals like Royal DSM – Royal BAM - Allianz Group – Shunk Group – Canon Group – Shanks Group – G4S – Sanofi  – Avery Dennison – Abbvie; Family firms such as Royal Nooteboom Group – Royal Volker Wessels – Farm Frites – Merford – Burg Group – Ewals Logistics; publishers such as Vakmedianet and Bindinc.; Municipalities such as De Bilt and Baarn; Hospitals such as UMC Utrecht and AMC; and more.",Information Services,2-10 employees,Privately Held,"Soesterberg, Utrecht, Netherlands",Netherlands,celcus.nl,https://www.linkedin.com/company/celcus
Datagrid,"Datagrid is een IT-detacherings- en wervingsbureau dat zich richt op het verbinden van hooggekwalificeerde IT-professionals met scale-ups, startups en enterprise-organisaties. We zijn gespecialiseerd in het leveren van experts in:

Data Engineering & Analytics
Softwareontwikkeling (Frontend, Backend, Fullstack)
Cloud & DevOps
AI & Machine Learning

Onze dienstverlening omvat freelance bemiddeling, vaste plaatsingen en teamopbouw. We opereren vanuit Hoofddorp met een talentpool en combineren technisch inzicht met een persoonlijke aanpak.",Information Services,2-10 employees,Privately Held,"Hoofddorp, North Holland, Netherlands",Netherlands,datagrid.nl,https://www.linkedin.com/company/datagrid-nl
Mijnbatterij.nl,"Bij Onbalansmarkt.com zetten wij ons in voor extra transparantie in de snelgroeinde markt van (slimme) thuisbatterijen. Dit doen we door data van batterijen van echte gebruikers te verzamelen en op een eerlijke manier te vergelijken. Consumenten krijgen zo een realistisch beeld van de prestaties van thuisbatterijen en meer informatie over de handel op de energiemarkt.

Zo laten we consumenten ontdekken welke batterij het best past bij hun situatie. Ook helpen we bij het maken van een weloverwogen keuze als het gaat om een thuisbatterij. Wij dragen betrouwbare installateurs, energieleveranciers en handelspartners op de energiemarkt aan en proberen zo cowboys in de branche buitenspel te zetten.

Hiermee draagt Onbalansmarkt.com als onafhankelijke partij bij aan consumenten vertrouwen bij het maken van een keuze voor een thuisbatterij én bieden we consumenten de mogelijkheid de prestaties van hun batterij te valideren.",Information Services,2-10 employees,Privately Held,"Rotterdam, South Holland, Netherlands",Netherlands,onbalansmarkt.com,https://www.linkedin.com/company/mijnbatterij
doemijeenbatterij.nl,"Doemijeenbatterij.nl offers independent, non‐technical home battery advice for consumers: simple inputs drive smart calculators that recommend battery capacity and power based on your home, energy use and solar installation to optimise storage, self‐consumption and feed‐in.",Information Services,Self-employed,Non Profit,"Voorhout, South Holland, Netherlands",Netherlands,doemijeenbatterij.nl,https://www.linkedin.com/company/doemijeenbatterij-nl
Ocans Consulting,"Ocans Consulting Solutions offers different services, such as Talent Aquisition, Coaching & Workshops, ESG & Sustainability. For any further info, visit our website or contact us",Information Services,2-10 employees,Partnership,"Amsterdam, North Holland, Netherlands",Netherlands,ocansconsulting.com,https://www.linkedin.com/company/ocans
FGL-Limburg,"De Federatie van gehandicaptenorganisatie in Limburg (FGL) behartigt de collectieve belangen van mensen met een zichtbare of onzichtbare functiebeperking en/ of chronische zieken in Limburg waarbij FGL dient als platform en informatievoorziening.

FGL is een partner ""burgerparticipatie"" van Burgerkracht Limburg en samen met de lidorganisaties in Limburg zoeken wij naar verbinding, samenwerking en het versterken voor de collectieve belangen. Met dit digitale platform kunnen de leden van de lidorganisaties zich presenteren en profileren met hun nieuws, activiteiten en ervaringen. 

FGL staat voor een inclusieve samenleving, zelfstandigheid, zelfredzaamheid en een toegankelijke samenleving. Deze kenmerken zijn belangrijke voorwaarden voor de maatschappelijke participatie te bevorderen, de burgers stimuleert door hun ziekte en/ of beperking mee te blijven doen in de samenleving.",Information Services,11-50 employees,Non Profit,"Sittard, Limburg, Netherlands",Netherlands,fgl-limburg.nl,https://www.linkedin.com/company/federatie-van-gehandicaptenorganisatie-in-limburg
Leuchtturm-Papas,"Ich berate Unternehmen mit WIN-WIN-Denken, die auch zukünftig am Markt überleben wollen und sich durch eine vorgelebte familienfreundliche Unternehmenskultur deutlich von ihren Konkurrenten unterscheiden wollen.

Ich zeige Unternehmen, wie sie durch die Einführung einer ernstgemeinten ""echten"" familienfreundlichen Unternehmenskultur, welche sowohl Mütter und Väter miteinbezieht, einen deutlichen Wettbewerbsvorteil gegenüber ihren Wettbewerbern erhalten.

Wenn sie die High-Potentials der Zukunft als Mitarbeiter gewinnen und halten wollen, geht kein Weg an einer familienfreundlichen Unternehmenskultur vorbei. Denn diese junge Generation, fordert die Vereinbarkeit von Familie und Beruf und wollen nicht nur beruflich, erfolgreich und wertvoll sein, sondern auch privat für ihre Familie. 
Unternehmen, die nicht rechtzeitig für moderne familienfreundliche Unternehmenskulturen sorgen, werden zukünftig große Schwierigkeiten haben in einem konkurrierenden Markt überleben zu können.

Ich inspiriere und begleite Unternehmen coachend durch diesen Veränderungsprozess, sprich von der Vision, Gestaltung eines Pilots bis zur erfolgreichen Implementierung der neuen, aufs Unternehmen zu geschneiderten, familienfreundlichen Unternehmenskultur.
Interesse? Dann lassen Sie sich gerne durch ein kostenloses unverbindliches Gespräch inspirieren. Nehmen Sie dazu jetzt Kontakt mit mir auf. 

Interesse? Planen Sie dann jetzt ein kostenloses & unverbindliches Kennenlern-Gespräch mit mir ein.
https://calendly.com/leuchtturm-papas",Information Services,Self-employed,Self Employed,"Purmerend, North Holland, Netherlands",Netherlands,leuchtturm-papas.de,https://www.linkedin.com/company/leuchtturm-papas
Vennster,At Vennster we believe in the power of working together. We always put the user first in all our activities. This allows us to develop products and services that excel at usability and user friendliness and that really answer the needs of the target group.,Information Services,2-10 employees,Privately Held,"Almere, Flevoland, Netherlands",Netherlands,vennster.nl,https://www.linkedin.com/company/vennster
