Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Verhulst - Hekwerken . nl,"Verhulst - Hekwerken .nl   wij plaatsen alle soorten Hekwerken .
vrijdagende schuifpoorten ook op rails dubbele draaipoorten. looppoorten .
voorzien van spijlen of dubbelstaafmat .
alle soorten hamonica gaashekwerken .
alle soorte poort openers grondmoters armen .
en ook sierhekwerk.
alles word op maat van de klant gemaakt .
al het material word volbad verzinkt en daarna gepoedercoat in de gewenste ral kleur .",Automation Machinery Manufacturing,Self-employed,Self Employed,"Roosendaal, North Brabant, Netherlands",Netherlands,,https://www.linkedin.com/company/verhulst-hekwerken-nl
Lumite Energy Management Solutions,"Meten is weten. LuMiTe kan uw energieverbruik meten en helpen met besparen.
Nu bieden wij ook NEN3140 Inspecties aan, zowel Gebouwgebonden installaties als arbeidsmiddelen.",Automation Machinery Manufacturing,Self-employed,Self Employed,"Heerhugowaard, North Holland, Netherlands",Netherlands,lumite.nl,https://www.linkedin.com/company/lumite-energy-management-solutions
Boschma Montage & Techniek,Boschma Montage en Techniek  BMT is een energieke allround ZZP’er die zich bezighoudt met technische montage in zowel binnen- als buitenland.,Automation Machinery Manufacturing,Self-employed,Self Employed,"Grou, Netherlands",Netherlands,boschma.eu,https://www.linkedin.com/company/boschma-montage-&-techniek
Optimz,"Wij zijn een innovatieve startup, opgericht eind 2019, met ondersteuning van het innovatiefonds Smart City Dordrecht. 

Optimz smart monitoring software is een universeel platform en een veelzijdig alternatief voor bestaande SCADA systemen binnen de (afval)waterbranche. Optimz is een webbased applicatie die zich vooral kenmerkt met “slim-snel-visueel” monitoren, voorspellen, analyseren en besturen van rioolgemalen.

Gemeente en waterschappen krijgen bij gebruik van Optimz smart monitoring software meer inzicht in hun rioleringssysteem met minder inspanning. Onnodige schade en uitval wordt voorkomen, onderhoudskosten en werkdruk worden verlaagd en energieverspilling en milieuschade wordt geëlimineerd.

Voor onze inzichten en aanbevelingen kijken we o.a. naar het gedrag van geclusterde gemalen binnen een bemalingsgebied en naar het individueel functioneren van pompen, rekening houdend met externe factoren zoals neerslag. De stroomopname van de pomp is één van de belangrijke indicator om de conditie van een pomp te bepalen. Middels de ondersteuning van kunstmatige intelligentie en specifieke triggers wordt deze data omgezet naar concrete aanbevelingen en alarmen. 

Door het voorspellen van noodzakelijk onderhoud kunnen periodieke inspecties worden gereduceerd en vakmensen gericht en geautomatiseerd worden ingezet. Dit hele proces van melding tot herstel wordt gemonitord en gerapporteerd conform contractuele afspraken met leveranciers op het gebied van prestatie en kwaliteit. 

Wij streven er naar om elk type sensor, meet en besturingssysteem te connecteren en de vertaalslag te maken van (big)data naar concrete aanbevelingen. Optimz is ontwikkeld voor de (afval)waterbranche, maar inmiddels ook interessant voor andere markten. Mede door de slimme database structuur en de modulaire opbouw van ons platform kan er eenvoudig worden ingespeeld op de wensen van de klant.

Benieuwd naar een vrijblijvende demo? 

 Stuur dan een bericht of neem contact op via info@optimz.nl",Automation Machinery Manufacturing,2-10 employees,Privately Held,"Dordrecht, South Holland, Netherlands",Netherlands,,https://www.linkedin.com/company/optimz
Dennaco BV,software,Automation Machinery Manufacturing,Self-employed,Privately Held,Netherlands,Netherlands,dennaco.com,https://www.linkedin.com/company/dennaco-bv
Kolkman Control,"Consultancy, engineering & projectmanagement in Control Systems",Automation Machinery Manufacturing,Self-employed,Self Owned,"Enter, Overijssel, Netherlands",Netherlands,kolcon.nl,https://www.linkedin.com/company/kolkman-control
MechUP,Flexible and professional engineering services for any industry. Let us know how we can help you and we will do it. Worldwide service.,Automation Machinery Manufacturing,Self-employed,Self Employed,"Dordrecht, South Holland, Netherlands",Netherlands,mechup.net,https://www.linkedin.com/company/mechup
Stichting Industrialism Foundation,"industrialism,",Automation Machinery Manufacturing,Self-employed,Non Profit,"Maastricht, Limburg, Netherlands",Netherlands,,https://www.linkedin.com/company/industrialism
Zwinkels Advies & Installatie,,Automation Machinery Manufacturing,,,"Poeldijk, South Holland, Netherlands",Netherlands,lichtgeluiddomotica.com,https://www.linkedin.com/company/zwinkels-advies-&-installatie
SEE Consultancy & Development,Embedded Systems Developer for hire to be part of a team or as an individual to get your (embedded) projects done.,Automation Machinery Manufacturing,Self-employed,Self Owned,"Breda, North Brabant, Netherlands",Netherlands,seedevelopment.tech,https://www.linkedin.com/company/see-consultancy-development
Van Brienen Solutions Ind. Automatisering,"Van Brienen Solutions heeft zich gespecialiseerd in het ontwerpen en programmeren van industriële besturingen.

Ons werkgebied is net zo breed dan die van onze klanten. Hoewel onze klanten voornamelijk uit Nederland afkomstig zijn is ons werkgebied hierdoor niet beperkt, maar zijn wij wereldwijd inzetbaar.

Daar wij niet gebonden zijn aan een bepaald merk besturing, kan Van Brienen Solutions een adviserende rol vervullen in het traject dat vooraf gaat aan de ontwerpfase. Dit heeft als bijkomend voordeel dat al in een vroeg stadium mogelijke ‘problemen’ kunnen worden aangepakt.",Automation Machinery Manufacturing,2-10 employees,Partnership,Netherlands,Netherlands,,https://www.linkedin.com/company/van-brienen-solutions-ind.-automatisering
TA Team,"TA team, actief sinds 2001, is gespecialiseerd in Technische Automatisering (TA) en ontwikkelt software en hardware voor opdrachtgevers. Onze hoofdactiviteiten bestaan uit het uitvoeren van projecten in eigen huis, het detacheren van onze specialisten en het geven van advies en opleidingen. In veel van onze projecten worden deze activiteiten gecombineerd.",Automation Machinery Manufacturing,11-50 employees,Privately Held,Netherlands,Netherlands,tateam.nl,https://www.linkedin.com/company/ta-team
NEWCAP Bakery Services B.V.,,Automation Machinery Manufacturing,11-50 employees,,"Houten, Utrecht, Netherlands",Netherlands,newcapbs.com,https://www.linkedin.com/company/newcap-bakery-services-b.v.
ED-Pro Services,.,Automation Machinery Manufacturing,Self-employed,Self Employed,"Standdaarbuiten, North Brabant, Netherlands",Netherlands,,https://www.linkedin.com/company/ed-pro-services
Huisman Engineering,"Huisman Engineering is een werktuigbouwkundig teken- & projectbureau, met name werkzaam in de voedingsmiddelen industrie. Wij verzorgen meerdere diensten, waaronder projectleidng, layouttekeningen, ontwerp en detaillering.",Automation Machinery Manufacturing,Self-employed,Self Owned,"Woerden, Utrecht, Netherlands",Netherlands,huismanengineering.nl,https://www.linkedin.com/company/huisman-engineering
Wolfs Automation,,Automation Machinery Manufacturing,Self-employed,Self Employed,"Berkel, North Brabant, Netherlands",Netherlands,wolfsautomation.nl,https://www.linkedin.com/company/wolfsautomation
Linq-id,"Linq-id staat voor de link tussen ICT en Industrie

LINQ-ID staat voor de link tussen Industrie en ICT. Medewerkers van Linq-id houden zich bezig met het uitvoeren van project werkzaamheden voor industriële automatisering projecten. Branche ervaring en project management ervaring worden dagelijks ingezet om projectwerkzaamheden in te vullen en projecten kwalitatief en binnen de gestelde KPI ́s uit te voeren. Ook voor het opstellen van programma van eisen, plan van aanpak, specificatie en de vertaling van functioneel ontwerp naar besturingsprogramma is er voldoende expertise.",Automation Machinery Manufacturing,2-10 employees,Self Employed,"Eindhoven, North Brabant, Netherlands",Netherlands,linq-id.nl,https://www.linkedin.com/company/linq-id
Wixx Automation,"Young company looking for new opportunities in new technology solutions like vision, robotica, and domotica.",Automation Machinery Manufacturing,2-10 employees,Privately Held,"Wierden, Overijssel, Netherlands",Netherlands,wixx-ia.nl,https://www.linkedin.com/company/wixx-automation
Twenty3 Engineering,"Adviseur en Consulent services voor advies en ontwerp van elektrotechnische installaties voor (Petro)Chemische sector, Olie/Gas, Food&Beverage, Datacentre, heavy industry etc. 

Specialisme in Hoogspanning, Laagspanninginstallatie en instrumentatie.",Automation Machinery Manufacturing,Self-employed,Self Owned,"Utrecht, Utrecht, Netherlands",Netherlands,twenty3-engineering.nl,https://www.linkedin.com/company/twenty3-engineering
Wisent CNC-Snijmachines,"Wisent biedt innovatieve oplossingen voor hetedraadsnijden in het 2,5D of 3D bereik. Of het nu gaat om een vormmatrijs in 3D, een modelromp, vleugelsegmenten, een betonvorm, een prop of rotorbladen, belettering, de snijmachines staan garant voor een nauwkeurige en doeltreffende bewerking.

De modulaire opbouw van de snijmachines en software maken het mogelijk om een ideale samenstelling te maken die past bij de bewerking waarvoor u een machine aanschaft. Dit maakt een goedkope instap mogelijk waarbij u op ieder moment kunt uitbreiden of zelfs een te klein geworden framewerk kunt uitbreiden naar een grotere afmeting.",Automation Machinery Manufacturing,2-10 employees,Self Owned,"Sprang, North Brabant, Netherlands",Netherlands,wisent.nl,https://www.linkedin.com/company/wisent-cnc-snijmachines
Futurion Advanced Production Factory,,Automation Machinery Manufacturing,,,"Hardenberg, Overijssel, Netherlands",Netherlands,,https://www.linkedin.com/company/futurion-advanced-production-factory
Quality2Process B.V.,"Quality2Process B.V. is supplier of high-end process instrumentation for the process industry, with a wide-ranging expertise and a strong focus on service.",Automation Machinery Manufacturing,2-10 employees,,"Delden, Overijssel, Netherlands",Netherlands,quality2process.com,https://www.linkedin.com/company/quality2process-b-v-
Van Merwijk Elektrotechniek,,Automation Machinery Manufacturing,Self-employed,Self Employed,"’s-Hertogenbosch, North Brabant, Netherlands",Netherlands,,https://www.linkedin.com/company/van-merwijk-elektrotechniek
"Dizanta, Industrial Automation",custom made LabVIEW based applications for Industrial Automation,Automation Machinery Manufacturing,Self-employed,Privately Held,Netherlands,Netherlands,dizanta.nl,https://www.linkedin.com/company/dizanta-industrial-automation
Soner-Engineering,"Industrial automation,Software Engineering",Automation Machinery Manufacturing,Self-employed,Self Owned,"Rosmalen, North Brabant, Netherlands",Netherlands,,https://www.linkedin.com/company/soner-engineering
Ingenieursburo DTAB,,Automation Machinery Manufacturing,2-10 employees,Privately Held,"Goor, Overijssel, Netherlands",Netherlands,ib-dtab.com,https://www.linkedin.com/company/ingenieursburo-dtab
JESCON BV,,Automation Machinery Manufacturing,2-10 employees,Privately Held,"Hengelo, Overijssel, Netherlands",Netherlands,jescon.nl,https://www.linkedin.com/company/jescon-bv
d'Olde Wachtpost,,Automation Machinery Manufacturing,,,"Goor, Overijssel, Netherlands",Netherlands,oldewachtpost.nl,https://www.linkedin.com/company/d'olde-wachtpost
Industrada,"Industrada streeft als pionier ernaar om in de maak-en procesindustrie een efficiëntere samenwerking te bereiken door vraag en aanbod aan elkaar te matchen. Daar waar google de technische sectoren in de steek laat, bouwen wij een brug tussen leverancier en opdrachtgever, zodanig dat de meest passende specialisten en materialen aan de juiste opdracht worden gelinkt",Automation Machinery Manufacturing,2-10 employees,Privately Held,"Echt, Limburg, Netherlands",Netherlands,industrada.com,https://www.linkedin.com/company/industrada
inteGniek BV,,Automation Machinery Manufacturing,Self-employed,Self Owned,"Den Haag, Zuid-Holland, South Holland, Netherlands",Netherlands,integniek.nl,https://www.linkedin.com/company/integniek
3TM installatietechnisch Ingenieursbureau,www.3te-em.nl,Automation Machinery Manufacturing,2-10 employees,Partnership,Netherlands,Netherlands,3te-em.nl,https://www.linkedin.com/company/3tm-installatietechnisch-ingenieursbureau
Emergency Power Solutions B.V.,service en onderhoud aan noodstroom aggregaten,Automation Machinery Manufacturing,Self-employed,Self Owned,"Oudenbosch, North Brabant, Netherlands",Netherlands,rotechniekeps.com,https://www.linkedin.com/company/ro-techniek-e-p-s
Erwin Rol Software Engineering,"Specialized to design Linux based systems for Lighting and Public Information System. Main focus is on keeping the systems small and manageable, to achieve that, custom Linux distribution building tools like www.ptxdist.org are used. Apart from Linux development, software development for small micro controllers and for Windows based GUI applications are part of my services.",Automation Machinery Manufacturing,Self-employed,Self Employed,"Egmond aan den Hoef, North Holland, Netherlands",Netherlands,erwinrol.com,https://www.linkedin.com/company/erwin-rol-software-engineering
Flexweld,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Automation Machinery Manufacturing,2-10 employees,Self Owned,"Nijverdal, Overijssel, Netherlands",Netherlands,flexweld.com,https://www.linkedin.com/company/flexweld
Technic Performance B.V.,"Onderhoud en Service aan geautomatiseerde transport/aflever systemen voor in de tuinbouw.

Plaatsen van airco's bij particulieren/bedrijven en server ruimtes in samenwerking met Datacool, HN Klimaattechniek

Herinrichting van tuinen en diverse straat werkzaamheden.



Onderhoud en aanleggen van tuinen.",Automation Machinery Manufacturing,Self-employed,Self Owned,"Bergschenhoek, South Holland, Netherlands",Netherlands,,https://www.linkedin.com/company/technic-performance
ProFunc,"Process Control Systems are the hart of your process. Every day we rely more and more on new technologies. The time to market gets shorter every day, clients demand more flexibility and more customization. ProFunc goal is to help our clients deliver projects in time and in scope with greater flexibility.",Automation Machinery Manufacturing,2-10 employees,Privately Held,"Zaandam, North Holland, Netherlands",Netherlands,profunc.eu,https://www.linkedin.com/company/profunc
Bureau van Bennekom,"Bureau van Bennekom is een ontwerpbureau dat zich richt op industriele automatisering en lichte apparaten en machinebouw. 

We verzorgen onder andere:

- Projectmanagement
- Prototypebouw van idee tot proof of principle
- Uitontwikkeling en go-to-market
- Werktekeningen voor cnc verspanen, watersnijden, lasersnijden, vormen etc.
- Integratietesten van systemen

Bereik ons op info@bureauvanbennekom.nl",Automation Machinery Manufacturing,2-10 employees,Self Owned,"Utrecht, Utrecht, Netherlands",Netherlands,bureauvanbennekom.nl,https://www.linkedin.com/company/bureau-van-bennekom
Prozes B.V.,"Prozes is in januari 2010 opgericht door Cees Timmers, die met zijn achtergrond Industriele Automatisering/Technische Bestuurskunde jaren lang ervaring heeft met het ontwerpen, engineeren (systems engineering) en realiseren van hoogstaande technische (automatiserings) projecten. Denk hierbij o.a. aan de Measlantkering, Oosterscheldekering, Ramspolkering, Tunnel tracé A73, Overkapping Leidsche Rijn A2, project Schiphol-Amsterdam-Almere en diverse automatiseringsprojecten bij verschillende drinkwaterbedrijven en chemische industrie.",Automation Machinery Manufacturing,Self-employed,Privately Held,Netherlands,Netherlands,prozes.nl,https://www.linkedin.com/company/prozes-b.v.
Pennings Automation,"Opzoek naar oplossingen voor uw machinepark?

- AllCS | Alarm meldingen
- FANUC MT-Linki
- FANUC FOCAS
- FANUC software
- Asset management

Bekijk onze website https://allcs.cloud",Automation Machinery Manufacturing,Self-employed,Self Employed,"Eindhoven, North Brabant, Netherlands",Netherlands,pennings-automation.nl,https://www.linkedin.com/company/pennings-automation
Rational Resultancy,"Technical Management and Project Management for Infrastructure projects. Several methods and technologies will be used for Technical Management, likewise Systems Engineering. Also methods for specification of system requirments like UML and RAMS will be used.",Automation Machinery Manufacturing,Self-employed,Self Employed,"Rotterdam, South Holland, Netherlands",Netherlands,rationalresultancy.nl,https://www.linkedin.com/company/rational-resultancy
Donati Cranes,"Donati is sinds 1930 actief als fabrikant van zwenkkranen, ketting- en staaldraadtakels. Donati is marktleider in Italië en met een jaarlijks groeiend exportvolume is Donati een speler van naam in de wereld van zwenkkranen en takels. Donati ontwerpt en produceert haar producten in Italië. De producten kenmerken zich door een uitstekende prijs/kwaliteit -verhouding.",Automation Machinery Manufacturing,2-10 employees,Privately Held,"Den Haag, Netherlands",Netherlands,donati.nl,https://www.linkedin.com/company/donati-cranes
ECI | Wintheon,Wintheon is onderdeel geworden van ECI Software Solutions B.V. Meer weten over al onze Business Software? Bezoek onze website.,Automation Machinery Manufacturing,201-500 employees,Privately Held,"Leusden, Utrecht, Netherlands",Netherlands,ecisolutions.com,https://www.linkedin.com/company/wintheon-management-services-bv
Mavisol,"Mavisol is an innovation-driven company specializing in AI-powered machine vision and optical spectroscopy for plastic converters. 

We focus on modern inspection systems that are easy to integrate into existing lines and affordable for every plant- from single production cells to high-volume factories.

In real time, our systems detect defects, stabilize quality, and cut waste of material and time on rework, while supporting Industry 4.0 integration. This enables converters to increase efficiency, use more rPET and meet demanding customer and regulatory requirements",Automation Machinery Manufacturing,2-10 employees,Privately Held,"Geleen, Limburg, Netherlands",Netherlands,mavisol.com,https://www.linkedin.com/company/mavisol
Meet en Regeltechniek de Jong,"Meet- en Regeltechniek De Jong is een vertrouwd en dynamisch bedrijf dat zich richt op meet- en regeltechniek, met name voor gebouw gebonden en industriële installaties. Wij denken met u mee en leveren, installeren en onderhouden de techniek. Meet-
en Regeltechniek De Jong communiceert met korte lijnen en is flexibel. Dat is onze kracht!

Met jarenlange ervaring in meet- en regeltechniek, en in het bijzonder in klimaatregeltechniek, biedt Meet- en Regeltechniek De Jong BV een breed scala aan oplossingsgerichte producten en diensten voor de hvac installatiebranche. Onze expertise stelt ons in staat om hoogwaardige, op maat gemaakte oplossingen te leveren die voldoen aan de specifieke eisen van onze klanten.

Als systemintegrator kunnen wij u volledig ontzorgen bij regeltechnische projecten, van het eerste advies tot de uiteindelijke implementatie en nazorg. Wij nemen de volledige uitvoering van projecten voor onze rekening, waarbij we zorgen voor een naadloze integratie van systemen en technologieën. Onze diensten omvatten het ontwerp, de installatie en het onderhoud van regeltechnische installaties, evenals de monitoring via internet platforms en optimalisatie van prestaties.",Automation Machinery Manufacturing,2-10 employees,Privately Held,"Harmelen, Utrecht, Netherlands",Netherlands,menrtechniek.nl,https://www.linkedin.com/company/menrtechniek
Mol Industriële Automatisering BV,"MOL Industriële automatisering B.V. levert oplossingen en diensten op het gebied van industriële automatisering (PLC, SCADA, HMI en MOTION). Als specialist heeft MOL IA aantoonbare ervaring in de branches: farmacie, machinebouw, voeding, water, papier en verpakking, olie en gas, infrastructuur en logistiek. MOL IA levert het hele scala aan diensten vanaf advies, ontwerp tot en met realisatie en inbedrijfstelling. 

Bent u opzoek naar kennis en capaciteit of een partner voor uw projecten, MOL IA  heeft professionals die zowel werken op regie van de klant, als op basis van vastomlijnde resultaatverplichting. 

Onze echte mensen werken aan echte oplossingen: de wensen en mogelijkheden van onze klanten zijn hiervoor het uitgangspunt. MOL IA is een familiebedrijf!  Maatschappelijke betrokkenheid en persoonlijke relaties met onze klanten en medewerkers zijn voor ons erg belangrijk. Samen ontwikkelen we ons. Om zo het beste in elkaar naar boven te halen. Met een betrokkenheid die leidt tot resultaat!

Wil jij ook werken bij een betrokken bedrijf met passie voor techniek, MOL Industriële Automatisering? Meer info via: info@mol-ia.nl of 0229 - 85 57 62",Automation Machinery Manufacturing,11-50 employees,Privately Held,"Hoorn, North Holland, Netherlands",Netherlands,mol-ia.nl,https://www.linkedin.com/company/mol-industriële-automatisering-bv
CTS Automation BV,"CTS Automation: Uw Betrouwbare Partner in Globale Automatiseringsoplossingen

CTS Automation is uw vertrouwde partner voor hoogwaardige automatiseringsoplossingen over de hele wereld. Met onze diepgaande kennis van laagspanningssystemen bieden wij complete oplossingen voor uw automatiseringsbehoeften in de machinebouw, infrastructuurprojecten, warehouse automation en productie- en procesindustrieën.

Onze vestiging in Deurne is het epicentrum van innovatie, waar al onze automatiseringsoplossingen worden ontworpen en geproduceerd. Hier maken we gebruik van de nieuwste technologieën op het gebied van hardware engineering en software engineering om onze partners en relaties te voorzien van geavanceerde oplossingen die hen helpen hun doelen te bereiken en concurrentievoordeel te behouden. Daarnaast hebben we expertise in panelenbouw om te zorgen voor een naadloze integratie van onze oplossingen in uw systemen.

CTS Automation kent geen grenzen als het gaat om het bedienen van onze klanten. Met een wereldwijde aanwezigheid bedienen we klanten in diverse sectoren, overal ter wereld. Of u nu op zoek bent naar lokale expertise of internationale ondersteuning, bij CTS Automation bent u aan het juiste adres voor succesvolle automatiseringsprojecten, waar ter wereld u ook bent.",Automation Machinery Manufacturing,2-10 employees,Privately Held,"Deurne, North Brabant, Netherlands",Netherlands,ctsautomation.nl,https://www.linkedin.com/company/cts-automation
JSN Techniek,"Energiek in buispost

JSN Techniek installeert in Nederland en België buispostsystemen in de logistieke sector zoals transportbedrijven en logistieke dienstverleners, retail (winkel)ketens, productiebedrijven, industrie, kantoren en in de zorgsector zoals apotheken en ziekenhuizen.

JSN Techniek heeft als 'Geautoriseerd Sumetzberger Distributeur' voor de Benelux voorraad van alle buispostcomponenten, benodigde installatie materialen en serviceonderdelen. In combinatie met ook een servicepunt gevestigd in Grobbendonk in België is snelheid van leveren en adequaat uitvoeren van servicewerkzaamheden gewaarborgd.",Automation Machinery Manufacturing,11-50 employees,Public Company,"Monster, South Holland, Netherlands",Netherlands,buispostsystemen.nl,https://www.linkedin.com/company/jsn-techniek-buispostsystemen
RMEtech B.V.,"RMEtech is gespecialiseerd in bewakingscamera's en video AI analytics. We houden van heldere afspraken en gerichte doelen zowel voor ons als voor onze klanten.

Met onze flexibele en oplossingsgerichte aanpak zijn we in staat om elk project vakkundig en succesvol te realiseren, ook als de uitdaging groot en complex is.",Automation Machinery Manufacturing,Self-employed,Privately Held,"Ede, Gelderland, Netherlands",Netherlands,rmetech.nl,https://www.linkedin.com/company/rme-tech
ELK Motor Benelux B.V.,Extension of ELK Motor in the Benelux region.,Automation Machinery Manufacturing,2-10 employees,Privately Held,"Budel, North Brabant, Netherlands",Netherlands,elkmotor.nl,https://www.linkedin.com/company/elk-motor-benelux-b-v
NEBRIN,"Een organisatie voor vakbekwame industriedeurbedrijven.

Bent u als eindgebruiker op zoek naar een vaktechnisch professional voor het leveren, onderhouden, keuren, repareren of installeren van uw industrie- of garage deur? Dan bent u bij een NEBRIN lid aan het juiste adres! NEBRIN leden zijn dan ook de enige bedrijven die het NEBRIN kwaliteitslogo mogen gebruiken. De NEBRIN leden werken continue aan het verhogen van de kwaliteitstandaard. Door het volgen van trainingen en cursussen houden zij het kennisniveau en vakmanschap van de serviceprofessionals, op een zeer hoog niveau.
Bent u een professional en benieuwd naar wat NEBRIN voor uw bedrijf kan betekenen? Lees meer over de voordelen om lid te zijn van NEBRIN op onze website.

www.nebrin.nl",Automation Machinery Manufacturing,2-10 employees,Non Profit,"Putten, Gelderland, Netherlands",Netherlands,nebrin.nl,https://www.linkedin.com/company/nebrin
