Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
NASA Jet Propulsion Laboratory,"Founded in 1936, NASA's Jet Propulsion Laboratory is a federally funded research and development center managed for NASA by the California Institute of Technology (Caltech).
 
For nearly nine decades, JPL has helped define the frontier of exploration. The laboratory developed America's first Earth-orbiting science satellite, built the first successful interplanetary spacecraft, and pioneered robotic exploration across the solar system. These achievements helped establish U.S. leadership in space and laid the foundation for generations of scientific discovery.
 
Today, on behalf of NASA and the nation, JPL advances science and innovation through robotic missions that explore Earth, the solar system, and the universe. Our engineers, scientists, technologists, and mission teams continue to push the boundaries of exploration while addressing scientific and technical challenges of national significance.
 
We Dare Mighty Things.

Visit http://jpl.jobs to explore our career opportunities.",Space Research and Technology,"5,001-10,000 employees",Government Agency,"Pasadena, California, United States",United States,nasa.gov,https://www.linkedin.com/company/jet-propulsion-laboratory
Spacebourne,"Spacebourne Inc. is an aerospace AI company building the intelligence and compute infrastructure for the next era of space operations. Our two-platform strategy addresses the most pressing constraints in the orbital environment today and tomorrow.

CLARITY (Cognitive Link Analytics for RF Interference TrajectorY) is our operational ML-powered SaaS platform that predicts satellite RF interference up to 72 hours in advance, delivering actionable recommendations for frequency hops, power adjustments, and maneuver windows before disruptions occur. Currently in active beta with one of the world's top three ground station networks, CLARITY shifts operators from reactive monitoring to predictive control.

GALILEO Cube is our CubeSat platform in development, engineered to deploy GPU-accelerated AI inference directly in orbit using an NVIDIA Jetson compute module, solar power harvesting, and passive radiative cooling. Targeted for first launch in 2027, GALILEO advances the long-term GALILEO Centers vision: modular orbital compute infrastructure that processes data where it is generated, eliminating the bandwidth and latency constraints of ground-based processing as the space economy scales.

CLARITY proves the intelligence. GALILEO extends it into orbit. Together, they represent a single, coherent thesis: the operators who will win in the new space economy need infrastructure that is as intelligent as the missions it supports. Spacebourne is building that infrastructure.",Space Research and Technology,2-10 employees,Privately Held,"Austin, Texas, United States",United States,spacebourne.com,https://www.linkedin.com/company/spacebourne
ORBES,"ORBES is building robots to film and maintain space infrastructure.

Our space station robot ORB increases safety, and offloads $300M a year of manual work in space, allowing astronauts to focus on scientific discovery instead of housekeeping. 

ORB also enables novel revenue streams during un-crewed periods, such as live media capture for mission storytelling, enabling access for more people to experience space from Earth.

Then, Exo-ORB brings this outside, as a small escort satellite to inspect and maintain national security, space stations, space data centers, and space solar farms.

 based in the beautiful Arcadia, CA",Space Research and Technology,2-10 employees,Privately Held,"Los Angeles, California, United States",United States,orbes.space,https://www.linkedin.com/company/orbesspace
Astrochain,"AstroChain encourages and develops space exploration for the retail enthusiast, bringing together people with a common astronomy passion into one platform. We aim to serve the international community as the market-dominant solution to capture, source and trade authentic, un-edited, raw data and video footage of the sky. We will keep records of captured content utilising the blockchain and give members sole ownership via NFTs.",Space Research and Technology,2-10 employees,Privately Held,"Phoenix, Arizona, United States",United States,astrochain.net,https://www.linkedin.com/company/kardashev-gov
"Astrobiome Space, SARL","Human Supplement: Postbiotics Full-Spectrum Metabolite Complex. 
and Regenerative Agriculture: Soil remediation using microbiome therapy of unparalleled quality.

Astrobiome is pioneering the intersection of space research and sustainable agriculture, developing space-enhanced bio-fertilizers, with the mission to revolutionize microbiome-farming on Earth and beyond.",Space Research and Technology,11-50 employees,Partnership,"Houston, Texas, United States",United States,astrobiome.space,https://www.linkedin.com/company/astrobiome-space
EulerX Aerospace,"Thermal & Structural for NewSpace
Flight-proven engineering to raise TRL faster — without surprises.

We help satellite, subsystem, and electronics teams reach qualification with confidence.
Our work spans the full development lifecycle — from design through environmental and in-orbit verification.

We provide proven support in Design, Analysis, AIT, TVAC, and Vibration Testing.

Core Capabilities
 Thermal Systems Engineering
 Thermo-Structural TRL Acceleration
 Program Support — from Heritage to NewSpace

With over 20 years of spacecraft development experience across LEO and GEO missions, and participation in ESA and NASA reviews, we bring the lessons of traditional programs to today’s agile NewSpace teams.

Global Reach
Serving clients across Europe, North America, and LATAM.
UK and US incorporated · Engineering hub in Argentina.",Space Research and Technology,2-10 employees,Privately Held,"Pembroke Pines, Florida, United States",United States,eulerxaerospace.com,https://www.linkedin.com/company/eulerxaerospace
SpaceValley Foundation,"Space Valley Region
Located along the Rio Grande River corridor from southern New Mexico to southern Colorado, Space Valley stands as a pioneering center for scientific inquiry, space exploration, and deep technology innovation. With a storied past as the birthplace of modern rocketry and a history steeped in groundbreaking discoveries, Space Valley merges scientific excellence with human experience to ignite visionary breakthroughs and inspire transformative solutions.

Here, bold vision, cutting-edge science, rich cultural heritage, and diverse voices converge in a dynamic environment that fosters creativity, discovery, and ingenuity. The region’s powerful landscapes and collaborative spirit spark the big ideas needed to tackle the world’s most complex challenges—and shape the future of space.

As a catalyst for global progress, Space Valley brings together the military, business, and public sectors in an incubative environment that supports the earliest stages of innovation. This fusion of advanced technology, technical expertise, cultural wisdom, and entrepreneurial energy powers a thriving community where history and innovation intertwine to change the world.

SpaceValley Foundation
Founded in 2024, SpaceValley Foundation, based in Albuquerque, New Mexico, connects diverse people, ideas, and interests in a singular mission to unlock the transformative power of space to benefit the Space Valley community and humanity as a whole.

As the space industry becomes increasingly relevant to a wider range of people and industries, the foundation optimizes the Space Valley region’s ability to harness this growth by systematically:

Connecting community to build transparency and partnership
Promoting Space Valley stakeholders and their work
Uniting non-space organizations with space opportunities
Cultivating awareness of space and its value to humanity.",Space Research and Technology,2-10 employees,Non Profit,"Albuquerque, New Mexico, United States",United States,spacevalley.org,https://www.linkedin.com/company/spacevalleyfoundation
EOS-X SPACE,"EOS-X Space is redefining the aerospace industry as the new generation of dual-use technology platform integrating near space exploration, artificial intelligence, and advanced data infrastructure into a single operational ecosystem. With a transatlantic footprint and operational experience integrated across the leading aerospace ecosystems of the United States and Europe, the company operates beyond near-space experiential flight operations and low-Earth-orbit capabilities, positioning itself as a key player and global leader in near space, as well as in space tourism, stratospheric intelligence, communications, and data analytics. By converging aerospace mobility with high-altitude data capture and processing, EOS-X Space is creating a new category of infrastructure capable of generating, interpreting, and monetizing critical data streams, with applications across commercial, defense, and global connectivity domains.",Space Research and Technology,51-200 employees,Privately Held,"Titusville, Florida, United States",United States,eosxspace.com,https://www.linkedin.com/company/eosxspace
NorthStar Space Lab (NSL),"NorthStar Space Lab (NSL) is an independent, non-commercial space systems exploration group formed by individuals with a shared interest in space technologies, engineering, and research. NSL serves as a collaborative environment where members investigate concepts related to space systems development, build experimental projects, and document technical progress throughout the development process. Our work spans space systems engineering, autonomous systems, embedded development, FPGA technologies, onboard computing, fault-tolerant architectures, AI applications, robotics, communications, and future spacecraft technologies.

The purpose of NSL is to give members a dedicated space to strengthen engineering skills, develop technical ideas, and pursue long-term space-focused projects outside of a formal business structure. Through research activities, project updates, and technical demonstrations, NSL aims to contribute to the broader space technology community while building a meaningful presence in the space and engineering world. We are always interested in connecting with students, researchers, engineers, and space enthusiasts who are passionate about learning, building, and exploring future space technologies.",Space Research and Technology,2-10 employees,Non Profit,"Fairfax, Virginia, United States",United States,,https://www.linkedin.com/company/northstar-space-lab
VVTOUCH Technology Company,"Development of Algorithms, which learn and optimize their operations to improve performance, developing artificial  intelligence over time.",Space Research and Technology,11-50 employees,Privately Held,"Los Angeles, California, United States",United States,vvtouch.com,https://www.linkedin.com/company/vv-touch
Lyra,Lyra Space is a space mission integrator providing operators full end-to-end mission capabilities. Reach out to take your idea to orbit!,Space Research and Technology,Self-employed,Privately Held,"San Francisco, California, United States",United States,lyraspace.co,https://www.linkedin.com/company/lyra-systems
Aadi Space,"Aadi Space is building the Intelligence & Mobility Layer for Space—an AI-powered platform connecting mission operations, autonomous spacecraft, and in-space logistics to enable intelligent, collaborative, and scalable operations across the orbital economy.

Aadi’s technology combines AI-powered mission orchestration with autonomous spacecraft and a scalable fleet of Space Mobility Vehicles (SMVs). Our platform is designed to enable spacecraft to think, collaborate, move, and operate as a coordinated network across increasingly complex orbital environments.

Our SMV architecture provides scalable in-space transportation and logistics capabilities for a wide range of spacecraft and orbital assets, supporting asset relocation, orbital transfer, on-orbit servicing, life extension, debris mitigation, controlled de-orbit, and orbital sustainment.

Aadi Space is building the infrastructure for an autonomous space economy—where spacecraft, missions, and orbital assets can be intelligently coordinated and physically moved, serviced, and sustained at scale.",Space Research and Technology,2-10 employees,Privately Held,"San Jose, California, United States",United States,aadi.space,https://www.linkedin.com/company/aadispace
HFES Aerospace Systems Technical Group (ASTG),"The Aerospace Systems Technical Group (ASTG) is concerned with the application of human factors to the development, design, certification, operation, and maintenance of human-machine systems in aviation and space environments. The group addresses issues for civilian and military systems in the realm of performance and safety.

We are a technical group of the Human Factors and Ergonomics Society (HFES), the world’s largest scientific association for human factors and ergonomics professionals.",Space Research and Technology,201-500 employees,Non Profit,"Washington, Washington, United States",United States,hfes-aerospace.org,https://www.linkedin.com/company/hfes-aerospace
Space Cowboy ADR,"Space Cowboy sweeps up space debris to make space a safe and sustainable place for all of humanity...protecting our space environment enables an explosion of off-world economic activity that benefits us all!

Proudly launched at Founder's Institute, Spring 2024 Cohort! A Capital Factory portfolio company...",Space Research and Technology,2-10 employees,Self Employed,"Austin, Texas, United States",United States,spacecowboy.today,https://www.linkedin.com/company/space-cowboy-adr
Cloud Underground,"Cloud Underground builds sovereign AI infrastructure — systems that you own, not rent.

We help founders, educators, engineers, and teams create real infrastructure with AI coworkers and intelligent automation, instead of relying on external platforms or large engineering departments.

Our technology ecosystem merges learning, automation, and sovereignty to make complex systems intuitive and portable.

Our evolving product lineup includes:
- Cloud Jam → hands-on DevSecOps and sovereign cloud training guided by AI.
- Twin Technologies → personal and enterprise AI coworkers that learn your systems and help you build faster.
- Underground Nexus → open-source, hyperconverged cloud that runs anywhere.
- Jelly Apps → reusable automation capsules that simplify operations.
- RAG Packs → portable knowledge modules that can be used in any AI or workflow.

We serve:
- Builders and founders turning ideas into working MVPs.
- Cyber ranges and educators designing modern learning labs.
- Enterprises and agencies seeking compliant, vendor-free infrastructure.

Why it matters:
- Everything we create is sovereign-first, offline-ready, and open-source.
- We design automation people can understand and control.
- We make competence scalable—through systems that teach, document, and self-govern.

From laptops to data centers, Cloud Underground delivers AI-managed, compliance-ready environments that empower the next generation of builders.

Our mission is simple:
- Make sovereignty practical.
- Give every creator the power to design, automate, and govern technology on their own terms.

If you’re ready to build, train, and deploy your own intelligent systems, connect with us.",Space Research and Technology,2-10 employees,Privately Held,"Kansas, United States",United States,cloudunderground.dev,https://www.linkedin.com/company/cloud-underground
WWCM Academy,"Promoting academic excellence through a focus on Science, Technology, Engineering, Art and Math (STEAM) disciplines is our mission. WWCM Academy aims to inspire and empower a diverse body of learners to explore STEAM in ways that cultivate skills needed for future career paths.

Science, Technology, Engineering, Art, and Mathematics (STEAM) is a broad term used to group together these academic disciplines. 

STEAM is designed to integrate STEM subjects with Arts subjects into various relevant education disciplines. 

The WWCM Academy curriculum aims to teach students using innovation frameworks. We encourage students to think critically and use engineering and technology in imaginative designs and creative approaches to address real-world problems that build on students' math and science comprehension. Innovation in learning frameworks assist to inspire, encourage, and promote creative thinking, which is critical to organizational advancement that will be used in careers. Students learn the foundations of innovation strategy and implementation, ultimately making them stronger leaders.  Through real-world experience gained from research, development, and testing of ideas, students learn to apply innovative methodologies to their fields of interest.

Our STEAM initiatives add Art to the STEM curriculum by drawing on reasoning and design principles that encourage creative solutions.",Space Research and Technology,2-10 employees,Non Profit,"Washington, Washington, United States",United States,wwcmacademy.org,https://www.linkedin.com/company/wwcm-academy
SFA Texas,"SFA's mission is to achieve superior national spacepower by shaping a Space Force that provides credible deterrence in competition, dominant capability in combat, and professional services for all partners.

Space Force Association Texas is focused on supporting Texas Space Industry",Space Research and Technology,2-10 employees,Non Profit,"Austin, Texas, United States",United States,ussfa.org,https://www.linkedin.com/company/sfa-tx
Association of Spaceflight Professionals,"The Association of Spaceflight Professionals is an international professional organization serving public and private sectors in human spaceflight.

ASP's membership represents a cross section of professional disciplines with a common focus on the microgravity operational environment.",Space Research and Technology,11-50 employees,Non Profit,"St Petersburg, Florida, United States",United States,spaceflightprofessionals.org,https://www.linkedin.com/company/association-of-spaceflight-professionals
Eolisa Space,"Independent global leader in space science & tech, propelling humanity forward. 
#epochal",Space Research and Technology,11-50 employees,Privately Held,"Albuquerque, New Mexico, United States",United States,eolisaspace.com,https://www.linkedin.com/company/eolisa-space
Vicillion,"Our mission is to build the infrastructure of tomorrow by investing in profitable businesses and strategically reallocating their profits into our cutting-edge technology labs. By driving innovation and disruption in high-growth sectors, we pave the way for transformative advancements and sustainable solutions.",Space Research and Technology,2-10 employees,Privately Held,"Orlando, Florida, United States",United States,vicillion.com,https://www.linkedin.com/company/vicillion
Odyssey,"A new form of compute in space, made for space.

Backed by world-class investors, customers, and partners.

Find open roles at: www.odysseyintelligence.ai/careers

The Odyssey Space Corp · El Segundo, CA",Space Research and Technology,2-10 employees,Privately Held,"El Segundo, California, United States",United States,odysseyintelligence.ai,https://www.linkedin.com/company/odysseyai
AggieSat Laboratory at Texas A&M University,"AggieSat Laboratory is a student-run space program that trains students in systems engineering through hands-on experience in the design, building, testing, and operation of space systems.",Space Research and Technology,51-200 employees,Educational,"College Station, Texas, United States",United States,tamu.edu,https://www.linkedin.com/company/aggiesat
Josh Universe,"Universe is the official science publication of Josh Universe, accessible at https://joshuniverse.com and consists of educational articles in Space Sciences and Space Exploration.

Universe strives to deliver content to the upmost editorial and scientific standards for publishing educational and research content. Our editorial team consists of Josh Habka, Taylor Gillilan, and Presley Forant.",Space Research and Technology,2-10 employees,Privately Held,"Phoenix, Arizona, United States",United States,joshuniverse.com,https://www.linkedin.com/company/joshuniverse
GIRL IN SPACE CLUB,"GIRL IN SPACE CLUB (GISC) is an independent creative R&D lab integrating applied research, rapid prototyping, and speculative design to develop and commercialize products, systems, and intellectual property across physical, digital, and hybrid domains. We operate at the intersection of space technology, art, and design—bringing space down to Earth through tangible, real-world experiences and solutions.

Our work spans concept to production. We launched and successfully funded a Kickstarter campaign for the first patented women’s space travel suit, featuring a novel dropseat design that enables bathroom access without disrobing. The suit has been field tested in analog environments, including wear testing by astronauts at the Mars Desert Research Station, CAMões Lab, and Habitat Marte. We led the full development lifecycle—from design and prototyping to materials selection, fit validation, and small-batch production. This work has been featured in National Geographic, Essence, WWD, Nice Kicks, and other major publications.

We also develop speculative and applied wearable systems for science and public engagement, including the Astra Matra Suit, presented at the Hay Festival and the Royal Institution.

GISC leads STEMulating Art, a youth-focused program that brings space, science, and engineering into creative practice. Through hands-on kits and workshops, students learn physics by building, designing, and storytelling—meeting them where they are and expanding who sees themselves as part of the future of space.

We extend this work through mentorship and workforce development, guiding high school interns on real-world engineering and design projects with a focus on problem definition, prototyping, and systems-level thinking.",Space Research and Technology,2-10 employees,Self Employed,"Baltimore, Maryland, United States",United States,girlinspaceclub.com,https://www.linkedin.com/company/girl-in-space-club
Astrodynamics Research Group of Penn State,"The Astrodynamics Research Group of Penn State (ARGoPS) is a research lab associated with Penn State’s aerospace engineering department. Established in 2017, ARGoPS was formed to strengthen and exhibit the collaborative astrodynamics research environment that Penn State has to offer. Research areas include all of astrodynamics, such as orbital and attitude motion of Earth satellites, interplanetary mission design, spacecraft situational awareness, orbit determination, and trajectory optimization.",Space Research and Technology,11-50 employees,Educational,"University Park, Pennsylvania, United States",United States,psu.edu,https://www.linkedin.com/company/argops
Deep Tech New York,"DTNY gathers the best founders, investors, scholars, and innovators across the deep tech landscape — from robotics and space to energy, biotech, materials science and more. 

For more details on our annual summit taking place January 28, 2026 in New York City, please visit DTNY.co.",Space Research and Technology,2-10 employees,Privately Held,"New York, New York, United States",United States,dtny.co,https://www.linkedin.com/company/dtny
Space Times,"Our thesis is to provide an evolving roadmap of the state of the space industry from a technology and business perspective. The space industry is as vast and evolving as the environment it occupies, and we are here to help you navigate it! Every week we talk about advances in space technology and business, and we want to share our opinions and insights with you. Paul Mayer and Harrison Lambert met a decade ago working as aerospace engineers at Maxar. Since then, Harrison has spent that time working on space systems for a variety of applications, and Paul has become a venture capitalist helping grow nascent space companies. Now we want to share the next decades with you, discussing all the exciting times in space!",Space Research and Technology,2-10 employees,Partnership,"San Francisco, California, United States",United States,spacetimespod.com,https://www.linkedin.com/company/space-times-media
Nouvelle Talent Technologies,"Nouvelle Talent Technologies develops advanced intelligence infrastructure for an increasingly autonomous and interconnected world.

We work across artificial intelligence, autonomous systems, advanced computing, digital infrastructure, intelligent control systems, and technology governance, translating emerging research into scalable technology architectures.

Our focus includes:

AI orchestration and autonomous systems
Intelligent infrastructure and control architectures
Advanced computing and emerging technologies
Digital twins and interoperable systems
Responsible AI governance and safety
Distributed and resilient infrastructure
Next-generation mobility and space technology research
Enterprise technology platforms

Our operating architecture follows:

Signal → Structure → Scale → Systems

Our approach combines research, engineering, validation, governance, and deployment, with human authority and responsible technology development built into the system lifecycle.

Nouvelle Talent Technologies is building for the next computational era, where AI and autonomous technologies increasingly operate across organizations, infrastructure, machines, and physical environments.

Research. Engineer. Validate. Govern. Deploy.

Advanced Intelligence Infrastructure for the Next Computational Era.",Space Research and Technology,"10,001+ employees",Self Employed,"Philadelphia, Pennsylvania, United States",United States,,https://www.linkedin.com/company/nouvelle-talent
Space & Earth Analogs Research Chapter (SEARCH) of Purdue,"Ever thought about becoming an astronaut?

The Space & Earth Analogs Research Chapter (SEARCH) of Purdue is a student organization that aims to foment human space exploration at Purdue University, by promoting research and practical activities in space habitation and Earth analogs colonization. The Mars Desert Research Station (MDRS) is one of the these activities, as well as the development of interdisciplinary design and conceptualization of Martian and lunar habitats.",Space Research and Technology,2-10 employees,Non Profit,"West Lafayette, Indiana, United States",United States,purdue.edu,https://www.linkedin.com/company/purdue-search
Space Times,"Our thesis is to provide an evolving roadmap of the state of the space industry from a technology and business perspective. The space industry is as vast and evolving as the environment it occupies, and we are here to help you navigate it! Every week we talk about advances in space technology and business, and we want to share our opinions and insights with you. Paul Mayer and Harrison Lambert met a decade ago working as aerospace engineers at Maxar. Since then, Harrison has spent that time working on space systems for a variety of applications, and Paul has become a venture capitalist helping grow nascent space companies. Now we want to share the next decades with you, discussing all the exciting times in space!",Space Research and Technology,2-10 employees,Partnership,"San Francisco, California, United States",United States,spacetimespod.com,https://www.linkedin.com/company/space-times-pod
Portland State Aerospace Society,"Interdisciplinary extracurricular space program | Engineering, business, health, physics, film, graphic design, education | Undergraduates, Graduates and Industry Advisors | Crowdfunded, and completely Open Source",Space Research and Technology,51-200 employees,Educational,"Portland, Oregon, United States",United States,pdxaerospace.org,https://www.linkedin.com/company/pdxaerospace
CAMPUS DE L'ESPACE,"En seulement 5 ans, dans un cadre exceptionnel de 70 hectares, une nouvelle offre d’expertises et de compétences s’est mise en place en accueillant plusieurs leaders mondiaux tels qu’ArianeGroup qui construit sur place ses moteurs de fusées, Safran, SKF, Google, EDF, Sysnav, Capgemini, ...

Ces acteurs ont été rejoints par d’autres entreprises, mais également par des écoles telles que l’INSA, l’ISEL, l’ITII, le CNAM, l’AFPA, l’école de commerce de la CCI, permettant d’offrir des parcours diplômants bac +2 à +5, ainsi que des formations continues.

Le Campus propose un écosystème propice à l’innovation dont l’objectif est d’accélérer la collaboration et la mise en réseau des entreprises de haute technologie, des centres de recherche et le monde de la formation. À cet effet, plusieurs équipements initiés et dirigés par la SPL, dont un incubateur, une pépinière, des laboratoires d’essais et de prototypages, sont disponibles sur place.

Le Campus est également un lieu de vie et d’habitat (plusieurs centaines de logements), d’équipements sportifs (gymnase, centre équestre, terrains de sports, ...) et de services de qualité (amphithéâtre, salles de formation, restaurant, crèche, conciergerie ...)

D’autre part, un partenariat avec EDF inaugure un site énergétique innovant et bas carbone, un véritable démonstrateur en matière de sobriété énergétique, de production d’électricité décarbonée et de nouvelles technologies.",Space Research and Technology,11-50 employees,Privately Held,"Vernon, California, United States",United States,campusdelespace.fr,https://www.linkedin.com/company/campus-de-l-espace
Space Almanac,Magazine | AeroSpace and Defence News| Space News | Space Updates | Independent Journals,Space Research and Technology,2-10 employees,Non Profit,"Washington, Washington, United States",United States,brahmastraspace.org,https://www.linkedin.com/company/space-almanac
SLO Propulsion Technologies,"We are a group of highly motivated students dedicated to the pursuit of technical education through the hands-on, rapid development of liquid-bipropellant (and similar) propulsion systems. We hope to do this by connecting student-owned design projects with industry review and project sponsorship.",Space Research and Technology,11-50 employees,Non Profit,"San Luis Obispo, California, United States",United States,,https://www.linkedin.com/company/slo-propulsion-technologies
Origami Space Development,Deployable structures designed for constellation scale production.,Space Research and Technology,2-10 employees,Privately Held,"Berthoud, Colorado, United States",United States,origamispace.com,https://www.linkedin.com/company/origamispace
Human Blooming,"Human Blooming as a technological hub delivering paradigm-shifting technologies that redefine possibilities in defense, security, and beyond. Leveraging your 35+ years in software development, programming, and international expertise, you've led the creation of:
* Ad-hoc, customized SaaS solutions tailored to unique business needs and budgets.
*Proprietary algorithms and A.I.-driven tools for precise market analysis in futures, forex, and crypto.
*Business strategy consulting with proven methodologies to maximize ROI and operational efficiency.
*Advanced financial optimization with real-time data integration and expert analysis.
*Big data platforms for storage, processing, analysis, visualization, and A.I. optimization—all engineered for performance, sustainability, and low carbon impact.
*Blockchain expertise, including ERC-20 token technology for secure digital assets, transactions, and KYC-compliant applications.
*Paradigm-shifting innovations in defense and security (e.g., unhackable security architectures), industrial/logistics, pharma/medical solutions, and intelligent systems that simplify complexity while neutralizing environmental impact.",Space Research and Technology,11-50 employees,Partnership,"Orlando, Florida, United States",United States,humanblooming.com,https://www.linkedin.com/company/humanblooming
Embryo Space Inc,"Medical Space Technology, Longevity, Software, and Robotics are all important fields that have the potential to make a significant impact on the future of humanity. 

The Embryo Space Program is our visionary initiative that aims to explore the possibility of interstellar space colonization through the use of robotic missions. These missions would be sent to habitable terrestrial planets, dwarf planets, minor planets, and natural satellites, with the goal of transporting frozen early-stage human embryos or the technological and biological means to create human embryos. The program has the potential to open up new opportunities for human survival and expansion into the galaxy.

Just as the legendary story of Kal-El (Superman), an infant sent from a dying world in a small spacecraft to begin a new life on Earth, represents one of humanity’s most iconic tales of interstellar survival, the Embryo Space Program turns that dream into a deliberate, engineered reality. We are building the systems and software to make such journeys not the stuff of legend, but of achievable missions. 

At Embryo Space Inc., we develop the advanced software tools (including our PDR Generator platform) that accelerate the complex systems engineering required for these ambitious programs, turning visionary concepts into rigorously reviewed, board-ready designs at unprecedented speed.

Welcome to our company page on LinkedIn! We are excited to connect with you and share upcoming job opportunities that may be a great fit for your skills. Follow us to stay up to date on the latest job postings, research updates, and program milestones. We look forward to connecting with you!",Space Research and Technology,2-10 employees,Privately Held,"Wilmington, Delaware, United States",United States,embryospace.com,https://www.linkedin.com/company/embryo-space-inc
The Space Report: A Space Foundation Publication,"The Space Report is a publication and website from Space Foundation. Our subscribers gain timely, valuable research, analysis and insights about the global space economy, investor activity, launches, payloads and many other aspects of the space ecosystem.",Space Research and Technology,51-200 employees,Non Profit,"Colorado Springs, Colorado, United States",United States,thespacereport.org,https://www.linkedin.com/company/the-space-report
Vyoamyug Aerospace,"Vyoamyug is a cutting-edge space company dedicated to advancing human presence in the cosmos. Combining innovative technology with a visionary approach, Vyoamyug aims to lead the new era of space exploration, making space accessible and beneficial for all.",Space Research and Technology,2-10 employees,Privately Held,"Dover, Delaware, United States",United States,vyoamyug.com,https://www.linkedin.com/company/vyoamyug
Celestial Minds Space Lab,"Celestial Minds Space Lab is revolutionizing global space communications by deploying an intelligent satellite constellation that serves as the always-on data backbone for satellite networks. With advanced AI-powered routing, dynamic bandwidth allocation, and inter-satellite crosslinks, Celestial enables persistent, real-time data relay from any satellite to ground — anywhere on Earth, 24x7. Whether for Earth observation, IoT, direct-to-device, or defense applications, Celestial ensures zero data latency gaps, network resilience, and mission-critical continuity.",Space Research and Technology,2-10 employees,Privately Held,"Los Angeles, California, United States",United States,,https://www.linkedin.com/company/canopus-space
Space Marketing Podcast,"Space Marketing Podcast is where we explore marketing principles, strategies, and tactics through the lens of space. Join Izzy House as she talks with space industry professionals about their challenges and successes with marketing in the new space economy.

Host and author, Izzy House, has combined both of her passions of marketing and space into one expertise. With an extensive marketing background, she turns the lens of marketing onto the space industry. Armed with 20+ years of experience in public affairs, outreach, and marketing, Izzy aims to empower space companies and further their dreams of space exploration for everyone.",Space Research and Technology,Self-employed,Privately Held,"Frankfort, Kentucky, United States",United States,spacemarketingpodcast.com,https://www.linkedin.com/company/space-marketing-podcast
Falcon Space,"Dedicated to open source Anti-Gravity research Falcon Space was founded with the dream of making the Star Trek future we were promised a reality today. 

Our research concentrates on the numerous theories that have been proposed over the years, but have yet to be tested thru experiment.",Space Research and Technology,11-50 employees,Non Profit,"Hawthorne, New Jersey, United States",United States,falconspace.org,https://www.linkedin.com/company/falcon-space
Clean Orbit Foundation,"The Clean Orbit Foundation (COF) educates, advocates, and instills sustainable best practices for our orbital environment. We are committed to accelerating the development of policies, technologies, and best practices by collaborating with key stakeholders in industry and government to ensure a sustainable orbital environment for the future.",Space Research and Technology,2-10 employees,Non Profit,"Denver, Colorado, United States",United States,cleanorbitfoundation.org,https://www.linkedin.com/company/clean-orbit-foundation
Offworld Biotech,"We provide Microgravity Research as a Service (MGRaaS). From concept to Product.  We are an end to end contract research organization focusing on microgravity(Simulated(2-D/3-D clinostat, RPM, Magnetic Field Manipulation), Low Earth Orbit, International Space Station), including study design, prototyping, de-risking, satellite, launch, and transport to and from LEO and ISS.  

Our mission is to enable biomanufacturing in low Earth orbit and other offworld locations by evolving strains of microbes that thrive in microgravity. Our vision is that humans will be able to harness the power of microbes offworld to serve Earth, carry out deep space missions, and settle other planets.",Space Research and Technology,2-10 employees,Privately Held,"Pasadena, California, United States",United States,offworldbio.com,https://www.linkedin.com/company/offworld-biotech
The Space Consortium,"The Space Consortium is a Massachusetts-based community and coordination initiative open to all and supported by the MA Space Grant.

It aims to bring together space academics, students, professionals and local space enthusiasts. Organizers of Boston Space Week, our common goal is to connect, network and share resources with each other and with the public, notably through public outreach efforts.

What does the Space Consortium do?
1) It organizes & coordinates large-scale public outreach events, such as Boston Space Week (BSW) and the Boston Space Film Festival, including local recruiting & networking events.
During BSW the Consortium promotes fruitful exchanges between an array of top experts, business and community leaders, faculty, researchers, educators, students, alumni, and space enthusiasts which allows the community to engage with critical discussions related to the multidisciplinary issues affecting the aerospace industry today.

All Space Week events are open to all. Through keynotes, a space career fair, and a week-long Space Film Festival, attendees are invited to discover the intricate hot-button topics in the field. 

It launched this year:
2) The Local STAR (Space Transdisciplinary Academic Research) Gazette
3) A new graduate Space Law, Policy and Ethics (SLPE) online course 
4) A new Space Ethics Workshop program

It also catalogs:
1) Local academic (= university-affiliated) space research projects & initiatives
2) Space-related public events
3) Local academic space faculty & researchers. The Consortium is currently building a catalog of local space faculty & researchers (including a summary of their area of expertise and – when provided – their contact information). If you are looking for a specific space research expert in MA to come speak to your community, or are yourself a local space research expert and would like to be listed on our academic space faculty & researchers page, please email us at contact@spaceconsortium.com.",Space Research and Technology,2-10 employees,Non Profit,"Cambridge, Massachusetts, United States",United States,spaceconsortium.com,https://www.linkedin.com/company/the-space-consortium
