Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Sauryouth Renewables and Infra projects LLP,"We are a technocrat-driven organization. Sauryouth was started in February 2016 from Nashik, Maharashtra. Started from small town of Maharashtra and today Sauryouth is working dominantly in Maharashtra, Gujarat, Goa, Madhya Pradesh, Uttar Pradesh, Telangana and Andhra Pradesh. Today, Sauryouth has pan-India presence with regional offices and representatives all across India. In the year 2020, we expanded in UAE and today we have our presence in Middle East too.
  We work with an objective to provide effective and affordable alternative energy solutions to the society. We aim to establish Sauryouth as the dominant brand in Energy sector across globe. 
Sauryouth is one stop solution for all renewable energy needs.  Considering ever growing need of time, we expanded our work into energy audit and energy management as well. Sauryouth is highly rated and recommended organisation registered with MSME (Micro Small and Medium Enterprises) ISO and CE certified products and services as per international standards.
We are registered channel partner and empanelled with central and state government run renewable energy – policy making organisations like SECI (Solar Energy Corporation of India), MEDA (Maharashtra Energy Development Agency), TSREDCO (Telangana State Renewable Energy Development corporation ltd), MSEDCL (Maharashtra State Electricity Distribution Company Ltd), IOCL (Indian Oil Corporation ltd) and MNRE (Ministry of New Renewable Energy).
We serve customers across the solar value chain through world-class products and services. In a short span of time since its inception in 2016, Sauryouth as a brand has taken a dominating position in solar EPC services, EV charging stations, Solar water heaters, Heat pumps and solar PV modules in the many regions of the country.
We strive to give 100% client satisfaction and excellent after sales services. Apart from its in-house team, Sauryouth have national and international experts on its advisory board.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,"Nashik, Maharashtra, India",India,sauryouth.co.in,https://www.linkedin.com/company/sauryouth-enterprises
Solarpanda - Service Is Our Strength,"We at P C Agro Started our journey in 1978 with Manufacturing And Trading Of Agricultural Products, later on got associated with India's largest Reliance Group as distributors for Northern Uttar Pradesh for HDPE, PP and Drip Irrigation piping solution for agriculture and urban area. P C Agro with its belief and value entered into clean energy world in 2015, to enable India  Go Solar. We are specialized in Customised Roof-top Solar Solutions, on Turnkey basis to our clients, be it Industrial Commercial or Residential.  

We at P C Agro adhere to world class standards in the industry, as a company we are marching towards our mission. We want to reinforce people of India trust in solar energy. We believe that we can empower people to live more sustainably and also willing embrace the challenge of helping our governments fight climate change. We invite you to join us in this journey to change the world for clean green and healthier future.

Associate Concern - Arna Energies Pvt Ltd

Some of our esteemed clients are -

School Colleges & Education Institution.
Pipe & Water Tank Industries
Cold Storage & Ware House
Rice Mills 
Food Industry
Leather Goods & Footwear Manufacturers.
Residential Customers",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,"Jhansi, Uttar Pradesh, India",India,pcagro.in,https://www.linkedin.com/company/pooran-chand-agro
Nuevo,"Our Vision: Nuevo Private Ltd, is the brainchild of modern Pakistani Innovation. We believe that Pakistan is destined for great things, in which each Pakistani has a role to play. Therefore, we are striving to provide our nation with top quality solar systems, international standard car batteries, rickshaw batteries and ups batteries, as well as intelligent and modern security systems that are on par with companies in the developed world, at affordable prices. Furthermore, we have chosen to base our entire operation in Lahore, Pakistan, instead of the UK, to fight unemployment and increase our domestic economy! Pakistan Zindabad!
Why us? For us, our customers are the most important. We will ensure that from the moment you buy our batteries, whether online or in-person, you are provided with all the support you will need. Our customer services are available in Lahore, if you have any issues with car batteries, rickshaw batteries or even ups batteries after purchasing. Customers first!",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Sahibzada Ajit Singh Nagar, Punjab, India",India,nuevo.pk,https://www.linkedin.com/company/nuevopk
Lanco Solar - India,"Lanco Solar - India is a renewables & environment company based out of Plot 229 , Udyog Vihar , Phase I, Gurgaon, Delhi, India.",Renewable Energy Semiconductor Manufacturing,,,"Gurugram, Haryana, India",India,lancosolar.com,https://www.linkedin.com/company/lanco-solar---india
Alienenergysolar ( Solar Energy Company in India),"Alien Group of Companies (AGC) is headed by alumni of IIT Roorkee. Alien management Companies have top professionals from various Prestigious University From all Over the World & Very Seniors Retired Director From CPWD. PFC. NTPC & Other Various International institutions. AGC is the leader in energy Efficiency. Renewable Energy & Sustainable Solutions. We have been consistently working with industry bodies such as world bank, UNDP, MNRE, SECI, IPGCL, CEL, BRPL, TPDDL, IOCL etc.",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,"New Delhi, Delhi, India",India,alienenergy.in,https://www.linkedin.com/company/alienenergysolar
Regeno Ventures Pvt Ltd,"We are a modest green company aiming to make the world a better place one carry bag at a time. Our products are biodegradable, compostable and sustainable alternative to plastics. Visit our website www.regeno.in to learn more.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,"Coimbatore, Tamil Nadu, India",India,regeno.in,https://www.linkedin.com/company/regeno
Greenwheels Energy Pvt. Ltd.,"Greenwheels Energy Private Limited (GEPL) is India’s one of the fastest growing organization and a wholly independent indian company for all types of Solar, Water and Waste Water Projects. We operate from Faridabad, Indore and Jhansi. The range of services for Solar, Fire safety solutions, Water and Waste Water Projects covers them since inception till commissioning. GEPL solar experts are at the cutting edge of multi – MW solar PV project development having advised on over 1000 MW of operational and under construction plants. Our staff has worked for various Bankers, Developers, Investors in India and overseas countries across the world. GEPL is your trusted and reliable partner for all turnkey solutions for water and solar projects.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,"Indore, Madhya Pradesh, India",India,greenwheelsenergy.in,https://www.linkedin.com/company/greenwheels-energy-pvt-ltd
Greenroots Renewable Energy Pvt. Ltd.,"Greenroots Renewable is a turn key solar provider. With high skilled team having over 50000 KWp Solar Installation experience on roof Tops. We offer Project Development, Engineering, Procurement, Construction, Operations, Maintenance and Financing Solutions for Industrial, Commercial and Residential roof Tops.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Tijara, Rajasthan, India",India,greenrootsrenewable.in,https://www.linkedin.com/company/greenroots-renewable-energy-pvt-ltd
Energy Storage India,"ESI is the largest and finest gathering on Energy Storage & Microgrids in India and is organized by Messe Dusseldorf India and is powered by India Energy Storage Alliance. 

The 6th International Conference & Exhibition is scheduled from January 09 – 11, 2019 in New Delhi, India with the theme “Implementing National Energy Storage Mission”.

Key Highlights for ESI 2019:
•	2000+ Industry Experts | 25+ Countries | 100+ Speakers | 50+ Exhibitors | 35+ Key Partners| 35+ Media Partners
•	Leading International Conference and Expo on Energy Storage and Microgrids in India.
•	Platform to Meet Key Players of the Industry, Scholars and Researchers.
•	Key Note Sessions by key dignitaries of the Ministries.
•	Specialised workshops 

The exhibition focus on key sectors like Energy Storage Solutions, Production Technologies, Renewables, Components and Materials, Electric Mobility, Microgrid Developers, Smartgrid and Smart City Developers. 

The 5th annual Energy Storage India Conference and Exhibition, was another successful event that brought together 1252 industry professionals and 100+ speakers from more than 20 countries. It was the largest such gathering ever held in India, and highlighted the many Energy Storage & Microgrid opportunities available in a fast-growing market.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"New Delhi, Delhi, India",India,esiexpo.in,https://www.linkedin.com/company/energystorage-india
Urja Gasifiers Pvt. Ltd.,"URJA gasifiers Pvt. Ltd. was established in the year 2001,for manufacturing biomass gasifiers and associated products.
URJA gasifiers Pvt.Ltd. is an certified company and credit rated by ONICRA approved by NSIC & MNRE and is registered under Indian companies act 1956.
  PRODUCTS OF URJA:
1. URJA Biomass gasifiers (for low cost power generation & low cost heat generation)
2. URJA Antyeshti system (A modern wood based cremation system)
3. URJA Gram (A key for sustainable rural development)
4. URJA Eco Burn (Eco friendly sanitry napkin disposal system)
5. URJA MSW disintegrator (converts MSW into ionic ash)",Renewable Energy Semiconductor Manufacturing,11-50 employees,Self Employed,"Gorakhpur, Uttar Pradesh, India",India,urjagen.in,https://www.linkedin.com/company/urjagasifiersofficial
Aeon Solaris Pvt Ltd,"Aeon Solaris, founded by IIT alumni is a full service solar company and provides end to end solutions from engineering, financing, permits, installation and remote monitoring for both on-grid and off-grid distributed solar projects in India, focusing on the rooftop segment.
 
Aeon Solaris has already executed over 1 MW of solar rooftop projects encompassing corporate buildings, educational institutes and factories and has 1 MW of projects that are currently under execution.

Amongst others, our projects include

     •	800 kW for a Project Developer supplying electricity under Feed-in-tariff scheme in Narnaul
     •	500 kW for a world-class hospital township in NCR
     •	100 kW for a Platinum Lead Rated corporate building in Gurgaon for one of India’s top business families
     •	100 KW for a leading University in Gurgaon
     •	100 kW for one of India’s largest textile factory in Bhilwara

We at Aeon Solaris can help you save on energy costs and reduce your carbon emissions simultaneously. 

Aeon Solaris has delivered the following benefits to its clients

     •	Savings on utility bills from day 1
     •	Higher plant output through innovation in engineering
     •	Customized projects with cost optimization
     •	Swift hassle-free execution leveraging strong relationships and professional installers
     •	Remote monitoring and troubleshooting for continual generation

Our aim is be the Electric Utility of the 21st Century, supplying clean renewable electricity at a competitive price.",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,"Delhi, Delhi, India",India,aeonsolaris.com,https://www.linkedin.com/company/aeon-solaris
Vishvatej Solar Energy Pvt Ltd,"Solar System Installers (EPC)
For :  Residential  Commercial  Industrial  Institutional
https://www.facebook.com/vishvatejsolarenergypvtltd/",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,"Satara Taluka, Maharashtra, India",India,,https://www.linkedin.com/company/vishvatej-solar-energy-pvt-ltd
Farm2Energy,"Farm2Energy India's largest Biomass aggregator solving stubble burning problem & using Biomass to generate green energy.

Farm2Energy provides a robust and integrated biomass supply solution for the advanced biofuels & bio-power industries. We apprehend that our achievement reckons on the success of our clients flourishing next-generation fuels and products from biomass. We also understand that both our success and our client’s success depend on the availability and sustainability of the biomass.

Famr2energy provides a robust and integrated biomass supply solution for the advanced biofuels & biopower industries. We apprehend that our achievement reckon on the success of our clients flourishing next generation fuels and products from biomass. We also understand that both our success and our client's success depend on the availability and sustainability of that biomass. Farm2energy provides the bridge between the biomass user & landowners. Farm2enrgy is singularly knuckle down on developing and delivering energy crop and biomass feedstock supply solutions that balance our customer's requirements for consistency, quality, and value with our landowner's requirements for competitive returns, minimum risk, and maximum environmental benefits.
 
Our team’s experience in energy crop production and biomass supply is unrivaled in the industry. This experience, combined with our extensive network of partners along the biomass chain, is the core of our strategy for scaling & delivering a reliable, consistent stream of sustainable biomass feedstock tailored to offer the highest value for each unique biomass project. Our focused efforts to improve efficiencies & quality and drive down costs place Genera at the leading edge of the biomass supply industry.
 
Whether you are a customer looking upstream for the best integrated biomass supply solution or a landowner looking for opportunities downstream to enter the biomass supply chain, farm2energy is your biomass supply partner.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Ludhiana, Punjab, India",India,farm2energy.com,https://www.linkedin.com/company/farm2energy
AARUSHEE SOLAR ENERGY LLP,"Aarushee is a rapidly growing electrical system integrator company relying on customized renewable energy solutions. We help companies reduce their monthly liability of electricity bills almost by to 50 to 70%.
 
Why Us? :
We provide unbiased, customized solutions for solar backup requirements. Our brand associations are with many multinational companies which are best in the industry. We endow with good service backup all over India to ensure good after sales service. We solely have 3D planning designs for our projects prior to installation of work in order to enhance efficiency.
 

Ø  A technology where you can reap on the benefits for 20 free years : Yes, our solutions will achieve the ROI in approximately 3* to 5* years and our system life is 25 years.

Ø  Maintenance means just wiping off the dust  :  Believe me..!! There would be no complicated rewiring work or replacement of components while doing the maintenance and that too after 20 long years. It’s just wiping off the dust. Easy?

Ø  Worried about aesthetics?  : No need to worry. Prior to installation our experts can give you the 3D model of your property and how exactly the space will be utilised.

Ø  Our Motive : We help organizations to achieve their long term goals in reducing operational cost, giving good ROI, lock -in energy cost for years to come and decreasing your carbon footprints to the environment.

 
AARUSHEE Solar Energy LLP is a leading vertically integrated solution provider of photovoltaic (PV) products. We provide Solar Home Lightning systems, Solar Street light, solar water pump, charge controller unit and providing rooftop solar solutions for both on-grid and off-grid systems.

Vision :

Change the way we consume electricity, optimize energy portfolio and take responsibility to secure a sustainable future by delivering the cleanest, most efficient and economic solar energy solutions. 

Mission :
Provide one-stop solution of clean energy and become industry leader.",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,"Ulhasnagar, Maharashtra, India",India,aarusheesolar.com,https://www.linkedin.com/company/aarushee-solar-energy-llp
Rural Energy Solutions (Pvt) Ltd,"Rural Energy Solutions (RES) is a privately owned firm incorporated in 2017 specializing in providing consistent, convenient, and compatible energy solutions for the off-grid areas of Pakistan. RES takes pride to have partnered with Shenzhen LEMI Technology to offer Lighting Global Certified products for their customer base. RES aims to eradicate the energy issues that more than 140 Million people are facing in the rural community of Pakistan, increase awareness of the benefits of using solar products, cater to the confusions the audiences might have, and work hard for the betterment of the society. Committed to making clean energy the norm, RES is known for importing, supplying, and installing reliable solar panel systems across the country.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Uppal, Telangana, India",India,r-energysolutions.com.pk,https://www.linkedin.com/company/rural-energy-solutions-pvt-ltd
SunTrop Solar Pvt Ltd,"SunTrop Solar Pvt Ltd is engaged in design, consultancy, integration, supply, installation, commissioning & maintenance of off-grid and grid connected Solar Power Plants. We make clean energy available to homeowners, businesses, schools, non-profits and government organizations at a lower cost than they pay for energy generated by burning fossil fuels like coal, oil and natural gas. Our approach is to install systems to the highest engineering standards while making the switch simple for our customers.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Bengaluru, Karnataka, India",India,suntropsolar.com,https://www.linkedin.com/company/suntrop-solar-pvt-ltd
Bethlehem Hydrogen LLC,"Bethlehem Hydrogen Inc (BHI) established in 2009, based in Northampton, Pennsylvania, is capable of providing technology and manufacturing solutions across the Hydrogen refueling system including production, compression, storage and dispensing of Gaseous Hydrogen (GH2) at 200/350/700 bar pressures. We have technology for manufacturing components and systems for high pressure hydrogen dispensing. We are well placed with strategic alliances as well as proprietary technologies. We have association with multiple major companies and act as a technology and solutions provider across the Hydrogen Refueling Spectrum. BHI, by virtue of its President, Mr. Tom Joseph, is a founding member of the NFPA2 code committee for Hydrogen Safety.
Bethlehem Hydrogen Fuel Cells India Private Limited (BHFCI), established in 2018, based in Kerala, India, is a subsidiary of BHI and acts as a engineering and manufacturing support entity for BHI in India as well as a strategic player in the emerging Hydrogen refueling market of India.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Kanayannur, Kerala, India",India,bh2i.com,https://www.linkedin.com/company/bethlehem-hydrogen-inc
Punj Lloyd delta Renewables pvt ltd.,"Solar, Wind, Biamass based power projects",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,India,India,punjlloyd.com,https://www.linkedin.com/company/punj-lloyd-delta-renewables-pvt-ltd.
Renesys Power Systems Pvt. Ltd.,"A rooftop photovoltaic power station, or rooftop PV system, is a photovoltaic system that has its electricity-generating solar panels mounted on the rooftop of a residential or commercial building or structure.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Ahmedabad, Gujarat, India",India,renesys.in,https://www.linkedin.com/company/renesyspower
Surya Logix,Surya Logix,Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Pune, Maharashtra, India",India,suryalogix.com,https://www.linkedin.com/company/surya-logix
DataGlen Technologies,"DataGlen, a Bangalore based startup focuses on building cutting edge Big Data technologies for the Internet of Things (IoT). IoT is entering mainstream with the proliferation of embedded and interconnected computing devices. We are addressing the key challenge of collecting, curating, managing, and processing massive amounts of spatiotemporal data generated by such devices. We have built a suite of Industrial Internet of Things (IIoT) products that enables enterprises to monitor, manage and optimize their assets.

Our offerings include a data gateway capable of interacting with the industrial assets (such as wind turbines, solar inverters, vehicles,medical devices, etc.), a horizontal IoT data collection platform to securely collect, curate and store high volume time-series data, and a framework for configurable data analytics and visualization. Our customers gain real-time insights into assets’ operations, swiftly identify and resolve maintenance issues, and boost their direct and indirect revenue streams.

Our USP is an end-to-end vertical agnostic, scalable and secure technology stack that streamlines the integration of IoT into new businesses for operational intelligence. We have previously enabled applications in the energy, logistics and health care domains, with primary focus on the renewable sector - especially Solar, Energy Storage, Microgrid management. We presently monitor and help manage more than 250 MW of grid connected and rooftop solar installations across India and our customers include top Solar IPPs, EPCs and panel manufacturers.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Bengaluru, Karnataka, India",India,dataglen.com,https://www.linkedin.com/company/dataglen
X2Fuels and Energy Private Limited,"X2Fuels & Energy is an early-stage start-up that endeavors to develop and deploy thermochemical technologies for the conversion of any solid feedstock such as lignocellulosic agri-residues, plastics, bio-organic wastes and municipal solid wastes into storable liquid and solid fuels, which can potentially be integrated within a refinery infrastructure. We are based out of National Center for Combustion Research and Development (NCCRD) at IIT Madras and incubated at the IIT Madras Incubation Cell. The major goal of X2Fuels & Energy is to employ thermochemical technologies including hydrothermal liquefaction and pyrolysis to convert wastes to fuels and energy in a distributed fashion to solve the solid waste problem in India.

We are in the early stage of developing disruptive technology set to transform the approach a zero-waste economy and conversion to sustainable renewable fuels and chemicals. Currently, with the available platform, we are developing commercial-ready technology as we work with our partners to build the India’s first commercial-scale distributed hydrothermal plant. Our technology will be compact, adaptable for different feedstocks, energy efficient and reliable. It is being designed to cater the waste disposal problems of different sectors, viz., agricultural, municipalities, industrial plants, to make energy-rich fuels towards a Circular Economy.",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,"Chennai, Tamil Nadu, India",India,x2fuelsenergy.com,https://www.linkedin.com/company/x2fuels-and-energy-private-limited
Aryav Green Energy Solutions Pvt. Ltd.,"Aryav Green energy Solutions Private Limited was founded by, Mr. Sanjay Kumar Garg, BE , MBA from IIT Delhi and have an experience of more than 12 years, a dynamic entrepreneur and visionary, in 2010 with a determination to make solar power available to house holds at a low cost. The company markets thermal and
photovoltaic products.
Aryav Green Energy Solutions Pvt. Ltd. entered in the field of renewable energy 2008 via a proprietorship firm M/s Aryav Enterprises and since then, relentlessly pursuing a mission of promoting solar energy for use in homes and institutions and thus contributing to a Cleaner, Greener and Safer environment for generations to come.
Aryav Green Energy provides Solar System Integration Support with professional project management, from proposal to ""turnkey"" project in India. This means: the customer shall receive all-round support from us for Solar Power generation.
Moreover, the customers receive extensive advice on the different components such as mounting systems, inverters and cabling up to the completion certificate for electricity providers. By combining innovative
ideas with the most advanced technologies, We at Aryav Green Energy aim to provide you with turnkey solutions for a much brighter future as Solar Power. To sum up, we are dealing with following Products in solar, where we can provide you the complete solutions i.e from consultancy, design, drawings , Procurement and the commissioning of the Solar Systems :",Renewable Energy Semiconductor Manufacturing,2-10 employees,Public Company,"Gurugram, Haryana, India",India,wix.com,https://www.linkedin.com/company/aryav-green-energy-solutions-pvt.-ltd.
Aryadit Techno-Consultants and Traders,"We are a renewable energy organization with an aim set in the mind to cutoff the CO2 Emission and provide green energy. Also we are Experts in Electrical, Solar and Interior designing with a power house talent of Innovations.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,"Kalyan, Maharashtra, India",India,aryadittct.com,https://www.linkedin.com/company/aryadittct
Green Life Solutions Pvt. Ltd.,"Green Life Solutions Private Limited is energy manufacturing company making energy available for all, even in extreme situations and locations. Offering cost –effective energy through its new innovation and technology products helping customers to sit relax and focus on their core business rest left on our team of experts for providing uninterrupted power for critical applications and normal backups.",Renewable Energy Semiconductor Manufacturing,201-500 employees,Self Employed,"Hingna, Maharashtra, India",India,greenlifesolution.in,https://www.linkedin.com/company/green-life-solutions-pvt-ltd
ReCy Energy Pvt Ltd,"At ReCy Energy Pvt Ltd, we are Pioneering and are Committed to Sustainable Lithium-ion Battery Recycling which is focused on the efficient and technologically advanced recycling processes.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Pune, Maharashtra, India",India,recy.energy,https://www.linkedin.com/company/recy-energy
Sunfund Renewable LLP,"Sunfund is an online marketplace where power consumers and property owners are matched with quality pre screened installers who compete for their business. We collect key information such as location, bill details, contact details, etc. from these customers. We also perform comprehensive site surveys for our customers. The requirement and informations are shared with relevant qualified installers, who can submit their quotes online to the customer. Our solar advisory and information resources provide impartial support to our customers, and allow them to take quick decisions to Go Solar with Confidence. This results in an accelerated turnaround for the project. 

We create value by reducing the time, effort and money spent by customers and installers in finalizing a business transactions. 

Sunfund is headquartered in New Delhi, India. 

Learn more at www.sunfund.in",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,"New Delhi, Delhi, India",India,sunfund.in,https://www.linkedin.com/company/sunfund-renewable-llp
Biotech India,"Biotech is a pioneer company in promoting biogas energy from waste since 1994. Our activities span from research to the implementation process of sustainable forms of energy from organic waste and landfills. In addition of keeping surroundings clean, Biotech helps to reduce the emission of greenhouse gases like methane and carbon dioxide, which are participating in global warming, by converting them into functional energy.

Biotech India has been involved in the production of energy from waste for more than 15 years and its contribution to the society led the organisation to win a number of national and international awards including the Ashden Award (aka 'Green Oscar') in 2007.",Renewable Energy Semiconductor Manufacturing,51-200 employees,Public Company,"Trivandrum, Kerala, India",India,,https://www.linkedin.com/company/biotech-india
THAPAS ENERGY,"Thapas Energy is a well known Solar Panel System installer & Solar Panel Distributor in the region. Thapas Energy is proud to present our iconic and landmark Solar Projects across South India. 

We are proud to be part of the world's first Solar Powered Airport, CIAL. Kochi Metro Solar Project is an iconic & prestigious project in our list of reference projects. It is a dream come true for us to work with ISRO in their Solar Projects. Western Railways is the Farthest project we have completed, Santacruz & Ram Mandir Railway Stations in Mumbai. T-Narasapuram Society, Andra Pradesh is the remotest project we have completed as of today. 

Thapas Energy is a leading solar Panel Installer established in 2010. We are a dynamically growing company with management and staff who have been successfully accelerating to the technological and commercial evolution of solar photovoltaic industry for many years. More than 6 Megawatts of installed solar panel power plants in India provide testament to our Solar experience. 

Thapas Energy’s flexible team of Solar photovoltaic, Solar Panel specialists, expert analysts and renowned Solar panel installers offers all services relating to the installation and profitable operation of solar panel systems of various capacities. Thapas Energy is also a prominent Solar Panel Distributor. 

For more information please visit us on www.thapasenergy.in.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,"Kozhikode, Kerala, India",India,thapasenergy.in,https://www.linkedin.com/company/golden-city-printing-press-llc
Kasliwal Power Products,"Kasliwal Trading Corporation (Kasliwal Power Products) is running on its 26th year of successful operations in the state of Rajasthan, India.  We host an integrated range of lighting solutions including Solar On-Grid and Off Grid inverters, Solar Panels, Solar Batteries and Solar Street Lights to cater to the needs of our customers and maintain our commitment of a holistic service. 

We believe in creating immense environmental value, with an uncompromising focus on customer satisfaction. We are diligently committed towards bringing the latest and the most viable solar solutions to our customers.

Our work ethics have pulled us through and has helped us create an authentic reputation in the market over the years. We believe in the traditional barter system of creating utility. We strive to continue our efforts towards providing the most sustainable and cost saving solutions, which will not only help us grow, but will ultimately raise the standard of living for our customers.",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,"Jaipur, Rajasthan, India",India,kasliwal.co.in,https://www.linkedin.com/company/kasliwal-trading-corporation
AWSS Renewable Energy Pvt. Ltd.,"Asian Windmill Spares and Services was established in 2010 and offers you the gamut of services in relation to setting up a wind farm from soup to nuts, so to speak. We undertake wind-energy projects right from feasibility Research to planning, buying, liasion with nodal agencies. Government & other key players in this industry, erection and commissioning, SCADA system supply and Monitoring. The company, with its in-depth expertise, progressed exponentially in wind energy and assessed, serviced many projects nationwide. Furthermore, to expand the services to the Solar PV sector to provide the engineering services, construction monitoring, owners/lenders engineering, and part construction of solar power projects.

We became a renewable energy Innovators, offers our service to Project developers, Investors, Lenders, EPC’s, and Manufacturers/OEM’s. Our services are tailor-made with ensuring quality and safety during the entire project life span. Our in-depth expertise of Wind and Solar PV projects is across all terrains and environments. Our end-to-end consultancy services help to reduce risk and provides project profitability to the developers, investors, and asset management companies.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Chennai, Tamil Nadu, India",India,awssenergy.com,https://www.linkedin.com/company/awss-renewable-energy-pvt-ltd
Zamana Consulting & Engineering Services Pvt Ltd.,"Our mission is to provide all Zamana Consulting & Engineering Services Private Limited  clients with proven, sustainable cost effective green energy solutions, reducing power bills, grid dependence and greenhouse gas emissions.
Zamana Solar Energy was formed 2019 to bring economical and environment friendly energy EPC (Engineering, Procurement and Construction) Solutions to our partners and greater opportunities to our communities. A part of Zamana Group of Companies providing Renewable Energy Solutions with a vast network spread across South Punjab Pakistan with Head Office at Bahawalpur, Pakistan. Zamana Solar provides Renewable Energy Solutions with a focus on Solar Energy while providing state-of-the-art technologies with a widespread network of global technology partners.
We have a diversified range of products and services with proven expertise in providing state-of-the-art solar energy systems. With a network of regional teams and partners, Zamana Solar enjoys a nationwide presence in Pakistan.
As, Zamana CES Services we care for our client and provide: Strategy 
• Energy Audit (Energy Assessment / Audit) 
• Preliminary design 
• Feasibility Study 
• Installing the system 
• Warranties 
• Management System (Customer Training)

Services we offers
 • Solar Power System for Home and Offices
 • Solar Energy Solution for Petrol Pumps 
• Solar Energy Solution for Advertiser; 
 Bus Stop Stands and etc 
• Solar Power Solution for Water parks, family parks and etc
 • Solar Power Solution for Streets, Parks and buildings solar street lights • ,  • Solar Energy Solutions for Agriculture in Pakistan (Agriculture Solar) 
Tubewell Solar System.


WhatsApp:  0305-5069959
Stay tuned to latest renewable energy technologies and jobs
https://www.linkedin.com/company/zamanaces
https://www.facebook.com/ZamanaCES
https://www.instagram.com/zamanaces
https://www.youtube.com/channel/UCzruipDsBTJOtxam314V96g
Embark on a journey towards a greener tomorrow with www.zamanaces.com",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Mumbai, Maharashtra, India",India,zamanaces.com,https://www.linkedin.com/company/zamanaces
Electro Line India,"Established in the year 1989, we ‘Electro Line’ are a distinguished name in the field of manufacturing and supplying of UPS, Inverters, C.V.T., Servo, Stabilizer, Solar Products Such as Solar Street.

Lights, Solar Home Lights, Solar Power Pack (Off-Grid & On-grid), Customized Solar Power Plants. In the past two decades, it is our passion to attain quality standards that has helped us in acquiring the ISO 9001:2000 certifications.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Vadodara, Gujarat, India",India,electrolineindia.com,https://www.linkedin.com/company/electroline-india
Enfrosun Power,"Enforsun power is addition of highly experienced team with decades of expertise in installation across industries like Renewable Energy, Paper & Pulp, Refineries, Textile and Power.

We have installed over 20 MW Ground mounted and 3 MW Rooftop Grid Connected Solar PV Projects.

We are developing 10 MW Distributed Assets in RESCO under long term Power Purchase Agreements with A+ rated companies and Govt entities.",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,"Faridabad, Haryana, India",India,enfrosun.com,https://www.linkedin.com/company/enfrosun-power-private-limited
Agrizone Solar,"In today's scenario where the demand for renewable energy is constantly growing, we are one of the leading marketers for solar systems. Agrizone Solar is a brand of Agrizone Bio Technologies Private Limited. We are the most innovative solar module marketer with a firm belief in “Make in India”.
Our history has given us the courage to grow and the strength to change, so our solutions and services are now present in 11 states in a short span of time.
We are the result of a steady path of growth, which began in 2007 and still continues. Thanks to the ongoing observation of global trends and dynamics, our constant focus on the needs of our customers, the flexibility of our business model, and our entrepreneurial approach, gives us the ability to anticipate market demands to expand our solutions and expertise in the energy sector.",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,"Jaipur, Rajasthan, India",India,agrizonesolar.com,https://www.linkedin.com/company/agrizonesolar
