Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
FarEarth Labs,"For Earth observation missions.

Processing and data management software platform for Earth observation satellites.

We support thermal, multispectral, hyperspectral, and more. FarEarth is the easiest way to calibrate imagers and rapidly roll out processing from raw to analysis-ready imagery.

FarEarth provides on-board processing for low-latency applications, as well as high-throughput precision image processing for intelligence applications.

We understand each satellite and camera is unique. We use our expert science to review your camera lab data, calibrate your imager, assist with your satellite's commissioning, and streamline your processing pipeline in the FarEarth platform. 

You can also create your own workflows and scale downstream processing in our platform. FarEarth easily handles multiple constellations.

Our managed subscription service grows with your requirements. We are there to support you with your daily production processing.",Space Research and Technology,11-50 employees,Privately Held,"Würzburg, Bavaria, Germany",Germany,farearth.com,https://www.linkedin.com/company/farearth-labs
AIRMO,"AIRMO is an international climate and space tech company with German roots. We monitor methane emissions using proprietary instruments: spectrometer and atmospheric LiDAR. Our machine learning learning algorithm runs processing enabling leakage detection and quantification. 

We use in-house built instruments to measure methane from the ground, from the air, and - starting next year - from space. 

We are a VCs and European Space Agency (ESA) backed startup with the goal to become the global leader in methane emissions monitoring.",Space Research and Technology,11-50 employees,Privately Held,"Munich, Bavaria, Germany",Germany,airmo.io,https://www.linkedin.com/company/airmo
SpaceFounders,"SpaceFounders is a unique European community driving momentum in the space industry. 

A partnership between the French space Agency, the Italian space agency and the Bundeswehr University Munich, we’re uniquely placed to bring private and public sector pioneers together to create the space leaders of tomorrow.",Space Research and Technology,2-10 employees,Partnership,"Munich, Bavaria, Germany",Germany,spacefounders.eu,https://www.linkedin.com/company/spacefounders
ISPRS - International Society for Photogrammetry and Remote Sensing,"The International Society for Photogrammetry and Remote Sensing is a non-governmental organization devoted to the development of international cooperation for the advancement of photogrammetry and remote sensing and their applications. The Society operates without any discrimination on grounds of race, religion, nationality, or political philosophy.",Space Research and Technology,Self-employed,Non Profit,"Hannover, Lower Saxony, Germany",Germany,isprs.org,https://www.linkedin.com/company/isprs_
Omnidea,"""Our mission is to contribute to the expansion of human society's frontier. Our society is a global system nowadays, through the universal laws of physics it tends to become homogeneous. Therefore, the only way to ensure a general growth is to keep constantly expanding the boundaries of our activity.""

We have a multidisciplinary team of highly qualified professionals with comprehensive engineering backgrounds, who provide solutions to the challenges inherent to the aerospace industry, namely in the development of propulsion systems, airborne platforms and advanced manufacturing technologies.

Omnidea is part of Omnidea Group composed by Omnidea (PT), Omnidea-RTG (DE), Armilar (PT) and Pleione (GR), all dedicated to the aerospace industry.",Space Research and Technology,11-50 employees,Privately Held,"Stuhr, Lower Saxony, Germany",Germany,omnidea.net,https://www.linkedin.com/company/omnidea-lda
Spaceopal,"Spaceopal is the Galileo Service Operator, delivering end-to-end service operations for Europe’s global satellite navigation system.
On behalf of EUSPA, Spaceopal ensures continuous, secure, and reliable Galileo positioning, navigation, and timing services for billions of users worldwide. As a strong example of Italian-German cooperation, Spaceopal combines expertise to operate, maintain, and evolve Galileo’s services — supporting Europe’s strategic autonomy, innovation, and technological leadership.",Space Research and Technology,51-200 employees,Partnership,"Munich, Bavaria, Germany",Germany,spaceopal.com,https://www.linkedin.com/company/spaceopal
MBS GmbH,"MBS is an owner-managed mid-sized German space company operating globally. We operate full-scale responsive space missions and provide space-based applications as-a-service. 

With over 45 years of experience we run ground segments in Germany and Europe, provide European launch capabilities and own satellites in orbit. Our focus is on ad-hoc capabilities for in-theatre mission support, covering aspects as mission critical communications, situational awareness and managed gateway services on a global scale. Our international government and industry customers trust MBS’s quality, integrity and combat proven expertise.",Space Research and Technology,51-200 employees,Public Company,"Usingen, Hesse, Germany",Germany,mb-satellite.com,https://www.linkedin.com/company/mb-satellite
Max Planck Institute for Solar System Research (MPS),"The research focus of the Max Planck Institute for Solar System Research is our cosmic neighborhood: the solar system with its planets and moons, comets and asteroids as well as the sun. The aim of the scientists is to describe the processes in the solar system in models and to simulate them on the computer. In addition, instruments are being developed and built to study these bodies from space. The Institute is involved in numerous space missions.

The institute is organized in three scientific departments and further research groups.

- Department Sun and Heliosphere
- Planetary Science Department
- Department Solar and Stellar Interiors

Imprint / Cred
https://www.mps.mpg.de/imprint",Space Research and Technology,201-500 employees,Non Profit,"Göttingen, Lower Saxony, Germany",Germany,mpg.de,https://www.linkedin.com/company/max-planck-institute-for-solar-system-research
CinSOIL,"CinSOIL, pronounced [kɪn-sɔɪl], is developing an AI-based software tool that supports AgriFood businesses insetting carbon emissions at the farm level.
If you are an AgriFood company interested in discovering carbon sequestration potential in your supply chain, reach out to us at: info@cinsoil.eu 
... because carbon is better #inSOIL.

Follow our discussions on science, policy, and business on our blog: cinsoil.eu/blog",Space Research and Technology,2-10 employees,Privately Held,"Berlin, Berlin, Germany",Germany,cinsoil.eu,https://www.linkedin.com/company/cinsoil
5th Symposium on Space Educational Activities,"The Symposium on Space Educational Activities (SSEA), organised by the European Space Agency’s Education Office, provides a forum for university students, professionals working in education, and other young professionals to present and discuss their experiences organising, running and/or participating in Educational Activities related to Space.",Space Research and Technology,11-50 employees,Non Profit,"Ottobrunn, Bavaria, Germany",Germany,ssea.space,https://www.linkedin.com/company/5th-symposium-on-space-educational-activities
Vanguard Technology,"High power rockets, rocket motors, stratospheric balloons and circuits",Space Research and Technology,2-10 employees,Non Profit,"Munich, Bavaria, Germany",Germany,,https://www.linkedin.com/company/vanguard-technology-space
Ethereal Space,"Ethereal Space is the first commercial company to build a dedicated space weather satellite constellation as a sentry to monitor potentially hazardous solar activity and conditions on the Sun, in the solar wind, magnetosphere and ionosphere which can degrade, damage, or devastate all spacecraft in orbit and the Earth-based industries which rely upon them.

Our team is comprised of aerospace and defense industry professionals who have spent their careers in space. From the design and development of science missions for both GEO and LEO, to the spacecraft and instruments such as: multispectral and hyperspectral spectrometers, passive microwave and infrared atmospheric sounders, ozone profilers, GNSS Radio Occultation, GNSS Reflectometry, Electro-Optical/Infrared Imagers, and radar altimeters. The Ethereal Space team has successfully designed and led multiple space missions including satellite assembly, integration, test, launch and operations. Our work included the US Government, Foreign Governments, and Civil/Commercial missions globally.",Space Research and Technology,2-10 employees,Privately Held,"Oberpfaffenhofen, Bavaria, Germany",Germany,etherealspace.com,https://www.linkedin.com/company/ethereal-space-inc
LYRASENSE,"LYRASENSE is the agentic AI platform for satellite intelligence. It is purpose-built for teams that need to turn satellite data into operational decisions, fast.
The world generates more data from space than ever before. Yet for most organizations - defense operators, disaster response teams, infrastructure managers - accessing, processing and deploying that data remains slow, fragmented and technically prohibitive.
LYRASENSE changes that. Our Geo Agentic SwarmTM handles the full stack: from ingesting satellite data to deploying production-ready applications, on Earth or on orbit, all through a single, intelligent platform. No complex GIS workflows. No endless handoffs and procurement cycles. No bottlenecks.
From wildfire detection and flood mapping to oil spill monitoring and mission-critical intelligence, LYRASENSE empowers operators and decision-makers to deploy their own solutions in minutes. 

Satellite intelligence, operationalized.",Space Research and Technology,11-50 employees,Privately Held,"Munich, Bavaria, Germany",Germany,lyrasense.com,https://www.linkedin.com/company/lyrasense
SeRANIS - Mission,"SeRANIS ""Seamless Radio Access Networks for Internet of Space"" is the world's first and only small satellite mission to provide a publicly accessible multifunctional experimental laboratory in orbit.",Space Research and Technology,51-200 employees,Non Profit,"Neubiberg, Bavaria, Germany",Germany,seranis.de,https://www.linkedin.com/company/seranis-space
iSEE - Impact Space Expedition and Exploration,"iSEE (Impact Space Expedition & Exploration) is a global leader in space security, providing advanced multi sensing AI controlled technology for Space Situational and Domain Awareness (SSDA)",Space Research and Technology,11-50 employees,Public Company,"Munich, Bavaria, Germany",Germany,isee-space.ai,https://www.linkedin.com/company/isee-impact-space-expedition-exploration
IMS Space Consultancy GmbH,"We are a dynamic company operating in the field of the satellite engineering and operations, currently providing consultancy for European Space Agencies. Our experience spans from Spacecraft Design to Operations and has grown in the years through the development of challenging projects and collaborations with a wide range of industrial partners and international organizations. The services provided by IMS include specialized consulting, project support, software development, and research.",Space Research and Technology,11-50 employees,Privately Held,"Darmstadt, Hesse, Germany",Germany,ims-space.com,https://www.linkedin.com/company/ims-space-consultancy
Parametry.ai,"Parametry.ai is an innovation lab developing AI, decentralized systems, and trusted digital infrastructure for complex, high-stakes environments.

Our work focuses on one fundamental challenge: enabling large-scale collaboration between organizations, autonomous systems, and intelligent agents without relying on a single point of trust.

From space traffic management and orbital safety to sovereign cloud infrastructure, AI governance, and supply-chain transparency, we design technologies that make collaboration more transparent, explainable, and resilient.

Our projects include Space DAO, decentralized consensus systems for space operations, AI-powered decision support and risk assessment, open-source agent technologies, and European cloud infrastructure built for performance, sovereignty, and sustainability.

We partner with research institutions, industry leaders, and public organizations to transform ambitious ideas into operational systems.

Engineering trust for the next generation of autonomous collaboration.",Space Research and Technology,2-10 employees,Privately Held,"Frankfurt, Hesse, Germany",Germany,parametry.ai,https://www.linkedin.com/company/parametry-ai
Panopterra,"Panopterra specializes in advanced Artificial Intelligence and Deep Learning for Earth Observation and geospatial applications. We combine expertise in computer vision, evolutionary learning, and large-scale data processing with deep domain knowledge. By integrating scientific rigor with technical innovation, we transform complex datasets into actionable insights that power monitoring, prediction, and analysis – enabling data-driven Earth Intelligence.

Founded in 2020, Panopterra collaborates with partners and clients worldwide on research, development, and operational projects. We are dedicated to delivering scientifically grounded, innovative, and dependable solutions that create tangible, lasting value. Through close collaboration and a strong scientific foundation, we support clients in harnessing advanced technologies effectively, enabling informed decisions and addressing complex real-world challenges across sectors.",Space Research and Technology,2-10 employees,Privately Held,"Nuremberg, Bavaria, Germany",Germany,panopterra.com,https://www.linkedin.com/company/panopterra
Responsive Space Cluster Competence Center (RSC3),"The Responsive Space Cluster Competence Center (RSC3) is the center of expertise within the German Aerospace Center (DLR) for all topics related to Responsive Space, i.e., the timely deployment and provision of space-borne capabilities. The RSC3 was founded in September 2020 and is funded by the German Federal Ministry of Defence. It is tasked with establishing a technology base for Responsive Space and conducting technology demonstrations in this field. To this end, the RSC3 follows a holistic approach. With the entire space and security ecosystem in view, RSC3 aims to identify more responsive ways to provide actionable data and information from orbit. This is reflected by the organization of the RSC3 into four departments: Launch Segment, Ground Segment, Space Segment and Technology Demonstration. The RSC3 is focused on connecting existing expertise within industry and the research community and to develop in close exchange with the user (the Bundeswehr, German Federal Armed Force and the Federal Ministry of Defence) a roadmap for a responsive and resilient space infrastructure. In this context, RSC3 provides to the user independent analysis and evaluation of Responsive Space concepts. The RSC3 is growing and always looking for skilled and motivated future colleagues. If you take an interest in “thinking outside the box” to develop the space into a responsive infrastructure, do not hesitate to contact us. You can reach us at: info-rs@dlr.de Impressum: https://www.dlr.de/DE/Service/Impressum/impressum_node.html Privacy Policy: https://www.dlr.de/EN/Service/PrivacyPolicy/privacypolicy2.html",Space Research and Technology,11-50 employees,Non Profit,"Faßberg, Lower Saxony, Germany",Germany,dlr.de,https://www.linkedin.com/company/rsc3
STAR Dresden e.V.,"We are a university group at TU Dresden and want to test our excellent scientific education in exciting and challenging hands-on space projects. For this purpose, we participate in various programs and challenges, such as the ERC Space and Robotics Event or the German-Swedish REXUS/BEXUS program. We develop various hardware and software for these projects ourselves to test and develop our skills as engineers and scientists and to improve our teamwork.",Space Research and Technology,51-200 employees,Non Profit,"Dresden, Saxony, Germany",Germany,star-dresden.de,https://www.linkedin.com/company/star-dresden
